,genres,id,name,platforms,rating,storyline,summary,main,extra,completionist,review_score,review_count,people_polled
0,"[4, 33]",10605,Garou: Mark of the Wolves,"[6, 8, 12, 23, 34, 39, 46, 48, 52, 79, 80]",78.12590253896968,Ten years after crime lord Geese Howards death the city of Southtown has become more peaceful Now the stage is the neighbour city known as Second Southtown A new fighting tournament called King of Fighters Maximum Mayhem starts in the area and several characters related with the fighters from the old era of King of Fighters tournaments participate within it,If you thought youd seen the last of the incredible Garou Mark of The Wolves series you were sorely mistaken Join classic brawlers and fresh finds there are 11 new additions in all for the fighting experience of the decade The games three unique modes of play include Offensive Defensive and Tactical and there are plenty of Super Moves and Hidden Abilities to unlock The realm of 2D fighting has rarely been this exciting and it gets even more addicting when you play against a friend,1.19,5.54,10.8,82,70,57
