first_release_date,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1611100800,[31],215557,Hitman 3: Deluxe Pack,"[49, 169]",The Hitman 3 Deluxe Pack adds new content to Hitman 3   Deluxe Escalation Contracts  Deluxe Suits and Items  Digital Soundtrack  Digital World of HITMAN Book  Director Commentary Mission Introduction  The Deluxe Pack is also included in the Hitman 3 Deluxe Edition,Missing,Missing,nan,nan,nan,nan,nan,nan
1611705600,[5],205051,Halo: The Master Chief Collection Season 5 - Anvil,"[6, 49, 169]",Titled after both the Anvil Initiative and ANVIL Station Season 5 added the AKIS and Mariner helmets into Halo Reach years after being teased in promotional material for the Defiant Map Pack in 2011 alongside nameplates and additional cosmetic customization options to Halo Reach and Halo 3 including 12 armors from the cancelled Halo Online for the latter,Missing,Missing,nan,nan,nan,nan,nan,nan
1611187200,[8],192012,Ammo Pigs: Cocked and Loaded,"[34, 39, 48, 49, 130]",Ammo Pigs Cocked and Loaded is an actionpacked runngun game with a heavy emphasis on jumping and shooting elements It brings the feeling of 80s and 90s 2D action games with a lot of fun explosions and bacon  in case youre not good enough to save those poor chickens from deadly chickenhating machines Give it a spin if youre up for some touch challenge,Missing,Missing,nan,nan,nan,nan,nan,nan
1609977600,[31],166409,The Guardians of Peace,"[39, 49]",The Guardians of Peace is a scifi adventure your goal is to save HastinaPoora from the corruption of the darkling hordes This unique society harnesses the seven energies of the universe and uses them in their advanced tech to live in harmony with the rest of the universe,Missing,Missing,nan,nan,nan,nan,nan,nan
1610668800,[4],165884,Dragon Ball FighterZ: Super Baby 2,"[6, 49, 130]",The Ultimate Malign Being Super Baby 2 now comes to DRAGON BALL FighterZ  This content includes  Super Baby 2 as a new playable character  5 alternative colors for his outfit  Super Baby 2 Lobby Avatar  Super Baby 2 Z Stamp,Missing,Missing,nan,nan,nan,nan,nan,nan
1609977600,"[14, 33]",165603,MiniGolf Tour,"[34, 48, 49, 130]",Mini golf also known as minigolf miniputt or puttputt is a sports game in which participants compete by shooting a small ball into special holes with putters The goal of the game is to cover the allotted distance in the minimum number of strokes Do you like sports and outdoor activities Then this golf is perfect for you Try to complete dozens of challenging levels and show everyone who is the best in minigolf,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1611878400,"[5, 12]",164845,Outbreak: Epidemic - Definitive Edition,[169],The infection goes nationwide in Outbreak Epidemic an actionfocused coop survival horror adventure Featuring the great Outbreak series gameplay with greater mobility crushing difficulty and more camera options than ever before Alone or in 2player local coop fight through the Campaign story mode the wavebased Onslaught Mode and all new Experiments Mode scenarios Choose your survivor class and level up to unlock new buffs for your survivor as you face the nightmare Youll need to manage your inventory and supplies carefully so make every bullet count,Missing,Missing,nan,nan,nan,nan,nan,nan
1611619200,Missing,164843,Smite: Digital Deluxe Edition 2021,[49],Go Ahead Play God The SMITE Digital Deluxe Edition is the premier way to join the Battleground of the Gods  This amazing bundle includes the Ultimate God Pack and the Season Pass 2021 at an instant savings over buying them separately,Missing,Missing,nan,nan,nan,nan,nan,nan
1609718400,Missing,164806,Madden NFL 21: Superstar Edition,"[49, 169]",Madden NFL 21 Superstar Edition includes Lamar Jackson Patrick Mahomes and Shaun Alexander in Madden Ultimate Team  Madden NFL 21 delivers new features and modes including  Face Of The Franchise Rise To Fame  Push the limits and rise to Hall of Fame immortality  New Gameplay Mechanics  The Yard  A brand new backyard football mode,Missing,Missing,nan,nan,nan,nan,nan,nan
1611532800,Missing,164796,Dirt 5: Year One Edition,"[49, 169]",Punch your ticket to a host of incredible DIRT 5 perks and content by purchasing the Year 1 Edition ensuring you have the keys to everything the boldest bravest offroad racing game has to offer at launch and are first in line for everything we create in Year 1,Missing,Missing,nan,nan,nan,nan,nan,nan
