first_release_date,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1558483200,247581,YourToy and Dying: Reborn Horror Game Bundle,[49],Here comes two of our most popular horror titles includes exculsively content for Xbox players  Feel a more intense 3D first person experience in this bundle discover and observe the exquisite items use them wisely to escape these horrible nightmares,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1557964800,225470,SoulCalibur VI: Character Creation Set B,[49],Celebrate 20 years of SOULCALIBUR with an all new Character Creation set,[4],Missing,Missing,nan,nan,nan,nan,nan,nan
1557792000,208251,LEGO DC Super-Villains: Young Justice Level Pack,"[6, 14, 48, 49, 130]",It is now up to you to take the role of members of the Young Justice League and defeat members of the The Light What will the final fate of Aqualad and The Light be Play as Aqualad Artemis Miss Martian Kid Flash and more to find out,"[9, 25, 31]",Missing,Missing,nan,nan,nan,nan,nan,nan
1558483200,198496,Warframe: The Jovian Concord,"[6, 48, 49, 130]",Rumors are circulating of an alliance between Alad V and our most feared enemy  the Sentients Infiltrate the remastered Corpus Gas City on Jupiter drive your blade through Amalgam horrors unlock the power of the Wisp Warframe and shine a light on this sinister Corpus plot,"[5, 12, 25]",Missing,Missing,nan,nan,nan,nan,nan,nan
1559001600,187992,Jump Force: Character Pack 2 - Biscuit Krueger,[49],Biscuit Krueger from Hunter x Hunter joins the fray This pack includes the playable character Biscuit Krueger along with corresponding avatar outfit parts and her move set,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1559001600,187990,Jump Force: Character Pack 3 - All Might,[49],All Might from My Hero Academia joins the fray This pack includes the playable character All Might along with corresponding avatar outfit parts and his move set,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1559001600,187989,Jump Force: Character Pack 1 - Seto Kaiba,[49],Seto Kaiba from YuGiOh joins the fray This pack includes the playable character Seto Kaiba along with corresponding avatar outfit parts and his move set,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1557360000,164720,Conan Exiles: The Riddle of Steel,"[6, 49]",Remember the epic 80s movie Conan the Barbarian Now you can get your hands on several unique items from the movie along with many statues and figurines of its iconic characters,"[12, 13, 15, 31]",Missing,Missing,nan,nan,nan,nan,nan,nan
1556755200,154723,For Honor: Season 10 - Sakura,"[6, 48, 49]",A series of chilling incidents has plagued the Myre and many believe they all began with Sakura an infamous Hitokiri Years ago the Samurai executioner was taskedto sentence a peasant fisherman who had committed an odious crime As Sakura rose her axe to deliver justice she fell into a trance and slaughtered every living soul in the village Many years have passed and yet Kaidan is still rumored to be haunted by Sakuras victims Some unfortunate warriors recently fought in the abandoned village but only a few lived to tell the tale They have seen things most people would not believe,"[4, 25]",Missing,Missing,nan,nan,nan,nan,nan,nan
1557964800,148511,Talisman: The Ancient Beasts,"[6, 14, 49]",The Ancient Beasts expansion adds 2 Characters  Specialist and Trophy Hunter 15 Beast Cards 13 Terrain Cards 27 Beast Reward Cards 2 Alternative Endings and 6 Tokens,"[15, 32]",Missing,Missing,nan,nan,nan,nan,nan,nan
