,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,"[13, 31]",235338,Minecraft: Steven Universe Mash-up,"[6, 34, 39, 48, 49, 74, 130, 132, 388]",Steven enters the Minecraft universe in this Diamondworthy Mashup Contains Steven Universethemed skins textures original music from the show and all your favorite locations from Beach City to Homeworld Believe in Steven,Missing,Missing,,,,,,
1,"[5, 31]",228709,Resident Evil 2: The Ghost Survivors,"[6, 48, 49]",The Ghost Survivors is one of the updates for 2019s Resident Evil 2 It was released for free on February 15 2019 acting as a series of whatif sidestories for the characters of gunstore owner Robert Kendo the mayors estranged daughter Katherine Warren a USS member codenamed Ghost and Sheriff Daniel Cortini exploring the various scenarios in which they survived the events of the main game,The Ghost Survivors follows a noncanon storyline where each campaign is set as a whatif scenario  In Kendos No Time To Mourn scenario he is seen pointing a gun to his head in front of his deceased daughter Emma Kendo Before Kendo pulls the trigger he receives a call from a friend who states hes got a helicopter and asks Kendo to come to the rendezvous point Kendo is able to arrive at the destination and leaves Raccoon City safely on the helicopter  In Katherine Warrens Runaway scenario Katherine is able to fight off Brian Irons at the Directors Room and even manages to kill him She starts making her way to the Jail at the Police Stations B1 floor it is then revealed that her plan all along was to free Ben Bertolucci who apparently she has an affection with  In Ghosts Forgotten Soldier scenario its revealed that when Ada falls down the shaft the GVirus sample also fell and ended up on the hands of the USS member simply known as Ghost With his objective now complete Ghost sets out to leave NEST however upon reaching the cable car Ada Wong appears behind him pointing a gun to his head and taking back the sample  In Daniel Cortinis No Way Out scenario the Sheriff is able to kill the attacking zombie at the Mizoil Gas Station but multiple zombies start raiding the gas station and Daniel tries to survive for as long as he can Eventually Leon Scott Kennedy arrives at the scene and helps Daniel the two then leave the place on Leons car,Missing,,,,,,
2,[8],181959,Jam Game,[49],Help the cute Kubli to return the megadonut to the alien abducted Complete all the tests on the way to the great goal,Missing,Missing,,,,,,
3,Missing,164718,Far Cry 5: Gold Edition + Far Cry: New Dawn - Deluxe Edition Bundle,[49],Its time to defend Hope County with this bundle featuring both Far Cry 5 Gold Edition and Far Cry New Dawn Deluxe Edition,Missing,Missing,,,,,,
4,Missing,164613,Far Cry 5 + Far Cry New Dawn Deluxe Edition Bundle,[49],Its time to defend Hope County with this bundle featuring  Far Cry 5 Welcome to Hope County Montana land of the free and the brave but also home to a fanatical doomsday cult known as the Project at Edens Gate  Far Cry New Dawn Deluxe Edition Dive into a transformed vibrant postapocalyptic Hope County Montana 17 years after a global nuclear catastrophe,Missing,Missing,,,,,,
5,[32],161792,Override: Mech City Brawl - Bellona,[49],Bellona joins the mighty mech ensemble She comes equipped with special attacks that make use of piercing blades a war shield and an Ultimate that involves godlike lightning based strikes,Missing,Missing,,,,,,
6,"[9, 25, 31]",158773,LEGO DC Super-Villains: DC Movies Character Pack,"[6, 48, 49, 130]",Expand your character roster with the DC Movies Character Pack Play as your favorite characters from DCs exciting cinematic universe,Missing,Missing,,,,,,
7,"[10, 13, 14]",135972,DiRT Rally 2.0: Day One Edition,"[6, 48, 49]",DiRT Rally 20 dares you to carve your way through a selection of iconic rally locations from across the globe in the most powerful offroad vehicles ever made knowing that the smallest mistake could end your stage,Dirt Rally 20 is focused on rallying and rallycross Players compete in timed stage events on tarmac and offroad terrain in varying weather conditions The game features stages in Argentina Australia New Zealand Poland Spain and the United States The weather also affects visibility in stages,Missing,,,,,,
8,"[11, 15]",125002,Sudden Strike 4: The Pacific War,[49],Experience some of the fiercest battles of the SouthEast Asian campaign of World War II like never before The The Pacific War addon for Sudden Strike 4 throws you right into the conflict between the Allied Forces and the Imperial Japanese Army,Missing,Missing,,,,,,
9,[9],123264,One Leaves,"[6, 49]",Based on a true story it begins in a decaying urban environment from which you must escape You face a number of challenges as you work your way through the game As the story progresses it becomes more obvious that speed is of the essence Take too long with the various puzzles and youll end up stuck in the lounge Figure out how to beat the NPCs against whom youre playing and youll reach the exit,Missing,Missing,0.23,0.69,2.43,28.0,10.0,12.0
10,"[10, 13, 14]",122657,DiRT Rally 2.0: Super Deluxe Edition,"[6, 48, 49]",Buy the DiRT Rally 20 Super Deluxe Edition and receive the DiRT Rally 20 base game plus all content included in Seasons 14 24 cars 11 tracks  locations exclusive liveries credit drops and high reward events Also includes the latest 2019 FIA World Rallycross Championship season updates,Dirt Rally 20 is focused on rallying and rallycross Players compete in timed stage events on tarmac and offroad terrain in varying weather conditions The game features stages in Argentina Australia New Zealand Poland Spain and the United States The weather also affects visibility in stages,Missing,,,,,,
11,"[10, 13, 14]",122656,DiRT Rally 2.0: Digital Deluxe Edition,"[6, 48, 49]",DiRT Rally 20 Deluxe Edition Content Pack includes The Porsche 911 RGT Rally Spec Upgraded My Team starter cars x5 Early vehicle unlocks added to your team garage Ford Escort Mk II Lancia Stratos Subaru Impreza 1995 AUDI Sport quattro S1 E2 and Ford Fiesta OMSE SuperCar Lite  The DiRT Rally 20 Deluxe Content Pack also includes Dirt Season 1 x3 tracks x5 cars InGame Bonuses High reward events Plus Dirt Season 2 x3 tracks x5 cars InGame Bonuses High reward events,Dirt Rally 20 is focused on rallying and rallycross Players compete in timed stage events on tarmac and offroad terrain in varying weather conditions The game features stages in Argentina Australia New Zealand Poland Spain and the United States The weather also affects visibility in stages,Missing,,,,,,
12,"[4, 14]",119129,Tekken 7: Negan,"[6, 48, 49]",Negan The Walking Deads charismatic villain and leader of the Saviors joins the battle With Lucille in hand he metes out punishment to those who would disturb his new world order,Missing,Missing,,,,,,
13,"[4, 14]",119128,Tekken 7: Julia Chang,"[6, 48, 49]",Julia Chang top spokeswoman for her great reforestation program has joined the fray Dazzle and overwhelm your opponents with her powerful fighting style based on Xin Yi Liu He Quan and Baji Quan,Missing,Missing,,,,,,
14,"[4, 8, 31]",119074,Guacamelee! 2 Complete,"[48, 49, 130]",Get the complete Guacamelee 2 experience by picking up the game and both DLC packs together  The celebrated metroidvania is here in its ultimate form Punch and suplex your way through the entire story in the gamechanging costumes of the Three Enemigos character pack and enjoy the savage challenges and rewards of the Proving Grounds challenge level,Missing,Missing,,,,,,
15,[4],118748,Jump Force: Deluxe Edition,"[6, 48, 49, 130]",For the first time ever the most famous Manga heroes are thrown into a whole new battleground our world Uniting to fight the most dangerous threat the Jump Force will bear the fate of the entire human kind  JUMP FORCE  Deluxe Edition includes    The game  The Characters Pass 9 additional characters  their respective costumes and moves for your Avatar  4 days of early access to play with those characters before everyone else,Missing,Missing,,,,,,
16,[4],118721,Jump Force: Ultimate Edition,"[6, 48, 49]",For the first time ever the most famous Manga heroes are thrown into a whole new battleground our world Uniting to fight the most dangerous threat the Jump Force will bear the fate of the entire human kind  JUMP FORCE  Ultimate Edition includes    The game  The Characters Pass 9 additional characters  their respective costumes and moves for your Avatar  4 days of early access to play with those characters before everyone else  16 exclusive Tshirts for your Avatar  A Jump Starter Pack of ingame items,Missing,Missing,,,,,,
17,Missing,118706,Stellaris: Console Deluxe Edition,"[48, 49]",Featuring the same deep strategic gameplay rich and diverse alien races and emergent storytelling Stellaris Console Edition puts the complexity of the galaxy at your thumbsticks Whether youre exploring the unknown discovering the mysteries of the universe or conquering it for the glory of your empire console players have more intergalactic strategy awaiting them than ever before,Missing,Missing,,,,,,
18,Missing,118562,Trials Rising: Digital Gold Edition,[49],Includes the Game  55 tracks with the Expansion Pass Explore overthetop action and physicsbending motorcycle racing in the latest entry of the Trials franchise With new tracks and more ways to compete Trials Rising is easy to pickup and play challenging to master and offers the best multiplayer racing experience,Missing,Missing,,,,,,
19,[9],118158,Mixups by POWGI,"[46, 48, 49, 169]",The mixedup anagram puzzle where three connected words are hidden among a jumble of letters,Missing,Missing,0.0,0.0,3.57,0.0,0.0,1.0
20,"[5, 32, 33]",117141,Task Force Kampas,"[6, 46, 48, 49, 130, 167]",Task Force Kampas is inspired by the Golden Age of japanese shmups and adds new mechanics randomly generated levels and handcrafted bosses It is an endless loop you can finish it but also find the way to continue past the ending and get the highest score  Space shooters were never that punchy before Task Force Kampas emphasizes music and game feel to create the perfect game youd want to spend all your coins into if that were still a thing you know,The story revolves about a team of outcasts fighting for their future who happened to be at the worst place during the Evil Invasion Can you contain the breach Can you save the whole universe before it becomes corrupted More importantly can you save your friends,Missing,0.3,0.0,0.77,66.0,5.0,11.0
21,[12],116150,The Elder Scrolls Online: Wrathstone,"[6, 48, 49]",The Season of the Dragon begins here This epic yearlong adventure takes you into the heart of Elsweyr and beyond and it all starts with two exciting new dungeons to challenge you and your group Frostvault and the Depths of Malatar Explore hazardous ruins face deadly guardians and claim both halves of the powerful and mysterious Wrathstone,Missing,Missing,2.0,0.0,2.0,60.0,2.0,3.0
22,[14],115665,ACA Neo Geo: The Ultimate 11 - SNK Football Championship,"[48, 49, 130]",The Ultimate 11  SNK Football Championship is a soccer game released by SNK in 1996 Choose your favorite of 80 different teams more than ever before and conquer the two Championship modes Choose from 4 styles of team balance to customize your team according to your own playing style,Missing,Missing,,,,,,
