first_release_date,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1510617600,168781,LEGO Marvel Super Heroes 2: Classic Guardians of the Galaxy Character Pack,"[6, 14, 48, 49, 130]",Before StarLord Gamora Drax Rocket and Groot another team held the mantle of Guardians of the Galaxy Add the Classic Guardians Of The Galaxy to your roster now This Character pack includes Charlie27 Major Astro Martinex Yondu Starhawk Aleta Ogord and Nikki,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1511827200,168747,Dragon Ball: Xenoverse 2 - Extra DLC Pack 1,"[49, 130]",This Extra Pack 1 is the perfect content to enhance your experience with a lot of new elements  4 new powerful characters Dabra Buu Gohan absorbed Tapion and Android 13  Zamasu as a new Master  5 New Parallel Quests  4 New Costumes  13 New Skills  8 New Super Souls,[31],Missing,Missing,nan,nan,nan,nan,nan,nan
1511222400,164839,Middle-earth: Shadow of War - Slaughter Tribe Nemesis,"[6, 49]",The Slaughter Tribe Nemesis Expansion includes   Thousands of NEW Nemesis System enemies followers  stories  NEW Orc weapons fatalities and brutalities  NEW Fortress Outpost and Wilderness gameplay  NEW Legendary Gear Set set for the Bright Lord,"[12, 31]",Missing,Missing,nan,nan,nan,nan,nan,nan
1511222400,164829,Injustice 2: Hellboy,[49],As a member of the Bureau for Paranormal Research and Defense Hellboy has defended the world from fiends witches demons and more than a few Lovecraftian Gods With his trusty revolver and his Right Hand of Doom Hellboy has made monster disposal his specialty,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1511308800,164742,Payday 2: Crimewave Edition - Scarface Heist,[49],The Scarface Heist Pack comes with The Scarface Mansion Heist 1 new weapon 1 melee weapon 4 masks materials and patterns and 4 Achievements,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1510617600,159336,"The Sims 4: Bundle - City Living, Vampires, Vintage Glamour Stuff","[6, 14, 48, 49]",Add more ways to play at a great price when you bundle Includes The Sims 4 City Living Expansion Pack The Sims 4 Vampires Game Pack and The Sims 4 Vintage Glamour Stuff Pack,"[12, 13, 31]",Missing,Missing,nan,nan,nan,nan,nan,nan
1510617600,154718,For Honor: Season 4 - Order & Havoc,"[6, 48, 49]",This season get ready for two new Heroes two new free Maps new gear and a brand new game mode just around the corner,"[4, 25]",Missing,Missing,nan,nan,nan,nan,nan,nan
1510185600,150905,Syberia 3: An Automaton with a Plan,"[6, 14, 48, 49]",Discover An Automaton with a Plan a new adventure that takes place in the enchanted world of Syberia 3 Play as Oscar the famous automat and unravel the mystery of Kate Walkers disappearance,[31],Missing,Missing,nan,nan,nan,nan,nan,nan
1510012800,127043,Marvel's Guardians of the Galaxy: The Telltale Series - Episode 5: Don't Stop Believin,"[6, 34, 39, 48, 49]",In the aftermath of an unbearable sacrifice the Guardians finally fracture With her opposition in shambles Hala renews her campaign of death and devastation carving a path of indiscriminate destruction en route to Knowhere If he hopes to avoid catastrophe and save his own skin StarLord must search his feelings reunite his team and mount one final mission to save the galaxyagain    Episode five of a five part episodic game series,"[2, 31]",Missing,Missing,nan,nan,nan,nan,nan,nan
1510012800,119255,Wheel of Fortune,"[48, 49, 130]",Play as a contestant on Wheel of Fortune Americas favorite TV show anytime anywhere Spin the wheel and put your brain to the test against thousands of unique puzzles Play solo or challenge players online Enjoy an authentic TVshow experience with Wheel of Fortune Spin the wheel win special wedges and experience truetotheTVshow rules Win iconic ingame prizes such as luxurious trips cars and up to one million dollars,"[9, 26, 35]",Missing,Missing,0.0,0.0,29.0,60.0,5.0,1.0
1511913600,119122,Tekken 7: Geese Howard,"[6, 48, 49]",Geese Howard the charismatic face of evil from SNK has joined the fray Experience for yourself the overwhelming presence of the newest antagonist to emerge in TEKKEN 7 This pack also includes an exclusive stage with its own TEKKEN 7 spin as well as the BGM Soy Sauce for Geese and two Geese costumes Included in this addon are Geese Howard as a playable character and a new stage Geese Howard will also become playable in DLC1s new mode Ultimate TEKKEN BOWL,"[4, 14]",Missing,Missing,nan,nan,nan,nan,nan,nan
1509580800,118916,ACA Neo Geo: Art of Fighting 3,"[6, 48, 49, 130]",Art of Fighting 3 is a fighting game released by SNK in 1996 As a sidestory in the Art Of Fighting series it portrays the drama and battles of the various fighters With the Ultimate KO system and other mechanics it makes a stake in a new frontier of 2D fighting games,"[4, 33]",Missing,Missing,nan,nan,nan,nan,nan,nan
1511136000,118502,Plants vs Zombies: Garden Warfare 2 - Frosty Deluxe Edition,"[6, 48, 49]",Plants vs Zombies Garden Warfare 2 is cooler than ever For a limited time during this holiday season we are offering the Plants vs Zombies Garden Warfare 2  Frosty Edition and Frosty Deluxe Edition including the full game plus character variants coin packs and customizations,"[5, 15]",Missing,Missing,nan,nan,nan,nan,nan,nan
1510012800,112182,America's Greatest Game Shows: Wheel of Fortune & Jeopardy!,"[49, 130]",Bring your family and friends together with Americas Game Wheel of Fortune the mostwatched program on TV and Americas favorite Quiz Show Jeopardy Now for the first time in full HD you can test your reflexes show off your smarts and experience the thrill of these classic shows with friends and family at home or with thousands of active players online,[26],Missing,Missing,nan,nan,nan,nan,nan,nan
1510012800,112095,Sonic Forces: Episode Shadow,"[6, 48, 49, 130]",Outside of the main story missions in Sonic Forces Episode Shadow is additional story content that is a prequel to the main missions The three stages are updated levels from the main game but have been modified for when you play as Shadow the Hedgehog,[31],Missing,Missing,nan,nan,nan,nan,nan,nan
1510012800,94102,Jeopardy!,"[48, 49, 130]",Americas favorite quiz show Jeopardy makes its longawaited return to home consoles in full HD Master your lightningquick reflexes with new streamlined controls to solve over 2000 clues constantly putting your smarts to the test Compete with friends family or players online to see if you have what it takes to make it all the way to Final Jeopardy,[9],Missing,Missing,0.0,0.0,0.0,60.0,1.0,0.0
1512000000,89926,Resident Evil: Revelations - Unveiled Edition,"[9, 12, 130]",Missing,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1510704000,86384,Pro Evolution Soccer 2018 Lite,"[6, 9, 12, 48, 49]",In Pro Evolution Soccer 2018 Lite you can enjoy myClub mode Pes League mode Exhibition Match mode and Training mode in their basic version for free,"[13, 14]",Missing,Missing,nan,nan,nan,nan,nan,nan
1510012800,81097,Minecraft: Story Mode Season Two - Episode 4: Below the Bedrock,"[6, 34, 39, 48, 49]",Now that Jesse and the gang have vanquished the Wither Storm saved the world and become totally super famous heroes life has gotten a bit morecomplicated With more responsibilities and less time for adventure old friendships have started to fade  at least until Jesses hand gets stuck in a creepy gauntlet that belongs to an ancient underwater temple Together with old pals and new comrades alike Jesse embarks on a brand new journey filled with tough choices good times and at least one temperamental llama,"[2, 31]",Missing,Missing,nan,nan,nan,nan,nan,nan
