,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Special Forces Nemesis Strike,CT Special Forces: Fire for Effect,7.04,9.67,10.9,48,6,10
1,Iron Phoenix,Iron Phoenix,0.0,0.0,0.0,0,0,0
2,Jade Empire: Limited Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
3,MX World Tour,MX World Tour Featuring Jamie Little,0.0,0.0,0.0,70,1,0
4,World Snooker Championship 2005,World Snooker Championship 2005,0.0,0.0,0.0,0,0,0
5,WarTech: Senko no Ronde,WarTech: Senko no Ronde,0.93,2.5,101.0,60,3,6
6,WWE WrestleMania 21,WWE WrestleMania 21,8.0,0.0,0.0,48,4,1
7,Spy vs. Spy,Spy vs. Spy,6.0,0.0,0.0,78,9,2
8,Raze's Hell,Raze's Hell,7.75,0.0,0.0,70,1,1
9,Predator: Concrete Jungle,Predator: Concrete Jungle,11.44,15.05,16.02,66,8,8
10,Motocross Mania 3,Motocross Mania 3,0.0,0.0,0.0,73,4,0
11,Close Combat: First to Fight,Close Combat: First to Fight,4.88,0.0,6.83,70,3,2
12,Psychonauts,Psychonauts,11.97,15.28,21.07,82,1146,1665
13,Jade Empire,Jade Empire,17.28,23.41,29.91,78,108,102
14,Unreal Championship 2: The Liandri Conflict,Unreal Championship 2: The Liandri Conflict,2.69,10.0,0.0,73,13,6
15,LEGO Star Wars: The Video Game,LEGO Star Wars: The Video Game,6.47,11.67,17.91,73,334,183
16,Still Life,Still Life,8.01,9.21,10.37,74,74,99
17,Area 51,Area 51,6.82,7.08,9.62,68,84,67
18,Dead to Rights II,Dead to Rights II,6.94,10.0,15.0,59,9,11
19,Midnight Club 3: DUB Edition,Midnight Club 3: DUB Edition,20.62,39.9,49.36,81,52,29
