,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Lego Worlds Showcase Collection #1,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Gear.Club Unlimited: Premium Cars Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,Gear.Club Unlimited: Limited Edition Cars Pack 1,Not found on hl2b,0.0,0.0,0.0,0,0,0
3,Splatoon 2: Version 3.0.0,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,Doukoku Soshite...,Doukoku Soshite...,0.0,0.0,0.0,0,0,0
5,Class of Heroes: Anniversary Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
6,Quickie World,Quickie World,4.0,0.0,5.4,85,2,4
7,Attack on Titan 2: Singular Target,Not found on hl2b,0.0,0.0,0.0,0,0,0
8,Attack on Titan 2: A Titan Worth a Thousand,Not found on hl2b,0.0,0.0,0.0,0,0,0
9,Attack on Titan 2: Skill Demonstration,Not found on hl2b,0.0,0.0,0.0,0,0,0
10,Attack on Titan 2: White Out,Not found on hl2b,0.0,0.0,0.0,0,0,0
11,Attack on Titan 2: Discouragement and the Leaning Tower,Not found on hl2b,0.0,0.0,0.0,0,0,0
12,Attack on Titan 2: Proof of Expertise,Not found on hl2b,0.0,0.0,0.0,0,0,0
13,Atelier Lydie & Suelle: The Alchemists and the Mysterious Paintings - Great Adventures in New Worlds Vol. 1,Not found on hl2b,0.0,0.0,0.0,0,0,0
14,Valkyria Chronicles 4: The Two Valkyria,Not found on hl2b,0.0,0.0,0.0,0,0,0
15,Attack on Titan 2: Second Victory,Not found on hl2b,0.0,0.0,0.0,0,0,0
16,Attack on Titan 2: Attack IQ Championship,Not found on hl2b,0.0,0.0,0.0,0,0,0
17,Attack on Titan 2: Biological Research Scout Mission,Not found on hl2b,0.0,0.0,0.0,0,0,0
18,LEGO Marvel Super Heroes 2: Marvel's Avengers - Infinity War Level and Character Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
19,Bendy and the Ink Machine: Chapter Four,Not found on hl2b,0.0,0.0,0.0,0,0,0
20,South Park: The Fractured But Whole - Towelie: Your Gaming Bud,Not found on hl2b,0.0,0.0,0.0,0,0,0
21,South Park: The Fractured But Whole - Danger Deck,Not found on hl2b,0.0,0.0,0.0,0,0,0
22,Banjo-Dreamie,Not found on hl2b,0.0,0.0,0.0,0,0,0
23,LEGO Marvel Super Heroes 2: Runaways Level and Character Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
24,Mario's Little Odyssey,Not found on hl2b,0.0,0.0,0.0,0,0,0
25,Marenian Tavern Story: Patty and the Hungry God,Marenian Tavern Story: Patty and the Hungry God,24.0,0.0,37.56,70,2,3
26,FX-Unit Yuki: The Henshin Engine,Not found on hl2b,0.0,0.0,0.0,0,0,0
27,Ayakashi Koi Gikyoku -Forbidden Romance with Mysterious Spirit-,Not found on hl2b,0.0,0.0,0.0,0,0,0
28,Behind the Screen,Behind The Screen,1.5,2.4,0.0,55,2,3
29,"Pure Electric Love ""Everyone else!"" Ema Sakura",Not found on hl2b,0.0,0.0,0.0,0,0,0
30,"Calculation Castle: Greco's Ghostly Challenge ""Addition""",Not found on hl2b,0.0,0.0,0.0,0,0,0
31,"Calculation Castle: Greco's Ghostly Challenge ""Division""",Not found on hl2b,0.0,0.0,0.0,0,0,0
32,"Calculation Castle: Greco's Ghostly Challenge ""Multiplication""",Not found on hl2b,0.0,0.0,0.0,0,0,0
33,V.O.I.D.,Not found on hl2b,0.0,0.0,0.0,0,0,0
34,Voxel Shot for Nintendo Switch,Not found on hl2b,0.0,0.0,0.0,0,0,0
35,ACA Neo Geo: Ghost Pilots,Not found on hl2b,0.0,0.0,0.0,0,0,0
36,ACA Neo Geo: Gururin,Not found on hl2b,0.0,0.0,0.0,0,0,0
37,Table of Tales: The Crooked Crown,Table of Tales: The Crooked Crown,5.5,7.0,0.0,70,3,2
38,"Calculation Castle: Greco's Ghostly Challenge ""Subtraction""",Not found on hl2b,0.0,0.0,0.0,0,0,0
39,Survive! Mr. Cube,Survive! Mr. Cube,0.0,0.0,0.0,0,0,0
40,Party Trivia,Not found on hl2b,0.0,0.0,0.0,0,0,0
41,Stump,Not found on hl2b,0.0,0.0,0.0,0,0,0
42,Sanrio Characters Picross,Sanrio characters Picross,16.48,20.34,24.37,78,11,24
43,SushiParty,Not found on hl2b,0.0,0.0,0.0,0,0,0
44,Animated Jigsaws: Beautiful Japanese Scenery,Not found on hl2b,0.0,0.0,0.0,0,0,0
45,Ninja Striker!,Ninja Striker!,0.82,0.0,0.0,60,1,2
46,Logic Mahjong Souryu: Yon-nin Uchi / San-nin Uchi,Not found on hl2b,0.0,0.0,0.0,0,0,0
47,Eternal Edge,Eternal Edge,0.0,18.04,42.3,75,2,7
48,Soap Dodgem,Not found on hl2b,0.0,0.0,0.0,0,0,0
49,Splat the Fruit,Not found on hl2b,0.0,0.0,0.0,0,0,0
50,Octocopter: Double or Squids,Not found on hl2b,0.0,0.0,0.0,0,0,0
51,Pirates: All Aboard!,Pirates: All Aboard!,0.3,0.0,0.0,20,3,2
52,Buddy Collection If: Red Thread of Fate,Not found on hl2b,0.0,0.0,0.0,0,0,0
53,Dungeon Stars,Dungeon Stars,0.0,0.0,0.0,0,0,0
54,Glaive: Brick Breaker,Glaive: Brick Breaker,0.0,10.63,0.0,60,2,1
55,Skee-Ball,Skee-Ball,0.0,0.0,0.0,0,0,0
56,Cycle of Eternity: Space Anomaly,Cycle of Eternity: Space Anomaly,4.75,0.0,0.0,40,1,1
57,Shin Megami Tensei IV & Apocalypse: Double Hero Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
58,Archery Blast,Archery Blast,0.0,0.0,0.0,0,0,0
59,Hototogisu Tairan 1553: Ryuuko Aiutsu,Not found on hl2b,0.0,0.0,0.0,0,0,0
60,The Legend of Heroes: Trails of Cold Steel II - Kai,Not found on hl2b,0.0,0.0,0.0,0,0,0
