,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Ruma,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Roland Garros French Open 2002,Roland Garros French Open 2002,0.0,0.0,10.69,60,2,2
2,"Nu, pogodi! Vypusk 2: Kruglyj schet",Not found on hl2b,0.0,0.0,0.0,0,0,0
3,The Elder Scrolls III: Morrowind - Entertainers,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,JumpStart Advanced Kindergarten,Not found on hl2b,0.0,0.0,0.0,0,0,0
5,JumpStart Advanced Preschool: World Premium Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
6,JumpStart Advanced 1st Grade,Not found on hl2b,0.0,0.0,0.0,0,0,0
7,JumpStart Advanced 2nd Grade,Not found on hl2b,0.0,0.0,0.0,0,0,0
8,Petit Copter,Petit Copter,0.0,0.0,0.0,0,0,0
9,Microsoft: My Personal Tutor 1st & 2nd Grade,Not found on hl2b,0.0,0.0,0.0,0,0,0
10,Dance Dance Revolution,Dance Dance Revolution,0.75,0.75,12.89,70,10,6
11,Team Factor,Not found on hl2b,0.0,0.0,0.0,0,0,0
12,Birdie Shoot,Birdie Shoot,0.0,0.0,0.29,0,0,1
13,Spirit: Stallion of the Cimarron - Forever Free,Not found on hl2b,0.0,0.0,0.0,0,0,0
14,JumpStart Advanced Preschool,Not found on hl2b,0.0,0.0,0.0,0,0,0
15,Micro Commandos,Not found on hl2b,0.0,0.0,0.0,0,0,0
16,Baroque Typing,Not found on hl2b,0.0,0.0,0.0,0,0,0
17,Operation Blockade,Operation Blockade,0.0,0.0,0.0,0,0,0
18,V8 Challenge,V8 Challenge,0.0,0.0,0.0,0,0,0
19,Glove on Fight,Not found on hl2b,0.0,0.0,0.0,0,0,0
20,Pac-Man All-Stars,Pac-Man All-Stars,0.0,0.0,0.0,60,1,0
21,Big Biz Tycoon,Not found on hl2b,0.0,0.0,0.0,0,0,0
22,Extreme Paintbrawl 4,Not found on hl2b,0.0,0.0,0.0,0,0,0
23,Britney's Dance Beat,Britney's Dance Beat,1.53,0.0,5.52,53,8,8
24,TD Overdrive: The Brotherhood of Speed,Test Drive,5.37,9.25,13.68,61,10,9
25,Hotel Giant,Hotel Giant,0.0,0.0,0.0,0,0,0
26,Age of Empires II: Gold Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
27,Soldat,Soldat,0.0,0.0,0.0,67,7,0
28,Star Wars: Galactic Battlegrounds - Clone Campaigns,Star Wars: Galactic Battlegrounds - Clone Campaigns,10.0,15.0,25.47,76,7,5
29,Zoo Tycoon: Dinosaur Digs,Not found on hl2b,0.0,0.0,0.0,0,0,0
30,Final Fantasy XI Online,Final Fantasy XIV,0.0,1066.96,0.0,88,2,1
31,Mobile Forces,Mobile Forces,0.96,5.5,5.58,10,1,4
32,Duke Nukem: Manhattan Project,Duke Nukem: Manhattan Project,6.22,7.64,10.94,67,55,56
33,Soldier of Fortune II: Double Helix,Soldier of Fortune II: Double Helix,10.4,10.86,11.45,71,52,44
34,Platypus,Platypus,1.6,0.0,2.0,52,6,8
35,The Sum of All Fears,The Sum of All Fears,3.66,5.05,0.0,59,8,10
36,Lemonade Tycoon,Lemonade Tycoon,2.32,0.0,0.0,67,6,5
37,Hugo: The Evil Mirror,Hugo: The Evil Mirror,1.12,1.24,0.0,46,8,5
