,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Super Mario World and the Bois!,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Konk World,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,Super Metroid YPX,Not found on hl2b,0.0,0.0,0.0,0,0,0
3,Super Ninji Land,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,Pokémon Shield: The Isle of Armor,Not found on hl2b,0.0,0.0,0.0,0,0,0
5,Johnny Trigger: Sniper,Not found on hl2b,0.0,0.0,0.0,0,0,0
6,Pokémon Sword + Expansion Pass,Not found on hl2b,0.0,0.0,0.0,0,0,0
7,Pokémon Shield + Expansion Pass,Not found on hl2b,0.0,0.0,0.0,0,0,0
8,Kissed by the Baddest Bidder: Drowning in your Kiss - Baba,Not found on hl2b,0.0,0.0,0.0,0,0,0
9,Kissed by the Baddest Bidder: Drowning in your Kiss - Ota,Not found on hl2b,0.0,0.0,0.0,0,0,0
10,Kissed by the Baddest Bidder: Drowning in your Kiss - Mamoru,Not found on hl2b,0.0,0.0,0.0,0,0,0
11,Yoga Master: Dreams Fantasy Pack 1,Not found on hl2b,0.0,0.0,0.0,0,0,0
12,Kissed by the Baddest Bidder: Scattered Cards - Eisuke,Not found on hl2b,0.0,0.0,0.0,0,0,0
13,Kissed by the Baddest Bidder: Secrets from the Past - Soryu,Not found on hl2b,0.0,0.0,0.0,0,0,0
14,Kissed by the Baddest Bidder: Secrets from the Past - Eisuke,Not found on hl2b,0.0,0.0,0.0,0,0,0
15,Kissed by the Baddest Bidder: Happy Birthday Ota,Not found on hl2b,0.0,0.0,0.0,0,0,0
16,The Legend of Heroes: Trails of Cold Steel III - Digital Deluxe Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
17,Kissed by the Baddest Bidder: Birthday Story DLC Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
18,Kissed by the Baddest Bidder: Scattered Cards Epilogue - Eisuke,Not found on hl2b,0.0,0.0,0.0,0,0,0
19,Food Truck Tycoon: Asian Cuisine - Complete Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
20,Talisman: Digital Edition - Character Pack 7,Not found on hl2b,0.0,0.0,0.0,0,0,0
21,Groove Coaster: Wai Wai Party!!!! - DJMax Respect Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
22,Jigsaw Masterpieces: World Heritage Site,Not found on hl2b,0.0,0.0,0.0,0,0,0
23,Jigsaw Masterpieces: Wildlife in Africa,Not found on hl2b,0.0,0.0,0.0,0,0,0
24,Samurai Shodown V Perfect,Samurai Shodown V Perfect,0.32,0.0,0.0,55,4,3
25,Minecraft: Nether Update,Not found on hl2b,0.0,0.0,0.0,0,0,0
26,Rockman 6: Unique Harassment,Not found on hl2b,0.0,0.0,0.0,0,0,0
27,Touhou Spell Bubble: Special Song Pack Vol. 1,Not found on hl2b,0.0,0.0,0.0,0,0,0
28,Pac-Man Championship Edition,Pac-Man Championship Edition,2.08,2.94,3.94,80,26,16
29,Super Monkey Ball Gaiden,Not found on hl2b,0.0,0.0,0.0,0,0,0
30,Warframe: The Deadlock Protocol,Not found on hl2b,0.0,0.0,0.0,0,0,0
31,Wart Worm Wingding,Wart Worm Wingding!,0.0,0.0,0.0,0,0,0
32,Extreme Race,Snail Racer Extreme,0.0,0.0,0.16,40,1,3
33,Mario's Mystery Meat,Mario's Mystery Meat,1.0,0.0,0.0,90,1,1
34,Action SuperCross,Action SuperCross,0.0,0.0,0.0,80,1,0
35,Fantasy Strike: Core Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
36,Talisman: The Highland Expansion - Legendary Deck,Not found on hl2b,0.0,0.0,0.0,0,0,0
37,Talisman: The Reaper Expansion - Legendary Deck,Not found on hl2b,0.0,0.0,0.0,0,0,0
38,My Hero One's Justice 2: DLC Pack 1 - Hawks,Not found on hl2b,0.0,0.0,0.0,0,0,0
