,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Xbox 360 Triple Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,"Triple Pack: Trials HD, Limbo, Splosion Man",Not found on hl2b,0.0,0.0,0.0,0,0,0
2,Otomedius X,Otomedius Excellent,0.98,2.0,30.0,55,11,12
3,Rio,Rio,0.0,0.0,8.08,68,4,2
4,Nin2-Jump,NIN2-JUMP,0.0,0.0,5.0,50,3,2
5,Decay: Part 4,Not found on hl2b,0.0,0.0,0.0,0,0,0
6,NLL 11,Not found on hl2b,0.0,0.0,0.0,0,0,0
7,Valve Complete Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
8,Stacking: The Lost Hobo King,Stacking: The Lost Hobo King DLC,0.79,1.01,1.43,72,47,98
9,Red Faction: Battlegrounds,Red Faction: Battlegrounds,1.46,0.0,0.0,43,3,3
10,MotoGP 10/11,MotoGP 10/11,0.0,0.0,0.0,50,1,0
11,FortressCraft,FortressCraft Evolved!,0.0,0.0,0.0,0,0,0
12,AFL Live,AFL Live,0.0,25.0,0.0,68,5,1
13,Man vs. Wild,Man vs. Wild,3.88,20.0,0.0,45,2,4
14,Portal 2,Portal 2,8.6,13.7,21.5,91,5466,6866
15,The Dishwasher: Vampire Smile,The Dishwasher: Vampire Smile,4.68,6.07,8.65,69,17,22
16,Virtua Tennis 4,Virtua Tennis 4,8.99,18.68,32.87,74,38,37
17,Bullet Soul,Bullet Soul,0.61,1.67,12.0,72,5,9
18,Mortal Kombat,Mortal Kombat,8.02,17.05,135.43,81,486,295
19,Otomedius Excellent,Otomedius Excellent,0.98,2.0,30.0,55,11,12
20,World of Tanks,World of Tanks,697.94,1082.18,4249.83,70,59,14
21,Outland,Outland,7.07,9.66,12.48,72,190,249
22,Anomaly: Warzone Earth,Anomaly: Warzone Earth,6.4,10.2,23.03,70,110,195
23,El Shaddai: Ascension of the Metatron,El Shaddai: Ascension of the Metatron,8.46,10.6,13.63,67,132,129
24,Eschatos,Eschatos,2.07,0.0,3.0,81,7,6
25,LaserCat,LaserCat,1.74,1.74,1.85,58,8,13
26,Capsized,Capsized,3.88,6.12,9.05,63,98,170
27,Operation Flashpoint: Red River,Operation Flashpoint: Red River,11.82,13.35,16.43,63,39,39
28,Section 8: Prejudice,Section 8: Prejudice,4.25,6.1,8.46,63,38,52
29,Thor: God of Thunder,Thor: God of Thunder,5.95,7.97,6.26,62,29,30
30,Yar's Revenge,Yar's Revenge,1.93,0.0,0.0,70,1,4
