,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Homefront: The Revolution - Freedom Fighter Bundle,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,LEGO Dimensions: Slimer Ghostbusters Fun Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,LEGO Marvel's Avengers: Spider-Man Character Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
3,Sangoku Hime 4: Tenka Ryouran Tenmei no Koi Emaki,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,"LEGO Marvel's Avengers: All-New, All-Different Doctor Strange Pack",Not found on hl2b,0.0,0.0,0.0,0,0,0
5,LEGO Marvel's Avengers: Classic Black Panther Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
6,LEGO Marvel's Avengers: Marvel's Agents of S.H.I.E.L.D. Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
7,Uncharted 4: A Thief's End - Digital Deluxe Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
8,The Elder Scrolls Online: Dark Brotherhood,The Elder Scrolls Online: Dark Brotherhood,9.25,9.87,12.5,56,7,7
9,Touhou Sky Arena: Matsuri Climax,Touhou Sky Arena: Matsuri Climax,0.0,0.0,0.0,0,0,0
10,Galak-Z: The Void,Not found on hl2b,0.0,0.0,0.0,0,0,0
11,Arcade Archives: Armed F,Not found on hl2b,0.0,0.0,0.0,0,0,0
12,Arcade Land,Arcade Moonlander,0.89,1.81,2.09,68,21,54
13,Hitman: Episode 3 - Marrakesh,Not found on hl2b,0.0,0.0,0.0,0,0,0
14,Homefront: The Revolution - Goliath Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
15,Flowers: Le Volume sur Automne,Flowers: Le Volume Sur Automne,9.77,0.0,14.96,88,5,10
16,Marisa and Alice's Trap Tower Remake,Not found on hl2b,0.0,0.0,0.0,0,0,0
17,SA7: Silent Ability Seven,Not found on hl2b,0.0,0.0,0.0,0,0,0
18,Period Cube: Shackles of Amadeus,Not found on hl2b,0.0,0.0,0.0,0,0,0
