,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Minecraft: Greek Mythology Mash-up,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Yu-Gi-Oh! Legacy of the Duelist - Duelist Kingdom,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,D/Generation,D/Generation,0.0,0.0,6.0,75,2,1
3,Warframe: Echoes of the Sentient,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,Yu-Gi-Oh! Legacy of the Duelist: GX Lost Duels,Not found on hl2b,0.0,0.0,0.0,0,0,0
5,Yu-Gi-Oh! Legacy of the Duelist: 5D's For the Future,Not found on hl2b,0.0,0.0,0.0,0,0,0
6,Yu-Gi-Oh! Legacy of the Duelist: Zexal Dark Mist Saga,Not found on hl2b,0.0,0.0,0.0,0,0,0
7,Injustice 2: Predator,Not found on hl2b,0.0,0.0,0.0,0,0,0
8,Game of Thrones: A Telltale Games Series - Episode 5: A Nest of Vipers,Not found on hl2b,0.0,0.0,0.0,0,0,0
9,Life is Strange: Episode 4 - Dark Room,Not found on hl2b,0.0,0.0,0.0,0,0,0
10,Maison Kanraku: The Second Climax,Not found on hl2b,0.0,0.0,0.0,0,0,0
11,The Legend of Sword and Fairy 6,Not found on hl2b,0.0,0.0,0.0,0,0,0
12,Mortal Kombat X: Predator,Not found on hl2b,0.0,0.0,0.0,0,0,0
13,Mortal Kombat X: Tremor,Not found on hl2b,0.0,0.0,0.0,0,0,0
14,Replay: VHS is not dead,Replay: VHS is not dead,0.0,18.0,18.75,0,0,2
15,Call of Duty: Advanced Warfare - Supremacy,Call of Duty: Advanced Warfare - Supremacy,2.22,0.0,3.38,70,2,2
16,Trials Fusion: Awesome Level Max,Not found on hl2b,0.0,0.0,0.0,0,0,0
17,Trials Fusion: The Awesome Max Edition,Trials Fusion: The Awesome Max Edition,0.0,15.22,0.0,100,1,1
18,N++,N++,28.62,58.65,423.6,75,35,24
19,Odallus: The Dark Call,Odallus: The Dark Call,5.82,7.3,8.39,76,53,86
20,Keep Talking and Nobody Explodes,Keep Talking and Nobody Explodes,4.75,5.52,13.98,80,112,39
21,Rocket League,Rocket League,4.67,24.66,84.85,79,1181,414
22,Yu-Gi-Oh! Legacy of the Duelist,Yu-Gi-Oh! Legacy of the Duelist,18.25,42.9,64.44,71,72,53
23,King's Quest,King's Quest,19.21,20.79,22.1,73,61,85
24,Magic Duels,Magic Duels: Origins,16.37,18.07,74.61,69,31,17
25,Draw a Stickman: Epic 2,Draw a Stickman: EPIC 2,2.01,0.0,5.35,60,6,9
26,Prototype: Biohazard Bundle,Not found on hl2b,0.0,0.0,0.0,0,0,0
27,Knee Deep,Knee Deep,3.92,5.23,6.87,67,9,23
28,Super Mega Baseball: Extra Innings,Super Mega Baseball: Extra Innings,10.18,15.08,0.0,73,10,7
29,Skullgirls: 2nd Encore,Not found on hl2b,0.0,0.0,0.0,0,0,0
30,Feist,Feist,2.61,3.22,5.13,62,17,32
31,Tembo the Badass Elephant,Tembo the Badass Elephant,5.26,6.51,10.58,64,46,63
32,King's Quest: Chapter 1 - A Knight to Remember,King's Quest: Chapter 1 - A Knight to Remember,5.73,5.85,6.59,77,53,76
33,Inferno 2,Inferno 2,3.13,5.1,0.0,60,1,3
34,Rogue Stormers,Rogue Stormers,2.84,28.0,0.0,58,4,5
35,SlashDash,SlashDash,0.0,0.0,2.12,0,0,1
36,Breach & Clear: Deadline,Breach & Clear: Deadline,9.33,16.54,17.5,55,4,7
37,Anna's Quest,Anna's Quest,9.66,10.65,11.39,74,58,132
38,The Sims 4: Spa Day,The Sims 4: Spa Day,0.0,0.0,0.0,0,0,0
39,Never Alone: Foxtales,Never Alone: Foxtales,1.06,1.24,1.24,67,106,187
40,Victor Vran,Victor Vran,9.93,21.72,55.3,68,133,204
41,Musynx,MUSYNC,5.3,5.76,35.25,63,16,9
42,Batman: Arkham Knight - A Matter of Family,Batman: Arkham Knight - A Matter of Family,1.25,1.76,2.03,76,101,122
43,The Swindle,The Swindle,11.01,22.86,47.47,59,17,15
44,Galacide,Galacide,0.0,0.0,0.0,0,0,0
45,Luckslinger,Luckslinger,3.6,8.78,0.0,0,0,2
46,Cast of the Seven Godsends: Redux,Not found on hl2b,0.0,0.0,0.0,0,0,0
47,Squid Hero for Kinect,Not found on hl2b,0.0,0.0,0.0,0,0,0
48,Pure Hold'em,Pure Hold'em,0.0,0.0,0.0,60,1,0
49,Coffin Dodgers,Coffin Dodgers,1.65,2.24,5.65,47,23,37
50,Legend of Kay Anniversary,Legend of Kay Anniversary,12.32,12.91,16.38,65,37,42
51,Bombing Busters,Bombing Busters,6.97,0.0,8.39,39,15,10
52,No Time to Explain: Remastered,Not found on hl2b,0.0,0.0,0.0,0,0,0
53,Trove,Trove,50.0,197.49,944.62,64,60,5
54,Tachyon Project,Tachyon Project,2.0,2.83,3.5,60,2,10
55,Loot Hero DX,Loot Hero DX,0.46,1.8,3.28,50,33,79
56,Blues and Bullets,Blues and Bullets,2.43,3.04,3.8,70,24,25
57,DGU: Death God University,Not found on hl2b,0.0,0.0,0.0,0,0,0
58,Yasai Ninja,Yasai Ninja,0.0,3.5,0.0,60,1,1
