,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Rockman 6: New Year 2014,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Rockman 3: Claw,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,Chrome Wolf,Chrome Wolf,0.0,11.97,0.0,0,0,1
3,Showdown 64,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,New Super Mario Bros 3. DS,Not found on hl2b,0.0,0.0,0.0,0,0,0
5,Dasshutsu Adventure: Akumu no Shinigami Ressha,Not found on hl2b,0.0,0.0,0.0,0,0,0
6,The Shogi,Not found on hl2b,0.0,0.0,0.0,0,0,0
7,Dragon Quest X: Nemureru Yuusha to Michibiki no Meiyuu Online,Not found on hl2b,0.0,0.0,0.0,0,0,0
8,Hack 2,Soul Hackers 2,31.11,48.72,66.02,71,164,259
9,Super Angry Birds,Not found on hl2b,0.0,0.0,0.0,0,0,0
10,Elminage Gothic 3D Remix: Ulm Zakir to Yami no Gishiki,Not found on hl2b,0.0,0.0,0.0,0,0,0
11,Peach's Christmas Invitation,Not found on hl2b,0.0,0.0,0.0,0,0,0
12,MazezaM Challenge,Not found on hl2b,0.0,0.0,0.0,0,0,0
13,Inazuma Eleven Go Galaxy: Supernova,Not found on hl2b,0.0,0.0,0.0,0,0,0
14,Sonic the Hedgehog 2,Sonic the Hedgehog 2 (16-bit),2.46,2.97,3.15,80,744,580
15,Waku Waku Sweets: Happy Sweets Making,Not found on hl2b,0.0,0.0,0.0,0,0,0
16,Swords & Darkness,Swords & Darkness,4.75,6.93,0.0,40,2,2
17,Orion's Odyssey,Orion's Odyssey,0.0,2.75,0.0,90,1,1
18,Life with Horses 3D,Not found on hl2b,0.0,0.0,0.0,0,0,0
19,Jump Trials Supreme,Not found on hl2b,0.0,0.0,0.0,0,0,0
20,My Style Studio: Hair Salon,Not found on hl2b,0.0,0.0,0.0,0,0,0
21,Super 4 in 1 Multicart,Not found on hl2b,0.0,0.0,0.0,0,0,0
22,Hooked on Bass Fishing,Not found on hl2b,0.0,0.0,0.0,0,0,0
23,Gaist Crusher,Gaist Crusher,0.0,0.0,0.0,0,0,0
24,Inazuma Eleven GO: Galaxy Big Bang,Not found on hl2b,0.0,0.0,0.0,0,0,0
25,Brilliant Hamsters!,Not found on hl2b,0.0,0.0,0.0,0,0,0
26,AstroHawk,Not found on hl2b,0.0,0.0,0.0,0,0,0
27,High School DxD,Not found on hl2b,0.0,0.0,0.0,0,0,0
28,Pokémon Bank,Not found on hl2b,0.0,0.0,0.0,0,0,0
29,Chuck Yeagar's Fighter Combat,Not found on hl2b,0.0,0.0,0.0,0,0,0
30,Seisou no Amazones,Seisou no Amazones,0.0,45.0,0.0,50,1,1
31,Nightmare Busters,Nightmare Busters,2.04,0.0,0.0,60,1,2
32,Banana Bliss: Jungle Puzzles,Banana Bliss: Jungle Puzzles,0.0,0.0,0.0,60,1,0
33,Final Fantasy X-2 HD Remaster,Final Fantasy X/X-2 HD Remaster,50.41,80.73,154.56,85,370,367
34,Final Fantasy X HD Remaster,Final Fantasy X/X-2 HD Remaster,50.41,80.73,154.56,85,370,367
35,Hello Kitty and the Apron of Magic: Rhythm Cooking,Not found on hl2b,0.0,0.0,0.0,0,0,0
36,Final Fantasy X/X-2 HD Remaster,Final Fantasy X/X-2 HD Remaster,50.41,80.73,154.56,85,370,367
37,3D Shinobi III: Return of the Ninja Master,Not found on hl2b,0.0,0.0,0.0,0,0,0
38,Eufloria HD,Eufloria,11.69,16.58,23.23,70,43,69
39,Nobunaga's Ambition: Sphere of Influence,Nobunaga's Ambition: Sphere of Influence,50.0,52.5,1647.88,77,3,3
40,Blek,Blek,3.05,0.0,0.0,64,8,5
41,Detective Case and Clown Bot in: Murder in the Hotel Lisbon,Detective Case and Clown Bot in: Murder in the Hotel Lisbon,3.59,4.7,6.81,66,13,32
42,The Walking Dead: Season Two,Not found on hl2b,0.0,0.0,0.0,0,0,0
43,3D After Burner II,Not found on hl2b,0.0,0.0,0.0,0,0,0
44,The Room Two,The Room Two,3.13,3.14,3.17,78,443,823
45,Bike Rider DX2: Galaxy,Bike Rider DX2: Galaxy,3.48,0.0,0.0,60,1,1
46,3D Galaxy Force II,Galaxy Force II,0.44,0.0,0.5,65,20,19
47,Bravely Default,Bravely Default,55.07,76.25,97.83,79,632,930
48,Bird Mania 3D Christmas,Bird Mania 3D Christmas,0.0,0.0,0.0,0,0,0
49,Puzzle & Dragons Z,Puzzle & Dragons Z,37.08,39.76,56.43,64,7,11
50,Teslagrad,Teslagrad,5.04,5.52,7.03,71,158,249
51,Broken Sword 5: The Serpent's Curse,Broken Sword 5: The Serpent's Curse,11.2,13.05,13.93,72,110,173
52,Max: The Curse of Brotherhood,Max: The Curse of Brotherhood,6.23,7.74,10.09,74,141,220
53,Astebreed,Astebreed,1.79,2.67,3.66,67,82,102
54,Cubit: The Hardcore Platformer Robot,Cubit: The Hardcore Platformer Robot,0.0,5.67,0.0,47,3,1
55,Croixleur Sigma,Croixleur Sigma,1.11,4.47,17.35,57,23,21
56,Attack on Titan: Humanity in Chains,Attack on Titan: Humanity in Chains,2.22,7.2,115.23,55,12,12
57,Amnesia: Memories,Amnesia: Memories,7.81,22.34,34.45,72,96,157
58,Violett,Violett,5.37,7.51,8.92,53,10,20
59,Ravensword: Shadowlands,Ravensword: Shadowlands,5.95,7.5,9.34,51,10,20
