,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Dragoon X Omega II: Easy Mode,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Dragoon X Omega I: Gold Edition - Amnethen Apocalypse,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,Flappy Bird,Flappy Bird,0.71,1.33,2.42,52,30,7
3,Bomberman Nightmare,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,Braveland Trilogy,Not found on hl2b,0.0,0.0,0.0,0,0,0
5,Monster Hunter Diary: Poka Poka Palico Village DX,Not found on hl2b,0.0,0.0,0.0,0,0,0
6,Are You Smarter Than a 5th Grader?,Are You Smarter Than a 5th Grader?,1.16,0.0,9.3,41,8,6
7,Arcade Archives: Star Force,Not found on hl2b,0.0,0.0,0.0,0,0,0
8,Quest Forge: By Order of Kings,Not found on hl2b,0.0,0.0,0.0,0,0,0
9,Asdivine Dios,Asdivine Dios,16.85,23.43,0.0,0,0,2
10,Crash Dummy,Crash Dummy,0.0,0.0,5.0,10,1,1
11,Croc's World 3,Not found on hl2b,0.0,0.0,0.0,0,0,0
12,Earth's Dawn,Earth's Dawn,14.15,18.19,21.15,62,9,14
13,Undertale,Undertale,6.76,11.02,20.74,86,3257,4174
14,Castle Crashers Remastered,Castle Crashers,7.15,12.85,37.55,75,1003,899
15,Reverse Crawl,Reverse Crawl,3.43,6.12,10.85,64,19,27
16,Circa Infinity,Circa Infinity,5.18,8.64,25.0,80,8,13
17,Fault Milestone Two Side: Above,Fault - Milestone Two,5.25,6.06,6.9,79,35,99
18,We Know the Devil,We Know the Devil,0.77,1.44,2.1,74,41,90
19,Rampage Knights,Rampage Knights,6.7,13.58,39.0,72,19,20
20,Plague Inc: Evolved,Plague Inc: Evolved,3.54,13.26,57.34,70,228,168
21,Gunman Clive HD Collection,Gunman Clive HD Collection,2.39,3.44,6.83,70,28,33
22,Shovel Knight: Plague of Shadows,Shovel Knight: Plague of Shadows,6.15,7.88,12.09,80,297,394
23,Dropsy,Dropsy,4.26,5.4,6.61,71,68,130
24,Lovers in a Dangerous Spacetime,Lovers In A Dangerous Spacetime,5.55,8.41,13.1,75,136,93
25,Pokémon Super Mystery Dungeon,Pokémon Super Mystery Dungeon,23.48,34.37,97.33,76,151,211
26,Skylanders: SuperChargers Racing,Not found on hl2b,0.0,0.0,0.0,0,0,0
27,Almightree: The Last Dreamer,Almightree: The Last Dreamer,2.18,6.8,8.74,65,2,9
28,Weapon of Choice,Weapon of Choice,0.0,0.0,0.0,0,0,0
29,Death Ray Manta SE,Not found on hl2b,0.0,0.0,0.0,0,0,0
30,Lumini,Lumini,1.66,3.26,5.49,63,7,14
31,Master Spy,Master Spy,3.17,4.14,0.0,65,8,13
32,Kitten Squad,Kitten Squad,4.53,4.55,4.95,41,12,14
33,Car Mechanic Manager,Car Mechanic Manager,2.22,0.0,0.0,60,1,3
34,Rock 'N Racing Off Road DX,Rock 'N Racing Off Road DX,0.0,0.0,0.0,0,0,0
35,Sakura Swim Club,Sakura Swim Club,2.46,3.19,4.17,55,41,70
