,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Super Demo World: The Legend Continues,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Far East of Eden II: Manjimaru,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,Zoids VS II,Zoids: Battle Legends,4.44,25.0,0.0,76,7,3
3,Super Bust-A-Move All Stars,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,NBA Jam,NBA Jam,12.27,16.82,18.92,79,61,27
5,The Adventures of Jimmy Neutron Boy Genius: Jet Fusion,The Adventures of Jimmy Neutron Boy Genius: Jet Fusion,3.0,5.52,7.28,46,6,8
6,Harvest Moon: A Wonderful Life,Harvest Moon: A Wonderful Life,32.16,46.61,51.4,76,68,38
7,Star Wars: Jedi Knight - Jedi Academy,Not found on hl2b,0.0,0.0,0.0,0,0,0
8,Tiger Woods PGA Tour 2004,Tiger Woods PGA Tour 2004,25.0,27.0,30.0,86,8,3
9,Disney's Extreme Skate Adventure,Disney's Extreme Skate Adventure,6.76,25.0,33.5,72,24,11
10,Freedom Fighters,Freedom Fighters,7.84,9.12,11.95,78,105,109
11,NHL 2004,NHL 2004,0.0,0.0,0.0,79,10,0
12,The Simpsons: Hit & Run,Not found on hl2b,0.0,0.0,0.0,0,0,0
13,WWE WrestleMania XIX,WWE WrestleMania XIX,5.03,0.0,0.0,72,6,5
14,Billy Hatcher and the Giant Egg,Billy Hatcher and the Giant Egg,8.27,16.13,30.93,62,44,27
15,Conflict: Desert Storm II,Conflict: Desert Storm II,6.99,8.5,23.62,67,23,21
16,Dungeons & Dragons: Heroes,Dungeons & Dragons: Heroes,8.97,16.82,28.65,71,15,14
17,I-Ninja,I-Ninja,8.22,12.68,14.51,69,23,19
18,XGRA: Extreme G Racing Association,XGRA: Extreme-G Racing Association,4.54,0.0,0.0,70,5,4
19,NHL Hitz Pro,NHL Hitz Pro,0.0,0.0,20.0,90,2,1
20,Gekitou Pro Yakyuu,Gekitou Pro Yakyuu,0.0,0.0,0.0,0,0,0
21,Tensai Bit-Kun: Gramon Battle,Tensai Bit-Kun: Gramon Battle,0.0,0.0,0.0,0,0,0
22,Grooverider: Slot Car Thunder,Grooverider: Slot Car Thunder,0.0,0.0,0.0,60,2,0
