,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Invasion...: Level 1 - Contamination,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Living Books: Ruff's Bone,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,Twilight,Twilight Struggle,0.97,0.0,0.0,70,5,6
3,Spelling Blizzard,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,Stop the Bus,Not found on hl2b,0.0,0.0,0.0,0,0,0
5,Graduation,Sotsugyou: Graduation,0.0,0.0,20.0,0,0,1
6,Dark Legions,Dark Legions,4.67,0.0,0.0,75,2,1
7,Cyberdogs,Cyberdogs,0.0,0.0,0.0,60,1,0
8,Return to Ringworld,Return to Ringworld,3.78,0.0,0.0,50,1,1
9,Sid Meier's Colonization,Sid Meier's Colonization,18.69,34.69,59.51,79,19,19
10,Magic Carpet,Magic Carpet,7.0,9.0,10.03,76,5,4
