,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Ograidet,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Team Fortress 2: Mann vs. Machine - Two Cities Update,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,Call of Dooty III: Spectres,Not found on hl2b,0.0,0.0,0.0,0,0,0
3,Happy Mouse,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,Call of Duty: Ghosts Digital Hardened Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
5,Minecraft: Dragonborn Mash-up,Not found on hl2b,0.0,0.0,0.0,0,0,0
6,Nightmare Castle,Not found on hl2b,0.0,0.0,0.0,0,0,0
7,Galah Galah,GALAHAD 3093,0.0,0.0,0.0,0,0,0
8,Hundred Furious Fist Momoko: Wonderful Pink 2,Not found on hl2b,0.0,0.0,0.0,0,0,0
9,Rocksmith 2014 Edition: Remastered - Iron Maiden: Song Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
10,Rocksmith 2014 Edition: Remastered - Radiohead: Song Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
11,Rocksmith 2014: Alice in Chains Song Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
12,Twist: 01 Timun Mas,Not found on hl2b,0.0,0.0,0.0,0,0,0
13,Dot Kareshi: We're 8bit Lovers! III - Yami no Hanayome,Not found on hl2b,0.0,0.0,0.0,0,0,0
14,Yume Iro,Not found on hl2b,0.0,0.0,0.0,0,0,0
15,Iter Itineris,Not found on hl2b,0.0,0.0,0.0,0,0,0
16,E Nikki,Yume Nikki,5.16,5.96,7.37,76,141,116
17,Earth 2140,Earth 2140,7.0,0.0,43.75,40,1,3
18,Warframe: Valkyr Unleashed,Not found on hl2b,0.0,0.0,0.0,0,0,0
19,Brutal Doom: Power Fantasy,Not found on hl2b,0.0,0.0,0.0,0,0,0
20,Magicalic Sky High: Soratobu Houki ni Omoi wo Nosete,Not found on hl2b,0.0,0.0,0.0,0,0,0
21,High-Macs Simulator,Not found on hl2b,0.0,0.0,0.0,0,0,0
22,Battle Panic,Bishoujo Battle Cyber Panic,0.0,0.0,1.61,73,3,6
23,Love of Renai Koutei of Love!,Love of Love Emperor of Love!,0.0,0.0,0.0,0,0,0
24,Age of Empires II: HD Edition - The Forgotten,Age of Empires II: HD Edition - The Forgotten DLC,0.0,46.01,58.46,73,3,5
25,Corpse Party D2: Depths of Despair,Not found on hl2b,0.0,0.0,0.0,0,0,0
26,Heatwave,Kill It With Fire: HEATWAVE,0.0,0.0,1.55,80,1,1
27,Company of Heroes 2: Victory at Stalingrad Mission Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
28,Company of Heroes 2: Soviet Commander - Partisan Tactics,Not found on hl2b,0.0,0.0,0.0,0,0,0
29,Company of Heroes 2: Soviet Commander - Soviet Industry Tactics,Not found on hl2b,0.0,0.0,0.0,0,0,0
30,Company of Heroes 2: German Commander - Luftwaffe Supply Doctrine,Not found on hl2b,0.0,0.0,0.0,0,0,0
31,Company of Heroes 2: German Commander - Elite Troops Doctrine,Not found on hl2b,0.0,0.0,0.0,0,0,0
32,Payday 2: Armored Transport,Payday 2: Armored Transport,1.96,0.0,0.0,60,4,3
33,Shoujo Kidan,Not found on hl2b,0.0,0.0,0.0,0,0,0
34,Yume Aruki,Not found on hl2b,0.0,0.0,0.0,0,0,0
35,Grid 2: Bathurst Track Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
36,Sid Meier's Civilization V: Scrambled Nations Map Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
37,Train Simulator 2021: DB BR 411 'ICE-T' EMU,Not found on hl2b,0.0,0.0,0.0,0,0,0
38,Company of Heroes 2: Soviet Commander - Counterattack Tactics,Not found on hl2b,0.0,0.0,0.0,0,0,0
39,Bouboum,Bouboum,0.0,0.0,0.0,0,0,0
40,The Lord of the Rings Online: Helm’s Deep - Premium Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
41,Ningyo Heart,Not found on hl2b,0.0,0.0,0.0,0,0,0
42,No Escape Saga,Not found on hl2b,0.0,0.0,0.0,0,0,0
43,Final Fantasy IV: The After Years,Final Fantasy IV: The After Years,35.9,45.41,97.55,64,93,123
44,Daisenryaku Daitoua Kouboushi 3: Dai-ni-ji Sekai Taisen Boppatsu! - Soujikugun Tai Rengougun Zen Sekaisen,Not found on hl2b,0.0,0.0,0.0,0,0,0
45,Post-Future Vagabond,Not found on hl2b,0.0,0.0,0.0,0,0,0
46,Haunted Hotel: Eclipse,Haunted Hotel: Eclipse - Collector's Edition,0.0,0.0,0.0,0,0,0
47,Swim with the Whales,Not found on hl2b,0.0,0.0,0.0,0,0,0
48,Gentlemen Dispute,Not found on hl2b,0.0,0.0,0.0,0,0,0
49,Reborn Online,Luna Online: Reborn,0.0,0.0,0.0,90,1,0
50,Time Stone,Time Stone,0.33,0.0,0.0,0,0,1
51,Parasite in City,Parasite in City,0.0,0.0,1.23,50,3,2
52,Hacking locks Simulator,Not found on hl2b,0.0,0.0,0.0,0,0,0
53,The Entertainment,The Entertainment,0.72,0.0,0.83,75,4,8
54,Party Business,Not found on hl2b,0.0,0.0,0.0,0,0,0
55,IL-2 Sturmovik: Great Battles,Not found on hl2b,0.0,0.0,0.0,0,0,0
56,Len'en Mugenri - Evanescent Existence,Not found on hl2b,0.0,0.0,0.0,0,0,0
57,Len'en Tasouken - Earthen Miraculous Sword,Not found on hl2b,0.0,0.0,0.0,0,0,0
58,Pandora: First Contact - Gold Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
59,A Very Long Rope to the Top of the Sky,Not found on hl2b,0.0,0.0,0.0,0,0,0
60,Australian Road Trains,Not found on hl2b,0.0,0.0,0.0,0,0,0
61,An Occurrence at Owl Creek Bridge,Not found on hl2b,0.0,0.0,0.0,0,0,0
