,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Sharp Things,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Organic Dissociation,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,Xmas Jam 2017,Not found on hl2b,0.0,0.0,0.0,0,0,0
3,Dr. Chaos: Shadows of Mars,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,Realms of Dr. Chaos,Not found on hl2b,0.0,0.0,0.0,0,0,0
5,The 20 Heretics Challenge,Not found on hl2b,0.0,0.0,0.0,0,0,0
6,Rocher no Nagai Yoru,Not found on hl2b,0.0,0.0,0.0,0,0,0
7,Bytesize,Not found on hl2b,0.0,0.0,0.0,0,0,0
8,Project: Kate,Not found on hl2b,0.0,0.0,0.0,0,0,0
9,Relyctum,Not found on hl2b,0.0,0.0,0.0,0,0,0
10,Dungeons & Dragons Online: Mists of Ravenloft,Not found on hl2b,0.0,0.0,0.0,0,0,0
11,Dark Universe,Not found on hl2b,0.0,0.0,0.0,0,0,0
12,Sonic Forces: Super Sonic,Not found on hl2b,0.0,0.0,0.0,0,0,0
13,Yodoyabashi Oyasama Club,Not found on hl2b,0.0,0.0,0.0,0,0,0
14,PalMz' Insane Warfare Mod,Not found on hl2b,0.0,0.0,0.0,0,0,0
15,Battle Snails,Not found on hl2b,0.0,0.0,0.0,0,0,0
16,The Lost & Forgotten,Not found on hl2b,0.0,0.0,0.0,0,0,0
17,Lambda,Lambda Wars,7.67,0.0,0.0,43,2,1
18,Zup-qop!,Not found on hl2b,0.0,0.0,0.0,0,0,0
19,Minecraft: Norse Mythology Mash-up,Not found on hl2b,0.0,0.0,0.0,0,0,0
20,The Terry Pebble Show,Not found on hl2b,0.0,0.0,0.0,0,0,0
21,Electra,Not found on hl2b,0.0,0.0,0.0,0,0,0
22,Veins,Not found on hl2b,0.0,0.0,0.0,0,0,0
23,Rocksmith 2014 Edition: Remastered - Steve Miller Band: Song Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
24,Rocksmith 2014 Edition: Remastered - Johnny Cash: Song Pack II,Not found on hl2b,0.0,0.0,0.0,0,0,0
25,Rocksmith 2014 Edition: Remastered – Johnny Cash: Song Pack I-II,Not found on hl2b,0.0,0.0,0.0,0,0,0
26,Rocksmith 2014 Edition: Remastered - Johnny Cash: Song Pack I,Not found on hl2b,0.0,0.0,0.0,0,0,0
27,Rocksmith 2014 Edition: Remastered - Alice in Chains: Song Pack II,Not found on hl2b,0.0,0.0,0.0,0,0,0
28,Dying Light: White Death Bundle,Not found on hl2b,0.0,0.0,0.0,0,0,0
29,Dying Light: Vintage Gunslinger Bundle,Not found on hl2b,0.0,0.0,0.0,0,0,0
30,Blackmoon Prophecy II,Not found on hl2b,0.0,0.0,0.0,0,0,0
31,Cryogenics,Not found on hl2b,0.0,0.0,0.0,0,0,0
32,Nitori Dungeon,Not found on hl2b,0.0,0.0,0.0,0,0,0
33,Marisa no Kagi,Not found on hl2b,0.0,0.0,0.0,0,0,0
34,Need for Speed: Payback - Speedcross Story,Not found on hl2b,0.0,0.0,0.0,0,0,0
35,The Great Hero's Cat,Not found on hl2b,0.0,0.0,0.0,0,0,0
36,8Bit Music Power Encore,Not found on hl2b,0.0,0.0,0.0,0,0,0
37,Luna Child no Saishuu Bouei Line 3,Not found on hl2b,0.0,0.0,0.0,0,0,0
38,Dead Rising 4: Capcom Heroes,Not found on hl2b,0.0,0.0,0.0,0,0,0
39,Steep: Winter Games - Gold Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
40,Screensaver Subterfuge,Not found on hl2b,0.0,0.0,0.0,0,0,0
41,Taisho x Alice: Heads & Tails!,Not found on hl2b,0.0,0.0,0.0,0,0,0
42,ShamaL,Not found on hl2b,0.0,0.0,0.0,0,0,0
43,Prodoomer,Not found on hl2b,0.0,0.0,0.0,0,0,0
44,Midgard Outlaw,Not found on hl2b,0.0,0.0,0.0,0,0,0
45,Doom Incarnate,Not found on hl2b,0.0,0.0,0.0,0,0,0
46,DOOM 64: Retribution,Not found on hl2b,0.0,0.0,0.0,0,0,0
47,Find,Finding Paradise,5.07,5.53,5.61,84,347,535
48,DOOM: Enhanced Vanilla Project,Not found on hl2b,0.0,0.0,0.0,0,0,0
49,Call of DOOM: Black Warfare - Vanilla Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
50,Call of DOOM: Black Warfare - Brutal Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
51,Project Einherjar,Not found on hl2b,0.0,0.0,0.0,0,0,0
52,Netronian Chaos,Netronian Chaos,1.17,0.0,0.0,0,0,1
53,Lazarus Doom,Not found on hl2b,0.0,0.0,0.0,0,0,0
54,Quake: Func Xmas Jam 2017,Not found on hl2b,0.0,0.0,0.0,0,0,0
55,Rise of the Wool Ball,Rise of the Wool Ball,0.0,2.9,0.0,80,1,1
56,Coaster,Coaster,0.26,1.57,1.58,40,4,4
57,Freetime Event: Theatrical Release,Not found on hl2b,0.0,0.0,0.0,0,0,0
58,Devil of the Mirror,Devil of the Mirror,0.5,1.93,0.0,80,2,2
59,Britebot,Not found on hl2b,0.0,0.0,0.0,0,0,0
60,My Place,Mysplaced,0.0,0.0,0.0,0,0,0
61,Between Stations,Not found on hl2b,0.0,0.0,0.0,0,0,0
62,Monstrata Fracture,Monstrata Fracture,0.0,0.0,0.0,0,0,0
63,12 is Better than 6: The Apostles,Not found on hl2b,0.0,0.0,0.0,0,0,0
64,The Black Watchmen: Whitechapel,Not found on hl2b,0.0,0.0,0.0,0,0,0
65,Kanji Gakusei,Not found on hl2b,0.0,0.0,0.0,0,0,0
66,Joe's Horrible Hell,Not found on hl2b,0.0,0.0,0.0,0,0,0
67,LEGO Marvel Super Heroes 2: Out of Time Character Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
68,LEGO Marvel Super Heroes 2: Agents of Atlas Character Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
69,100% Orange Juice: Yuki & Tomomo Renewal Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
70,Pinball FX3: Carnivals and Legends,Not found on hl2b,0.0,0.0,0.0,0,0,0
71,Train Simulator 2021: Corris Railway Expansion Pack Loco,Not found on hl2b,0.0,0.0,0.0,0,0,0
72,Microsoft Flight Simulator X: Steam Edition - Ultimate Night Environment X,Not found on hl2b,0.0,0.0,0.0,0,0,0
73,"VRC Pro: Track Pack - Melzo Oval, Italy",Not found on hl2b,0.0,0.0,0.0,0,0,0
74,Touhou Genso Wanderer Reloaded: Satori Komeiji,Not found on hl2b,0.0,0.0,0.0,0,0,0
75,Touhou Genso Wanderer Reloaded: Rei'sen,Not found on hl2b,0.0,0.0,0.0,0,0,0
76,Marvel vs. Capcom: Infinite - Winter Soldier,Not found on hl2b,0.0,0.0,0.0,0,0,0
77,Marvel vs. Capcom: Infinite - Venom,Not found on hl2b,0.0,0.0,0.0,0,0,0
78,Marvel vs. Capcom: Infinite - Black Widow,Not found on hl2b,0.0,0.0,0.0,0,0,0
79,High Mountain Roller Coaster VR,High Mountain Roller Coaster VR,0.0,0.0,0.0,0,0,0
80,Zaccaria Pinball: Zankor 2017 Table,Not found on hl2b,0.0,0.0,0.0,0,0,0
