,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,The Slimy Lichmummy,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Suzumiya Haruhi no Gyakuten,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,Twisted Joke,Not found on hl2b,0.0,0.0,0.0,0,0,0
3,Sudoku Master,Sudoku Gridmaster,0.0,0.0,0.0,80,1,0
4,Honey and Swallowtail,Not found on hl2b,0.0,0.0,0.0,0,0,0
5,Fortress 1024,Not found on hl2b,0.0,0.0,0.0,0,0,0
6,Omega no Shikai 1. Shiki no Hajimari,Not found on hl2b,0.0,0.0,0.0,0,0,0
7,Songs of the Damned,Not found on hl2b,0.0,0.0,0.0,0,0,0
8,Danny Phantom: Ghost Frenzy,Not found on hl2b,0.0,0.0,0.0,0,0,0
9,Killer Baby,BabyKiller,0.11,0.0,0.0,50,1,1
10,De Blob: Utrecht,Not found on hl2b,0.0,0.0,0.0,0,0,0
11,Wolfhound: The Last of the Grey Dogs,Not found on hl2b,0.0,0.0,0.0,0,0,0
12,Higurashi no Naku Koro ni Rei,Higurashi When They Cry Rei,2.5,0.0,3.45,83,3,4
13,Bogart 2: Return of Bogart,Not found on hl2b,0.0,0.0,0.0,0,0,0
14,Bogart,Not found on hl2b,0.0,0.0,0.0,0,0,0
15,Froggy Castle 2,Not found on hl2b,0.0,0.0,0.0,0,0,0
16,Adibou Nature et Sciences,Not found on hl2b,0.0,0.0,0.0,0,0,0
17,Adibou Anglais,Not found on hl2b,0.0,0.0,0.0,0,0,0
18,Adibou d'chou: Jardin des surprises,Not found on hl2b,0.0,0.0,0.0,0,0,0
19,The Legend of Zelda: Triforce Duo,Not found on hl2b,0.0,0.0,0.0,0,0,0
20,Call of Duty: Warchest,Not found on hl2b,0.0,0.0,0.0,0,0,0
21,Dot Fighters,Not found on hl2b,0.0,0.0,0.0,0,0,0
22,Crisis Evil 2,Not found on hl2b,0.0,0.0,0.0,0,0,0
23,Lamento: Beyond the Void - Treasure Disc,Not found on hl2b,0.0,0.0,0.0,0,0,0
24,Bibi und Tina: 5 Sterne für den Martinshof,Not found on hl2b,0.0,0.0,0.0,0,0,0
25,La La Land 4,Wario Land 4,5.89,7.06,8.57,79,206,137
26,La La Land 3,Borderlands 3,22.86,43.95,77.29,76,1182,1624
27,La La Land 2,Borderlands 2,30.21,54.44,129.88,81,2649,3196
28,La La Land,Dead Island,18.34,27.41,48.77,68,844,972
29,RozenDiadem,Not found on hl2b,0.0,0.0,0.0,0,0,0
30,Hoyle Jewels: Swap & Drop It,Not found on hl2b,0.0,0.0,0.0,0,0,0
31,Pressure Pop!,Not found on hl2b,0.0,0.0,0.0,0,0,0
32,Kong Attacks,Not found on hl2b,0.0,0.0,0.0,0,0,0
33,Flower Shop: Big City Break,Not found on hl2b,0.0,0.0,0.0,0,0,0
34,Boss Hunter: Revenge is Sweet!,Not found on hl2b,0.0,0.0,0.0,0,0,0
35,Bingo,Bingo,0.0,0.0,0.0,0,0,0
36,Play and Learn with Josephine,Not found on hl2b,0.0,0.0,0.0,0,0,0
37,International Volleyball 2004,Not found on hl2b,0.0,0.0,0.0,0,0,0
38,Ghouls 'n Ghosts Remix: Queen Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
39,Ghouls 'n Ghosts Remix,Not found on hl2b,0.0,0.0,0.0,0,0,0
40,Sven - Gut zu Vogeln,Not found on hl2b,0.0,0.0,0.0,0,0,0
41,The Design,The Designer's Curse,0.0,0.85,0.0,80,1,2
42,Pokémon PC Master,Not found on hl2b,0.0,0.0,0.0,0,0,0
43,"Everything I Do is Art, But Nothing I Do Makes Any Difference, Part II Or: How I Learned to Stop Worrying and Love the Gallery",Not found on hl2b,0.0,0.0,0.0,0,0,0
44,Magic Farm,Magic Farm 2: Fairy Lands,0.0,0.0,0.0,50,1,0
45,Final Drive Fury,Not found on hl2b,0.0,0.0,0.0,0,0,0
46,Saints & Sinners Bowling,Not found on hl2b,0.0,0.0,0.0,0,0,0
47,Hard Time,Hard Time,0.0,0.0,0.0,90,1,0
48,Mercury no Aoi Suna,Not found on hl2b,0.0,0.0,0.0,0,0,0
49,Bibi Blocksberg: Der verhexte Liebesbrief,Not found on hl2b,0.0,0.0,0.0,0,0,0
50,Penguins!,Penguins!,0.0,0.0,0.0,60,1,0
51,Chinese Chess Deluxe,Not found on hl2b,0.0,0.0,0.0,0,0,0
52,Bulldozer Bob,Not found on hl2b,0.0,0.0,0.0,0,0,0
53,Super Fox 2,Not found on hl2b,0.0,0.0,0.0,0,0,0
54,Solitaire Dozen Gold,Not found on hl2b,0.0,0.0,0.0,0,0,0
55,Klondike Solitaire Gold,Not found on hl2b,0.0,0.0,0.0,0,0,0
56,Power Pipes,Not found on hl2b,0.0,0.0,0.0,0,0,0
57,ArcaPinball: NeoWorlds,Not found on hl2b,0.0,0.0,0.0,0,0,0
58,BreakBall: Time Travel,Not found on hl2b,0.0,0.0,0.0,0,0,0
59,Air Ball 2,Not found on hl2b,0.0,0.0,0.0,0,0,0
60,Gold Runner,Not found on hl2b,0.0,0.0,0.0,0,0,0
61,Business Boardwalk,Not found on hl2b,0.0,0.0,0.0,0,0,0
62,Spy Chaser,Not found on hl2b,0.0,0.0,0.0,0,0,0
63,Tank Battle,Steel Panthers: Main Battle Tank,0.0,0.0,0.0,0,0,0
64,Snowball Bustout,Not found on hl2b,0.0,0.0,0.0,0,0,0
65,Flower Garden Tycoon,Not found on hl2b,0.0,0.0,0.0,0,0,0
66,wxSand,Not found on hl2b,0.0,0.0,0.0,0,0,0
67,Aquamania!,Not found on hl2b,0.0,0.0,0.0,0,0,0
68,Spider Solitaire Gold,Not found on hl2b,0.0,0.0,0.0,0,0,0
69,Super Fox,Not found on hl2b,0.0,0.0,0.0,0,0,0
70,Pyramid Solitaire Gold,Not found on hl2b,0.0,0.0,0.0,0,0,0
71,Pharaoh's Challenge,Luxor: Pharaoh's Challenge,10.65,0.0,17.75,56,7,5
72,Mystic Diamonds,Not found on hl2b,0.0,0.0,0.0,0,0,0
73,Jewel Wizardry,Not found on hl2b,0.0,0.0,0.0,0,0,0
74,Farmer Crates,Not found on hl2b,0.0,0.0,0.0,0,0,0
75,Checkers 3D,Not found on hl2b,0.0,0.0,0.0,0,0,0
76,Breakball Lost In Space,Not found on hl2b,0.0,0.0,0.0,0,0,0
77,Gems of Amazon,Not found on hl2b,0.0,0.0,0.0,0,0,0
78,Magic Spheres,Not found on hl2b,0.0,0.0,0.0,0,0,0
79,Fishing Frenzy!,Not found on hl2b,0.0,0.0,0.0,0,0,0
80,LEGO Fever,Not found on hl2b,0.0,0.0,0.0,0,0,0
81,CosmoAlley Bowling,Not found on hl2b,0.0,0.0,0.0,0,0,0
82,WWII Aerial Dogfight,Not found on hl2b,0.0,0.0,0.0,0,0,0
83,Starcosmic Invaders,Not found on hl2b,0.0,0.0,0.0,0,0,0
84,Starcosmic Bustout,Not found on hl2b,0.0,0.0,0.0,0,0,0
85,Luftwaffe Airstrike,Not found on hl2b,0.0,0.0,0.0,0,0,0
86,Fish Food!,Not found on hl2b,0.0,0.0,0.0,0,0,0
87,Four Up!,Not found on hl2b,0.0,0.0,0.0,0,0,0
88,Foosball Champ 3D,Not found on hl2b,0.0,0.0,0.0,0,0,0
89,The Ebb and Flow of the Tide,Not found on hl2b,0.0,0.0,0.0,0,0,0
90,Crazy Chicken Mah-Jongg,Not found on hl2b,0.0,0.0,0.0,0,0,0
91,Kill Bill,Not found on hl2b,0.0,0.0,0.0,0,0,0
92,Sectant,Not found on hl2b,0.0,0.0,0.0,0,0,0
93,The Three Lights of Glaurung,Not found on hl2b,0.0,0.0,0.0,0,0,0
94,Spring: 1944,Not found on hl2b,0.0,0.0,0.0,0,0,0
95,Touhou Soujiki,Not found on hl2b,0.0,0.0,0.0,0,0,0
96,Anstoss 2007,Anstoss 2007,0.0,0.0,0.0,0,0,0
97,Pokémon: Type Wild,Not found on hl2b,0.0,0.0,0.0,0,0,0
98,Gothic 3: Collector's Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
99,Dreamfall: The Longest Journey - Limited Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
100,Touhou Soccer Moushuuden,Not found on hl2b,0.0,0.0,0.0,0,0,0
101,Touhou Soccer,Not found on hl2b,0.0,0.0,0.0,0,0,0
102,Outpost 41,Not found on hl2b,0.0,0.0,0.0,0,0,0
103,Neverwinter Nights: Wyvern Crown of Cormyr,Neverwinter Nights: Wyvern Crown of Cormyr,5.06,9.0,0.0,0,0,2
104,Fraxy,Not found on hl2b,0.0,0.0,0.0,0,0,0
105,Myth Match,Not found on hl2b,0.0,0.0,0.0,0,0,0
106,The Ship: Single Player,Not found on hl2b,0.0,0.0,0.0,0,0,0
107,Ultimate Solitaire 1000,Not found on hl2b,0.0,0.0,0.0,0,0,0
108,RayCity,Not found on hl2b,0.0,0.0,0.0,0,0,0
109,Ghost Online,Tom Clancy's Ghost Recon: Phantoms,0.0,0.0,0.0,64,19,0
110,Cross Dating Adventure: Kasanari,Not found on hl2b,0.0,0.0,0.0,0,0,0
111,Wings 2,Ultrawings 2,0.0,4.0,0.0,0,0,1
112,Knytt,Knytt,1.18,1.33,1.71,66,9,8
113,Voyage Century,Not found on hl2b,0.0,0.0,0.0,0,0,0
114,Super Mario War,Super Mario War,0.5,0.0,0.0,0,0,1
115,Ski Challenge 2007,Not found on hl2b,0.0,0.0,0.0,0,0,0
116,Crazy Frog Racer 2,Crazy Frog Racer 2,1.88,0.0,0.0,47,11,5
117,Egg vs. Chicken,Not found on hl2b,0.0,0.0,0.0,0,0,0
118,Arcade USA,Arcade USA,0.0,0.0,0.0,0,0,0
119,Under the Moon,Under the Moon,1.92,0.0,0.0,60,1,2
120,Buku Sudoku,Buku Sudoku,0.0,0.0,8.0,55,2,1
121,La La Land 5,Island 359,0.0,0.0,0.0,40,1,0
122,Crazy Chicken: Heart of Tibet,Not found on hl2b,0.0,0.0,0.0,0,0,0
123,Tears of Betrayal,Not found on hl2b,0.0,0.0,0.0,0,0,0
124,Requital,Requital,0.0,0.0,0.0,0,0,0
125,Blocksum,Not found on hl2b,0.0,0.0,0.0,0,0,0
126,Alice Greenfingers,Alice Greenfingers,0.0,0.0,0.0,80,2,0
127,Atari Hits 2006,Not found on hl2b,0.0,0.0,0.0,0,0,0
128,Racing Pitch,Not found on hl2b,0.0,0.0,0.0,0,0,0
129,I Spy Mystery,I Spy: Mystery,0.0,0.0,0.0,50,1,0
130,Crazy Chicken: Soccer,Not found on hl2b,0.0,0.0,0.0,0,0,0
131,Horse Racing Manager 2,Not found on hl2b,0.0,0.0,0.0,0,0,0
132,Professional Offroad Transport Simulator,Not found on hl2b,0.0,0.0,0.0,0,0,0
133,Edelweiss,Edelweiss,0.0,0.0,40.0,73,3,2
134,N-Ball,Not found on hl2b,0.0,0.0,0.0,0,0,0
135,Super Stealball,Not found on hl2b,0.0,0.0,0.0,0,0,0
136,Shady's Poopong,Not found on hl2b,0.0,0.0,0.0,0,0,0
137,Spitan Special Box,Not found on hl2b,0.0,0.0,0.0,0,0,0
138,Close Combat: RAF Regiment,Not found on hl2b,0.0,0.0,0.0,0,0,0
139,netKar Pro,Not found on hl2b,0.0,0.0,0.0,0,0,0
140,Kabus 22,Kabus 22,0.0,0.0,4.28,0,0,1
141,Crazy Power Disc Perfect,Crazy Power Disc Perfect,0.0,0.0,0.0,0,0,0
142,Secret of Evangelion,Secret of Evangelion,0.0,0.0,0.0,0,0,0
143,Tirkiss ~Princess Shade~,Not found on hl2b,0.0,0.0,0.0,0,0,0
144,Tetra Bash,Not found on hl2b,0.0,0.0,0.0,0,0,0
145,Fruit Fall,Super Fruit Fall,0.0,0.0,0.0,0,0,0
146,Fire Flower,Fire Emblem Warriors: Three Hopes,41.35,56.37,131.12,78,162,254
147,Ultimate Mahjongg 20,Not found on hl2b,0.0,0.0,0.0,0,0,0
148,Transport Giant: Gold Edition 2012,Not found on hl2b,0.0,0.0,0.0,0,0,0
149,Destination Treasure Island,Destination: Treasure Island,5.75,0.0,0.0,73,3,1
150,1001 MiniGolf Challenge,Not found on hl2b,0.0,0.0,0.0,0,0,0
151,Touhou Mutsuigeki: Concealed the Conclusion,Not found on hl2b,0.0,0.0,0.0,0,0,0
152,Synthesia,Not found on hl2b,0.0,0.0,0.0,0,0,0
153,Who Wants to be a Millionaire: Party Edition,Who Wants To Be A Millionaire? Party Edition,0.0,0.0,0.0,0,0,0
154,Acceleration of Suguri X-Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
155,Bode Miller Alpine Skiing,Bode Miller Alpine Skiing,0.0,11.0,0.0,60,3,2
156,Caterpillar,Caterpillar,0.0,0.0,0.0,0,0,0
157,Full Pipe,Full Pipe,2.35,2.71,5.0,68,8,5
158,DMZ: North Korea,DMZ: North Korea,5.67,0.0,6.0,30,2,2
159,Agon: The Mysterious Codex,AGON: The Mysterious Codex,5.22,8.0,9.25,54,5,6
160,Sexy Beach 3 Plus,Not found on hl2b,0.0,0.0,0.0,0,0,0
161,Chameleon,Chameleon,10.1,0.0,0.0,70,4,3
162,Anarchy Online: Lost Eden,Not found on hl2b,0.0,0.0,0.0,0,0,0
163,FIFA Manager 07,FIFA Manager 07,0.0,0.0,0.0,40,1,0
164,Assault Heroes,Assault Heroes,2.37,3.23,4.92,63,24,12
165,Indiana Jones and Fountain of Youth,Not found on hl2b,0.0,0.0,0.0,0,0,0
166,My Pet Hotel,My Pet Hotel,19.5,0.0,0.0,10,1,1
167,Alien Shooter: Vengeance,Alien Shooter: Vengeance,5.6,6.0,9.0,73,4,6
168,Puppy Luv,Puppy Luv: Spa and Resort,0.0,0.0,0.0,0,0,0
169,3D Ultra Minigolf Adventures,3D Ultra MiniGolf Adventures,4.0,4.0,4.04,63,6,6
170,Roswell UFO Attack,Not found on hl2b,0.0,0.0,0.0,0,0,0
171,Super Granny 3,Super Granny 3,0.0,0.0,0.0,0,0,0
172,Melty Blood Act Cadenza Ver. B,Not found on hl2b,0.0,0.0,0.0,0,0,0
173,Sengoku Rance,Sengoku Rance,45.76,70.89,182.97,85,24,33
174,IL-2 Sturmovik: 1946,IL-2 Sturmovik: 1946,0.0,0.0,0.0,77,7,0
175,The Blackwell Legacy,Blackwell Legacy,2.92,3.28,4.44,71,197,405
176,Ys Origin,Ys Origin,11.44,22.14,34.81,80,373,592
177,Zen of Sudoku,Zen of Sudoku,27.0,0.0,0.0,80,1,1
178,Sam & Max: Save the World - Episode 2: Situation Comedy,Not found on hl2b,0.0,0.0,0.0,0,0,0
179,Star Wolves 2,Star Wolves 2,10.68,28.0,0.0,58,4,3
180,Cabela's African Safari,Cabela's African Safari,4.0,0.0,0.0,53,3,1
181,Mystery Case Files: Ravenhearst,Mystery Case Files: Ravenhearst,6.41,0.0,7.21,69,11,15
182,Lost Planet: Extreme Condition,Lost Planet: Extreme Condition,7.99,9.36,19.11,68,256,223
183,Virtua Tennis 3,Virtua Tennis 3,14.62,16.22,21.4,72,23,13
184,Agatha Christie: Murder on the Orient Express,Agatha Christie: Murder on the Orient Express,10.3,0.0,13.33,79,4,4
185,18 Wheels of Steel: Haulin',18 Wheels of Steel: Haulin',0.0,40.0,0.0,70,1,1
186,NosTale,NosTale,0.0,0.0,0.0,62,5,0
187,Star Trek: Legacy,Star Trek: Legacy,10.03,10.17,14.5,61,7,9
188,Chantelise - A Tale of Two Sisters,Chantelise - A Tale of Two Sisters,9.61,15.87,28.75,62,25,32
189,Metin2,Metin2,6.87,191.67,966.67,63,21,7
190,Last Chaos,Last Chaos,0.0,0.0,0.0,60,3,0
191,Rim: Battle Planets,RIM: Battle Planets,0.0,0.0,0.0,0,0,0
192,Wings Over Europe: Cold War Gone Hot,Not found on hl2b,0.0,0.0,0.0,0,0,0
193,Gumboy: Crazy Adventures,Gumboy: Crazy Adventures,0.0,0.0,5.6,20,3,1
194,Freight Tycoon Inc.,Freight Tycoon Inc.,0.0,0.0,0.0,70,1,0
195,I'm O.K: A Murder Simulator,Not found on hl2b,0.0,0.0,0.0,0,0,0
