,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Super Mario Kart Reversed,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Driar,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,Fishing 3D,Angler's Club: Ultimate Bass Fishing 3D,0.0,0.0,0.0,0,0,0
3,Mario & Sonic at the London 2012 Olympic Games,Mario & Sonic at the London 2012 Olympic Games,7.66,10.59,17.98,66,83,30
4,iSpot Japan,Not found on hl2b,0.0,0.0,0.0,0,0,0
5,Denpa Ningen no RPG,Not found on hl2b,0.0,0.0,0.0,0,0,0
6,Box Pusher,Box Pusher,0.0,0.0,0.0,0,0,0
7,Secret Mysteries in London,Not found on hl2b,0.0,0.0,0.0,0,0,0
8,One Piece: Unlimited Cruise SP2,Not found on hl2b,0.0,0.0,0.0,0,0,0
9,3D Game Collection: 55 in 1,3D Game Collection: 55-in-1,0.0,0.0,0.0,0,0,0
10,Jewel Match 2,Jewel Match Solitaire 2,0.0,55.05,0.0,0,0,1
11,Dungeon Village,Dungeon Village,8.87,11.26,14.29,72,16,22
12,Metal Gear Solid: Snake Eater 3D,Metal Gear Solid: Snake Eater 3D,17.01,22.11,28.33,85,81,102
13,Zero Escape: Virtue's Last Reward,Zero Escape: Virtue's Last Reward,27.73,34.7,36.04,87,687,990
14,Tales from Space: Mutant Blobs Attack,Tales from Space: Mutant Blobs Attack,3.77,4.82,7.2,73,134,173
15,Theatrhythm Final Fantasy,Theatrhythm Final Fantasy,6.19,22.37,55.33,80,168,201
16,The Denpa Men: They Came By Wave,The Denpa Men: They Came By Wave,14.59,21.68,0.0,67,6,10
17,Dillon's Rolling Western,Dillon's Rolling Western,21.42,25.33,29.94,63,19,14
18,Tekken 3D: Prime Edition,Tekken 3D: Prime Edition,10.73,12.78,35.15,64,12,10
19,Titan Attacks!,Titan Attacks!,1.61,2.9,4.33,65,72,83
20,2 Fast 4 Gnomz,2 Fast 4 Gnomz,3.97,9.0,0.0,56,5,4
