,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Quake Condensed,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Februus Depth,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,Wolfen,Wolfenstein: Youngblood,9.15,14.66,30.01,60,389,467
3,End Game,Endgame of Devil,0.0,0.0,0.0,0,0,0
4,Doomworld Forums 3,Not found on hl2b,0.0,0.0,0.0,0,0,0
5,The Lizard King,Island of the Lizard King,2.25,0.0,0.0,70,1,1
6,Ayumu Kasuga's Mail Order Life,Not found on hl2b,0.0,0.0,0.0,0,0,0
7,Soshite Bokura ha... And He Said,Not found on hl2b,0.0,0.0,0.0,0,0,0
8,Paradise Lost,Paradise Lost,3.53,4.16,4.8,57,54,97
9,Strong Bad's RhinoFeeder,Not found on hl2b,0.0,0.0,0.0,0,0,0
10,Thy Dungeonman,Not found on hl2b,0.0,0.0,0.0,0,0,0
11,Gold Miner Joe,Not found on hl2b,0.0,0.0,0.0,0,0,0
12,Taxi Racer London 2,Taxi Racer London 2,0.0,0.0,0.0,40,2,0
13,"The Misadventures of Sir Randolph Doogleberry, British Explorer",Not found on hl2b,0.0,0.0,0.0,0,0,0
14,Midnight Race Club: Supercharged!,Not found on hl2b,0.0,0.0,0.0,0,0,0
15,Medieval: Total War - Battle Collection,Not found on hl2b,0.0,0.0,0.0,0,0,0
16,Rebel Trucker: Cajun Blood Money,Not found on hl2b,0.0,0.0,0.0,0,0,0
17,KnighShift,Not found on hl2b,0.0,0.0,0.0,0,0,0
18,Vietcong: Purple Haze,Vietcong: Purple Haze,8.83,0.0,29.0,72,5,4
19,Yetisports,YetiSports,7.0,0.0,0.0,55,2,1
20,School Tycoon,School Tycoon,0.0,0.0,0.0,60,1,0
21,Phantom Brave,Phantom Brave,31.05,51.45,102.78,68,17,18
22,Baldur's Gate: Dark Alliance II,Baldur's Gate: Dark Alliance II,12.08,16.13,62.42,75,76,60
23,Delta Force: Black Hawk Down - Team Sabre,Delta Force: Black Hawk Down - Team Sabre,6.53,0.0,10.93,68,11,14
24,Vietcong: Fist Alpha,Vietcong: Fist Alpha,3.47,5.25,8.44,85,4,5
25,Shuffle!,Shuffle!,10.65,18.25,23.35,67,6,15
