,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,TOCA Race Driver,TOCA Race Driver,11.67,17.33,0.0,68,11,5
1,ExaSkeleton,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,Outlaw Golf: 9 More Holes of X-Mas,Outlaw Golf: 9 More Holes of X-Mas,0.0,0.0,0.0,0,0,0
3,Dance Dance Revolution: Ultramix,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,NHL Rivals 2004,NHL Rivals 2004,0.0,0.0,0.0,0,0,0
5,NBA Inside Drive 2004,NBA Inside Drive 2004,0.0,0.0,0.0,75,1,0
6,World Championship Pool 2004,World Championship Pool 2004,0.0,0.0,0.0,0,0,0
7,Street Fighter Anniversary Collection,Street Fighter Anniversary Collection,2.88,13.1,0.0,79,8,6
8,Sega GT Online,Sega GT Online,0.0,0.0,0.0,55,2,0
9,Rugby League,Rugby League,13.5,55.0,0.0,50,2,3
10,Otogi 2: Immortal Warriors,Otogi 2: Immortal Warriors,9.09,12.0,0.0,82,6,5
11,Corvette,Corvette,6.67,13.0,14.12,44,5,4
12,OutRun 2,OutRun 2,0.43,12.0,28.0,75,14,11
13,Armed and Dangerous,Armed and Dangerous,5.97,8.01,9.59,75,24,38
14,Zuma,Zuma,4.47,0.0,24.0,67,26,6
15,Harry Potter and the Sorcerer's Stone,Harry Potter and the Philosopher's Stone,6.12,7.65,8.57,67,458,371
16,The Sims Bustin' Out,The Sims Bustin' Out,13.33,21.37,27.38,70,58,37
17,Sonic Heroes,Sonic Heroes,11.72,18.53,34.0,66,384,212
18,Deus Ex: Invisible War,Deus Ex: Invisible War,9.07,13.48,18.58,64,187,236
19,Guilty Gear Isuka,Guilty Gear Isuka,1.71,2.2,0.0,66,16,9
20,The King of Fighters 2003,The King of Fighters 2003,1.03,1.46,80.0,74,27,15
21,Mission: Impossible - Operation Surma,Mission: Impossible - Operation Surma,7.64,8.0,8.5,56,7,11
22,Mercedes-Benz World Racing,Mercedes-Benz World Racing,10.0,0.0,0.0,59,7,2
