,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Emmyrea,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Dream Audition,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,Omizu no Hanamichi,Not found on hl2b,0.0,0.0,0.0,0,0,0
3,The Mechsmith Run=Dim,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,Gungho Brigade,Not found on hl2b,0.0,0.0,0.0,0,0,0
5,Simple 1500 Series Vol. 34: The Quiz Bangumi,Not found on hl2b,0.0,0.0,0.0,0,0,0
6,Simple 1500 Series Vol. 33: The Takkyuu,Not found on hl2b,0.0,0.0,0.0,0,0,0
7,Simple 1500 Series Vol. 32: The Boxing,Not found on hl2b,0.0,0.0,0.0,0,0,0
8,Happy Salvage,Not found on hl2b,0.0,0.0,0.0,0,0,0
9,Magical Dice Kids,Not found on hl2b,0.0,0.0,0.0,0,0,0
10,Dokodemo Hamster 2,Not found on hl2b,0.0,0.0,0.0,0,0,0
11,RC Revenge,RC Revenge,0.0,0.0,0.0,75,2,0
12,Tetris with Cardcaptor Sakura: Eternal Heart,Not found on hl2b,0.0,0.0,0.0,0,0,0
13,Dance Dance Revolution 4thMix,Dance Dance Revolution 4thMix,7.0,20.0,0.0,83,3,2
14,Robot Warlords,Robot Warlords,0.0,0.0,0.0,60,1,0
15,ESPN International Track & Field,International Track & Field 2000,4.56,0.0,0.0,68,5,4
16,Simple 1500 vol. 35: The Shooting,Not found on hl2b,0.0,0.0,0.0,0,0,0
17,Detective Conan: 3-nin no Meitantei,Not found on hl2b,0.0,0.0,0.0,0,0,0
18,Ball Breakers,Ball Breakers,0.0,0.0,0.0,0,0,0
19,Bishi Bashi Special,Bishi Bashi Special,1.92,0.0,0.0,71,9,7
20,SnoCross Championship Racing,Not found on hl2b,0.0,0.0,0.0,0,0,0
21,Monster Rancher Battle Card: Episode II,Monster Rancher Battle Card: Episode II,16.94,29.0,35.0,80,3,5
22,Builder's Block,Builder's Block,0.0,0.0,0.0,80,1,0
23,Gekitotsu Toma L'Arc: Tomarunner Vs L'Arc En Ciel,Gekitotsu Toma L'Arc: Tomarunner vs L'Arc-en-Ciel,0.0,0.0,0.0,0,0,0
24,Ephemeral Fantasia,Ephemeral Fantasia,38.29,40.0,54.34,48,6,6
25,NCAA Football 2001,NCAA Football 2001,0.0,0.0,0.0,0,0,0
26,Terracon,Terracon,0.0,21.42,0.0,0,0,1
27,Ultimate Fighting Championship,Ultimate Fighting Championship,1.01,0.0,0.0,67,3,1
28,Orphen: Scion of Sorcery,Orphen: Scion of Sorcery,7.42,8.51,10.81,56,14,18
29,X-Squad,X-Squad,6.17,13.0,0.0,70,2,4
30,ATV Quad Power Racing,ATV Quad Power Racing 2,7.0,33.23,0.0,71,7,3
31,Madden NFL 2001,Madden NFL 2001,0.0,0.0,0.0,62,5,0
32,TOCA World Touring Cars,TOCA World Touring Cars,12.41,24.6,0.0,81,7,6
33,Magical Drop 3,Magical Drop 3,0.94,0.0,0.0,83,7,4
34,Tenchu 2: Birth of the Stealth Assassins,Tenchu 2: Birth of the Stealth Assassins,9.12,14.22,20.23,78,49,26
35,Dragon Warrior VII,Not found on hl2b,0.0,0.0,0.0,0,0,0
36,Frogger 2: Swampy's Revenge,Frogger 2: Swampy's Revenge,1.81,2.83,2.91,67,27,29
37,Spider-Man,Spider-Man,7.03,8.19,12.42,75,276,159
38,Dynasty Warriors 2,Dynasty Warriors 2,7.04,18.58,44.08,70,36,26
39,ISS Pro Evolution 2,ISS Pro Evolution 2,4.0,120.0,0.0,85,6,2
