,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Marriage Royale: Prism Story,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Pachi-Slot Higurashi no Naku Koro ni Matsuri,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,Iron Man 2,Iron Man 2,4.91,5.66,6.42,47,24,28
3,Mega Man 10: Endless Attack,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,Mega Man 10: Special Stage 3,Not found on hl2b,0.0,0.0,0.0,0,0,0
5,Mega Man 10: Special Stage 2,Not found on hl2b,0.0,0.0,0.0,0,0,0
6,Mega Man 10: Special Stage 1,Not found on hl2b,0.0,0.0,0.0,0,0,0
7,Mega Man 10: Bass Mode,Not found on hl2b,0.0,0.0,0.0,0,0,0
8,Uncharted 2: Among Thieves: Siege Expansion Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
9,2010 FIFA World Cup South Africa,2010 FIFA World Cup South Africa,12.42,18.75,30.0,68,36,15
10,Love Root Zero Kiss Kiss Labyrinth,Not found on hl2b,0.0,0.0,0.0,0,0,0
11,Real Rode Portable,Not found on hl2b,0.0,0.0,0.0,0,0,0
12,Soukoku no Kusabi Hiiro no Kakera 3 Portable,Not found on hl2b,0.0,0.0,0.0,0,0,0
13,Shogi,Let's Learn Shogi,0.0,0.0,0.0,0,0,0
14,Valkyria Chronicles 2: Final Lancer Exam,Not found on hl2b,0.0,0.0,0.0,0,0,0
15,Valkyria Chronicles 2: Banquet of Ghosts,Not found on hl2b,0.0,0.0,0.0,0,0,0
16,Valkyria Chronicles 2: Battle at Doeffein EX,Not found on hl2b,0.0,0.0,0.0,0,0,0
17,Ketsui: Kizuna Jigoku Tachi Extra,Not found on hl2b,0.0,0.0,0.0,0,0,0
18,Kaeru Batake DE Tsukamaete,Kaeru Batake de Tsukamaete,22.38,0.0,0.0,70,1,1
19,Otome wa Boku ni Koishiteru Portable,Not found on hl2b,0.0,0.0,0.0,0,0,0
20,Ef: A Fairy Tale of the Two.,Not found on hl2b,0.0,0.0,0.0,0,0,0
21,Tokyo Mono Hara Shi: Karasu no Mori Gakuen Kitan,Not found on hl2b,0.0,0.0,0.0,0,0,0
22,Winning Post World 2010,Winning Post World 2010,0.0,0.0,0.0,0,0,0
23,Learning With the PooYoos: Episode 2,Learning With the PooYoos: Episode 2,0.0,0.0,0.0,0,0,0
24,Pinball Duel,Not found on hl2b,0.0,0.0,0.0,0,0,0
25,Zettai Meikyuu Grimm: Nanatsu no Kagi to Rakuen no Otome,Not found on hl2b,0.0,0.0,0.0,0,0,0
26,Harakuju Tantei Gakuen: Steel Wood,Not found on hl2b,0.0,0.0,0.0,0,0,0
27,Tecmo Bowl Throwback,Tecmo Bowl Throwback,6.0,0.0,0.0,0,0,1
28,Freekscape: Escape From Hell,Freekscape: Escape from Hell,0.0,0.0,0.0,0,0,0
29,GTI Club Supermini Festa!,GTI Club Supermini Festa!,4.82,0.0,0.0,55,2,1
30,The Eye of Judgment: Legends,The Eye of Judgment: Legends,0.0,25.0,0.0,80,3,1
31,Patchwork Heroes,Patchwork Heroes,5.45,0.0,0.0,66,5,9
32,Aero Racer,Aero Racer,0.0,0.0,0.0,50,1,0
33,Vector TD,Vector TD,0.0,0.0,0.0,40,1,0
34,Atelier Judie: The Alchemist of Gramnad - Imprisoned Guardian,Not found on hl2b,0.0,0.0,0.0,0,0,0
35,Mimana Iyar Chronicle: First Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
36,Final Fantasy XIII: Limited Collector's Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
37,Chaos Rings,Chaos Rings,9.94,24.18,34.0,76,22,33
38,Eve the 1st: Burst Error,Not found on hl2b,0.0,0.0,0.0,0,0,0
39,Dante's Inferno: Trials of St. Lucia,Not found on hl2b,0.0,0.0,0.0,0,0,0
40,Final Fight: Double Impact,Final Fight: Double Impact,1.15,2.43,5.4,72,27,21
41,BreakQuest,BreakQuest,4.1,14.24,18.18,68,4,3
42,Lunar: Silver Star Harmony,Lunar: Silver Star Harmony,27.3,31.5,33.63,77,63,91
43,Kick-Ass: The Game,Kick-Ass: The Game,0.0,0.0,0.0,0,0,0
44,No More Heroes: Heroes' Paradise,No More Heroes: Heroes' Paradise,13.63,16.6,29.55,77,62,64
45,NieR RepliCant,NieR Replicant ver.1.22474487139...,19.61,40.55,67.89,84,888,1362
46,Sam & Max: The Devil's Playhouse - Episode 1: The Penal Zone,Not found on hl2b,0.0,0.0,0.0,0,0,0
47,Mass Effect 2: Kasumi - Stolen Memory,Mass Effect 2: Kasumi - Stolen Memory,1.44,1.5,1.52,78,174,156
48,NieR,Nier,20.43,34.95,66.29,82,435,558
49,Metal Gear Solid: Peace Walker,Metal Gear Solid: Peace Walker,18.1,28.83,93.79,78,592,588
50,Sam & Max: The Devil's Playhouse,Sam & Max: The Devil's Playhouse,14.51,16.09,15.97,76,46,40
51,Super Street Fighter IV,Super Street Fighter IV,2.05,20.56,179.66,79,72,40
52,Fruit Ninja,Fruit Ninja,2.63,6.0,15.3,67,60,20
53,Himawari: The Sunflower,Himawari: The Sunflower,31.5,55.0,65.0,68,3,7
54,Lead and Gold: Gangs of the Wild West,Lead and Gold: Gangs of the Wild West,0.0,0.0,33.0,70,5,2
