,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,DC Universe Online: Episode 3 - The Battle for Earth,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Hanaoni: Yume no Tsuzuki,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,Oumagatoki: Kaidan Romance,Not found on hl2b,0.0,0.0,0.0,0,0,0
3,Asura's Wrath Episode 11.5,Asura's Wrath: Episode 11.5 - Forging Ahead,0.29,0.3,0.32,69,20,17
4,Tokimeki Memorial Girl's Side Premium 3rd Story,Not found on hl2b,0.0,0.0,0.0,0,0,0
5,Kurohyou 2: Ryuu ga Gotoku Ashura-hen,Not found on hl2b,0.0,0.0,0.0,0,0,0
6,Homefront: Ultimate Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
7,Shining Blade,Shining Blade,0.0,44.13,0.0,60,1,1
8,Slotter Mania V: Black Lagoon,Not found on hl2b,0.0,0.0,0.0,0,0,0
9,TOEIC Test: Jissen Tokkun,Not found on hl2b,0.0,0.0,0.0,0,0,0
10,The Idolmaster: Gravure for You! Vol. 6,Not found on hl2b,0.0,0.0,0.0,0,0,0
11,Fairy Tail: Zeref's Awakening,Not found on hl2b,0.0,0.0,0.0,0,0,0
12,Amnesia Later,Amnesia: Later,4.0,15.52,18.45,80,1,4
13,Blades of Time: Limited Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
14,Idiot Squad,Not found on hl2b,0.0,0.0,0.0,0,0,0
15,Mass Effect 3: N7 Collector's Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
16,Hakuoki: Warriors of the Shinsengumi,Hakuoki: Warriors of the Shinsengumi,2.59,0.0,12.57,53,7,7
17,Nendoroid Generation,Nendoroid Generation,0.0,0.0,0.0,70,1,0
18,BlazBlue: Continuum Shift Extend - Limited Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
19,Hakuoki: Demon of the Fleeting Blossom - Limited Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
