,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Nostromo's Run,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Congestion Control 2,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,Wet Dream,Not found on hl2b,0.0,0.0,0.0,0,0,0
3,Community Build Project 3,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,Dark Place 3,Not found on hl2b,0.0,0.0,0.0,0,0,0
5,Welcome Home,Welcome Home,0.19,0.0,0.0,0,0,1
6,The Terracotta Terror,Not found on hl2b,0.0,0.0,0.0,0,0,0
7,Rusty Lines Remastered,Not found on hl2b,0.0,0.0,0.0,0,0,0
8,Dice Fantasy,Not found on hl2b,0.0,0.0,0.0,0,0,0
9,Hidden Stroke: APRM,Not found on hl2b,0.0,0.0,0.0,0,0,0
10,Quest for Saddam,Not found on hl2b,0.0,0.0,0.0,0,0,0
11,Bridge 3000,Not found on hl2b,0.0,0.0,0.0,0,0,0
12,Half-Life: Invasion,Not found on hl2b,0.0,0.0,0.0,0,0,0
13,Max Payne: Kung Fu 3.0,Not found on hl2b,0.0,0.0,0.0,0,0,0
14,Point of View,Point of View,2.33,2.78,0.0,70,1,2
15,Heat Project 2,Hatsune Miku: Project DIVA F 2nd,6.69,34.41,102.11,83,86,91
16,Beetle Ju,Beetlejuice,0.94,0.0,0.0,20,2,3
17,Neon Genesis Evangelion: Girlfriend of Steel 2nd,Neon Genesis Evangelion: Girlfriend of Steel 2nd,3.0,3.0,4.5,43,3,4
18,Aoi Namida,Not found on hl2b,0.0,0.0,0.0,0,0,0
19,Marble Blast Gold,Marble Blast Gold,15.0,0.0,40.0,80,5,2
20,RollerCoaster Tycoon 2: Wacky Worlds,RollerCoaster Tycoon 2: Wacky Worlds,12.0,0.0,0.0,75,1,1
21,Curse of Atlantis: Thorgal's Quest,Curse of Atlantis: Thorgal's Quest,0.0,0.0,6.87,0,0,1
22,Finding Nemo: Nemo's Underwater World of Fun,Finding Nemo: Nemo's Underwater World of Fun,3.0,0.0,5.48,20,1,3
23,Rugrats Go Wild!,Not found on hl2b,0.0,0.0,0.0,0,0,0
24,Romance of the Three Kingdoms IX,Romance of the Three Kingdoms IX,0.0,0.0,0.0,0,0,0
25,Iridion II,Iridion II,1.6,3.0,0.0,81,5,12
26,Pure Pinball,Pure Pinball,0.0,0.0,0.0,70,1,0
27,IndyCar Series,IndyCar Series,0.0,0.0,0.0,70,2,0
28,Silent Hill 3,Silent Hill 3,6.19,8.11,11.4,83,554,589
29,Wolfenstein: Enemy Territory,Wolfenstein: Enemy Territory,15.0,15.0,28.25,78,16,3
30,Rise of Nations,Rise of Nations,15.87,40.77,91.56,78,56,29
31,RollerCoaster Tycoon: Deluxe,RollerCoaster Tycoon: Deluxe,18.3,90.94,198.87,84,36,17
32,MotoGP 2,MotoGP 2,6.3,0.0,0.0,73,7,8
33,Yager,Yager,11.6,0.0,0.0,75,2,2
34,Eve Online,Eve Online,2105.84,3394.59,0.0,78,37,10
35,The Sims: Superstar,The Sims: Superstar,0.0,20.0,0.0,67,3,1
36,Ghost Master,Ghost Master,14.01,15.91,23.27,64,21,26
37,PlanetSide,PlanetSide,0.0,0.0,0.0,90,1,0
38,Hulk,Hulk,5.2,6.34,7.2,60,39,30
39,Enter the Matrix,Enter the Matrix,7.32,8.79,12.78,61,113,85
40,Salammbo: Battle for Carthage,Salammbo: Battle for Carthage,4.85,0.0,5.92,65,6,6
