,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Mario's Time Machine,Mario's Time Machine,1.11,1.15,1.62,33,12,15
1,Taekwon-do,Taekwon-Do,1.53,0.0,0.0,62,3,2
2,Rex Ronan: Experimental Surgeon,Rex Ronan: Experimental Surgeon,0.95,0.0,0.0,20,1,1
3,Jeopardy! Deluxe Edition,Jeopardy! Deluxe Edition,0.0,0.0,0.0,0,0,0
4,Ultimate Fighter,Ultimate Fighter,1.14,0.0,0.0,40,1,1
5,Pocky & Rocky 2,Pocky & Rocky 2,1.04,1.65,2.15,72,22,19
6,Donkey Kong,Donkey Kong,0.32,0.65,1.13,64,351,258
7,Jagged Alliance,Jagged Alliance,28.84,45.17,70.77,79,10,12
8,Super Star Wars: Return of the Jedi,Super Star Wars: Return of the Jedi,2.41,2.85,4.21,69,43,25
9,Stunt Race FX,Stunt Race FX,3.17,10.91,14.53,68,22,15
