,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Doom II,Doom II: Hell on Earth,6.96,9.63,13.51,81,651,580
1,Doom II: No Rest for the Living,Doom II: No Rest for the Living,1.96,2.65,3.81,78,45,44
2,Get to tha Choppa!!1,Not found on hl2b,0.0,0.0,0.0,0,0,0
3,Deathsmiles IIX: Makai no Merry Christmas,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,Things on Wheels,Things on Wheels,0.0,4.0,8.1,0,0,2
5,Zombie Estate,Zombie Estate,0.0,0.0,0.0,80,1,0
6,Meltdown Moon,Not found on hl2b,0.0,0.0,0.0,0,0,0
7,Avatar Racedrome,Not found on hl2b,0.0,0.0,0.0,0,0,0
8,Prince of Persia : The Forgotten Sands - Limited Collector's Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
9,RayStorm HD,RayStorm,0.86,0.0,0.0,65,16,12
10,Aqua,Aqua,3.61,5.0,13.0,60,5,11
11,NieR: The World of Recycled Vessel,Not found on hl2b,0.0,0.0,0.0,0,0,0
12,Batman: Arkham Asylum - Crime Alley Challenge Map,Not found on hl2b,0.0,0.0,0.0,0,0,0
13,Protect Me Knight,Protect Me Knight,2.0,0.0,0.0,0,0,1
14,Nat Geo Challenge! Wild Life,Not found on hl2b,0.0,0.0,0.0,0,0,0
15,Voodoo Dice,Voodoo Dice,0.0,0.0,0.0,0,0,0
16,Tom Clancy's Splinter Cell: Conviction - Insurgency Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
17,Ben 10 Alien Force: The Rise of Hex,Ben 10 Alien Force: The Rise of Hex,4.53,0.0,5.12,43,3,3
18,Red Dead Redemption,Red Dead Redemption,17.86,26.41,46.3,88,2145,2115
19,Split/Second,Split / Second,9.71,13.32,20.54,75,169,119
20,Alan Wake,Alan Wake,11.18,14.38,26.27,78,2216,3099
21,Clash of the Titans,Clash of the Titans,12.39,16.0,0.0,61,7,4
22,Shrek Forever After,Shrek Forever After,5.77,8.44,12.03,71,8,20
23,Skate 3,Skate 3,9.37,26.1,37.54,83,227,124
24,Blur,Blur,9.77,13.36,20.26,74,117,59
25,Backyard Sports: Sandlot Sluggers,Backyard Sports: Sandlot Sluggers,3.59,0.0,0.0,0,0,1
26,Attack of the Movies 3D,Attack Of The Movies 3D,0.92,1.0,0.0,25,2,3
27,Alpha Protocol,Alpha Protocol,13.06,17.4,26.07,72,452,572
28,UFC Undisputed 2010,UFC Undisputed 2010,19.79,21.08,36.27,71,20,18
29,Pure Football,Pure Football,3.0,0.0,0.0,58,4,2
30,Prince of Persia: The Forgotten Sands,Prince of Persia: The Forgotten Sands,7.94,8.99,10.59,71,448,443
31,Lost Planet 2,Lost Planet 2,10.12,14.54,26.05,64,136,112
32,Rocket Knight,Rocket Knight,1.98,4.24,9.07,64,30,35
