,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,The Snowman,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Cho Aniki: Kyuukyoku Otoko no Gyakushuu,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,Miracle World: Fushigi no Kuni no IQ Meiro,Not found on hl2b,0.0,0.0,0.0,0,0,0
3,Ninku,Ninku,0.0,0.0,0.0,0,0,0
4,Street Fighter Alpha: Warriors' Dreams,Street Fighter Alpha: Warriors' Dreams,0.67,3.83,12.83,74,71,62
5,Shichu Suimei Pitagraph,Not found on hl2b,0.0,0.0,0.0,0,0,0
6,Pac-Man,Pac-Man,0.78,2.35,4.43,69,166,72
7,Kekkon Marriage,Not found on hl2b,0.0,0.0,0.0,0,0,0
8,Magical Girl Pretty Samy Part 1: In the Earth,Not found on hl2b,0.0,0.0,0.0,0,0,0
9,Mobile Suit Gundam,Mobile Suit Gundam,1.0,0.0,0.0,0,0,1
10,Doki Oki,Doki Doki Literature Club!,4.19,5.8,7.42,79,1543,1972
11,Tokyo Dungeon,Not found on hl2b,0.0,0.0,0.0,0,0,0
12,The Hive,The Hive,8.68,13.08,0.0,58,3,4
13,Karma: Curse of the 12 Caves,Not found on hl2b,0.0,0.0,0.0,0,0,0
14,Baldies,Baldies,0.0,0.0,0.0,0,0,0
15,PD Ultraman Invader,Not found on hl2b,0.0,0.0,0.0,0,0,0
16,Jikkyou Pawafuru Puroyakyu '95,Not found on hl2b,0.0,0.0,0.0,0,0,0
17,The Firemen 2: Pete & Danny,The Firemen 2: Pete & Danny,0.0,0.0,0.0,50,1,0
18,Bases Loaded '96: Double Header,Bases Loaded '96: Double Header,0.23,0.0,0.0,0,0,1
19,Hyper 3-D Pinball,Hyper 3-D Pinball,0.0,0.0,0.0,0,0,0
20,Angelique Special,Neo Angelique Special,0.0,0.0,0.0,0,0,0
21,Yellow Brick Road,Yellow Brick Road,0.0,0.0,0.0,0,0,0
22,Street Fighter II: Movie,Not found on hl2b,0.0,0.0,0.0,0,0,0
23,Agile Warrior F-111X,Agile Warrior F-111X,4.0,0.0,0.0,60,2,1
24,Thunderstrike 2,Firestorm: Thunderhawk 2,7.06,0.0,0.0,60,1,2
25,Shin Megami Tensei: Devil Summoner,Shin Megami Tensei: Devil Summoner,24.83,33.68,0.0,61,8,10
26,CyberSpeed,Cyberspeed,0.0,0.0,0.0,50,1,0
27,Psychic Force,Psychic Force,0.36,0.0,0.0,66,9,5
28,BattleSport,BattleSport,0.0,0.0,0.0,60,1,0
29,Shockwave Assault,Shockwave Assault,0.0,0.0,0.0,0,0,0
30,SilverLoad,Silverload,0.0,0.0,0.0,0,0,0
31,Solar Eclipse,Solar Eclipse,5.04,0.0,0.0,60,2,2
32,Brain Dead 13,Brain Dead 13,0.55,0.0,0.61,45,2,4
33,Premier Manager,Premier Manager,0.0,0.0,30.0,80,2,1
34,HardBall 5,Hardball 5,0.0,0.0,0.0,70,1,0
35,Return Fire,Return Fire,0.0,0.0,50.0,53,3,1
36,Space Hulk: Vengeance of the Blood Angels,Space Hulk: Vengeance of the Blood Angels,4.29,0.0,0.0,80,1,2
37,Warcraft II: Tides of Darkness,Warcraft II: Tides of Darkness,20.66,26.09,36.29,81,119,86
38,Transport Tycoon Deluxe,Transport Tycoon Deluxe,22.69,0.0,38.0,88,4,5
39,Soul Blade,Soul Blade,1.07,11.59,18.37,76,76,59
40,Discworld,Discworld,11.04,11.92,13.17,72,22,19
41,Suikoden,Suikoden,20.66,24.2,26.87,81,320,415
42,Real Bout Fatal Fury,Real Bout Fatal Fury,0.67,2.24,2.25,73,16,15
43,Loaded,Loaded,4.61,7.0,10.68,51,11,7
44,Hi-Octane,Hi-Octane,1.0,0.0,0.0,67,3,2
45,Prisoner of Ice,Call of Cthulhu: Prisoner of Ice,3.16,4.28,6.78,65,27,30
46,Ridge Racer Revolution,Ridge Racer Revolution,2.09,0.0,4.73,71,11,6
