,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Shingata Kururin Pa!,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Gakkou de Atta Kowai Hanashi S,Gakkou Deatta Kowai Hanashi,0.0,0.0,0.0,0,0,0
2,Noel: Not Digital,Not found on hl2b,0.0,0.0,0.0,0,0,0
3,Aquanaut's Holiday: Memories of Summer 1996,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,World Stadium EX,Not found on hl2b,0.0,0.0,0.0,0,0,0
5,Eberouge,Eberouge,0.0,0.0,0.0,0,0,0
6,Twilight Syndrome Kyuumei-hen,Not found on hl2b,0.0,0.0,0.0,0,0,0
7,PoPoLoCrois Monogatari,PoPoLoCrois Monogatari,23.2,30.0,40.0,100,1,3
8,Neo Planet,Not found on hl2b,0.0,0.0,0.0,0,0,0
9,Jikuu Tantei DD: Maboroshi no Lorelei,Not found on hl2b,0.0,0.0,0.0,0,0,0
10,Time Gal & Ninja Hayate,Not found on hl2b,0.0,0.0,0.0,0,0,0
11,Actua Golf,Fox Sports Golf '99,0.0,0.0,0.0,0,0,0
12,Angel Graffiti: Anata he no Profile,Not found on hl2b,0.0,0.0,0.0,0,0,0
13,Olympic Summer Games: Atlanta '96,Not found on hl2b,0.0,0.0,0.0,0,0,0
14,Tecmo's Deception: Invitation to Darkness,Deception: Invitation to Darkness,10.79,11.23,13.88,64,16,14
15,MLB Pennant Race,MLB Pennant Race,0.0,0.0,87.0,50,1,1
16,Triple Play 97,Triple Play 97,0.0,0.0,0.0,0,0,0
17,Sonic Wings Special,Sonic Wings Special,0.97,5.0,7.0,78,2,5
18,The King of Fighters '96,The King of Fighters '96,1.43,3.46,10.25,74,39,26
19,Time Commando,Time Commando,4.29,4.75,6.0,71,14,15
