,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Bloody Checkers,BloodyCheckers,0.0,0.0,0.0,0,0,0
1,Dirt 3: Mini Gymkhana Special Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,Dirt 3: Power and Glory Car Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
3,Dirt 3: Monte Carlo Track Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,Junk Fu,Kinect Fun Labs: Junk Fu,0.0,0.0,0.42,65,2,3
5,Steins;Gate Double Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
6,Burnout Paradise: The Ultimate Box - Big Surf Island Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
7,Kinect Fun Labs: Kinect Me,Kinect Fun Labs: Kinect Me,0.0,0.0,0.84,35,4,5
8,Kinect Fun Labs: Build A Buddy,Kinect Fun Labs: Build a Buddy,0.0,0.0,0.8,37,3,3
9,Kinect Fun Labs: Bobble Head,Kinect Fun Labs: Bobble Head,0.0,0.0,0.66,37,3,3
10,Half-Minute Hero: Super Mega Neo Climax,Half-Minute Hero: Super Mega Neo Climax,4.57,13.35,31.29,75,26,47
11,Fruit Ninja Kinect,Fruit Ninja Kinect,0.0,0.0,7.0,64,8,2
12,Total Miner: Forge,Total Miner: Forge,0.0,0.0,0.0,70,1,0
13,F.E.A.R 3: Collector's Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
14,SBK 2011: Superbike World Championship,SBK 2011: FIM Superbike World Championship,18.0,20.0,0.0,70,1,2
15,UFC Personal Trainer: The Ultimate Fitness System,Not found on hl2b,0.0,0.0,0.0,0,0,0
16,L.A. Noire: Nicholson Electroplating,"L.A. Noire: ""Nicholson Electroplating"" Arson Case DLC",1.03,1.06,1.16,77,35,37
17,Backbreaker Vengeance,Backbreaker: Vengeance,9.0,0.0,0.0,70,1,1
18,Call of Duty: Black Ops - Annihilation,Not found on hl2b,0.0,0.0,0.0,0,0,0
19,Naughty Bear: Gold Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
20,Marvel Pinball: Captain America,Not found on hl2b,0.0,0.0,0.0,0,0,0
21,MLB Bobblehead Pros,MLB Bobblehead Pros,0.0,0.0,0.0,0,0,0
22,Wipeout In the Zone,Wipeout: In the Zone,0.0,0.0,0.0,0,0,0
23,Let's Dance with Mel B,Let's Dance with Mel B,0.0,0.0,0.0,0,0,0
24,Pinball FX2: Fantastic Four Table,Not found on hl2b,0.0,0.0,0.0,0,0,0
25,Phantom Breaker,Phantom Breaker,0.0,0.0,0.0,53,3,0
26,Green Lantern: Rise of the Manhunters,Green Lantern: Rise of the Manhunters,5.91,7.03,11.2,57,33,41
27,PowerUp Heroes,PowerUp Heroes,0.0,6.0,0.0,45,2,1
28,Solar 2,Solar 2,2.41,5.05,16.73,60,26,66
29,Transformers: Dark of the Moon,Transformers: Dark of the Moon,5.62,8.19,8.52,62,21,20
30,The Adventures of Shuggy,The Adventures of Shuggy,4.4,7.88,9.12,64,36,82
31,Shadows of the Damned,Shadows of the Damned,8.68,9.68,19.25,74,255,283
32,Galaga Legions DX,Galaga Legions DX,1.58,2.4,4.47,65,31,19
33,Steins;Gate: My Darling's Embrace,Steins;Gate: My Darling's Embrace,16.35,24.36,26.81,71,33,59
34,Alice: Madness Returns,Alice: Madness Returns,13.97,15.92,22.67,75,630,768
35,Red Faction: Armageddon,Red Faction: Armageddon,8.0,10.47,19.75,67,280,407
36,Castlevania: Lords of Shadow - Resurrection,Castlevania: Lords of Shadow - Resurrection DLC,1.43,2.22,4.34,62,21,16
37,Kinect Fun Labs,Kinect Fun Labs: Junk Fu,0.0,0.0,0.42,65,2,3
38,Iron Brigade,Iron Brigade,6.34,13.2,19.46,70,38,39
39,Dungeon Siege III,Dungeon Siege III,14.64,17.77,28.02,67,164,220
40,F.E.A.R. 3,F.E.A.R. 3,5.83,7.92,16.03,61,532,631
41,Cars 2,Cars 2,5.22,8.59,12.5,65,51,47
42,Child of Eden,Child of Eden,3.88,7.09,12.98,71,51,35
43,Duke Nukem Forever,Duke Nukem Forever,9.18,12.38,20.83,54,434,513
