,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,AFL Live: Premiership Edition,AFL Live: Premiership Edition,0.0,0.0,0.0,0,0,0
1,England International Football,England International Football,0.0,0.0,0.0,0,0,0
2,Miami Vice,Miami Vice,0.0,0.0,3.19,25,1,2
3,Monster Garage,Monster Garage,0.0,0.0,7.8,90,1,1
4,High Rollers Casino,High Rollers Casino,0.0,0.0,0.0,0,0,0
5,GunGriffon Allied Strike,GunGriffon: Allied Strike,1.95,0.0,0.0,0,0,1
6,Ultra Bust-A-Move,Ultra Bust-a-Move,2.0,0.0,3.0,85,2,2
7,MechAssault 2: Lone Wolf Limited Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
8,Metal Wolf Chaos,Metal Wolf Chaos,6.97,9.88,0.0,67,3,5
9,MechAssault 2: Lone Wolf,MechAssault 2: Lone Wolf,7.61,10.5,0.0,70,14,13
10,Star Wars: Knights of the Old Republic II - The Sith Lords,Star Wars: Knights of the Old Republic II - The Sith Lords,30.61,40.61,52.85,85,612,750
11,NFL Street 2,NFL Street 2,15.0,40.0,0.0,82,9,2
12,Lumines,Lumines,8.33,9.46,0.0,70,30,13
13,Diner Dash,Diner Dash,4.21,5.21,7.3,69,16,12
