,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Ninja Gaiden,Ninja Gaiden,2.82,3.28,3.86,72,260,221
1,EMIT: Value Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,Gourmet Warriors,Gourmet Warriors,1.09,0.0,0.0,65,2,3
3,NBA Give 'n Go,NBA Give 'n Go,0.0,0.0,0.0,0,0,0
4,Chinhai,Chinhai,0.0,0.0,0.0,0,0,0
5,Mario's Super Picross,Mario's Super Picross,16.12,30.49,54.09,72,84,99
6,Trials of Mana,Trials of Mana,20.59,27.29,43.35,76,325,640
7,Command & Conquer,Command & Conquer,17.0,23.98,32.38,77,100,82
8,International Superstar Soccer Deluxe,International Superstar Soccer Deluxe,6.85,0.0,42.5,84,28,11
9,Tails Adventure,Tails Adventure,4.42,5.02,4.91,64,21,17
