,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Angry Birds Trilogy: Fowl Tempered Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Scott Pilgrim vs. the World. The Game - Wallace Wells Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,Tomb Raider: Tomb of the Lost Adventurer,Tomb Raider: Tomb of the Lost Adventurer,0.24,0.25,0.27,61,46,63
3,Sniper Elite V2: Silver Star Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,Aliens: Colonial Marines - Bug Hunt,Not found on hl2b,0.0,0.0,0.0,0,0,0
5,Need for Speed: Most Wanted Terminal Velocity Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
6,Metal Gear Rising: Revengeance VR Missions,Not found on hl2b,0.0,0.0,0.0,0,0,0
7,Kinect Sports Gems: 10 Frame Bowling,Not found on hl2b,0.0,0.0,0.0,0,0,0
8,Ascent of Kings,Ascent of Kings,0.0,0.0,0.97,0,0,2
9,Penalty Saver,Not found on hl2b,0.0,0.0,0.0,0,0,0
10,10 Frame Bowling,Not found on hl2b,0.0,0.0,0.0,0,0,0
11,Tomb Raider: Survival Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
12,Sniper: Ghost Warrior 2 - Limited Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
13,Sniper: Ghost Warrior 2 - Collector's Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
14,MLB 2K13,MLB 2K13,0.0,0.0,0.0,40,1,0
15,Dead Space 3: Limited Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
16,Need for Speed: Most Wanted NFS Heroes Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
17,Double Dragon II: Wander of the Dragons,Double Dragon II: Wander of the Dragons,0.0,0.0,0.0,0,0,0
18,WRC Powerslide,WRC Powerslide,5.86,6.68,6.12,53,14,25
19,Battle High 2,Battle High 2 A+,0.0,0.0,0.0,0,0,0
20,Hunter's Trophy 2: Australia,Not found on hl2b,0.0,0.0,0.0,0,0,0
21,Dollar Dash,Dollar Dash,0.26,0.0,0.0,0,0,3
22,Mass Effect 3: Citadel,Mass Effect 3: Citadel,3.93,5.03,6.23,89,175,167
23,Tomb Raider,Tomb Raider,11.35,15.46,20.78,81,5932,9631
24,Kingdom Hearts Final Mix,Kingdom Hearts Final Mix,23.89,33.23,60.77,80,668,920
25,Tomb Raider: Collector's Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
26,Final Fantasy XI: Ultimate Collection - Seekers Edition,Final Fantasy XI: Ultimate Collection,0.0,0.0,0.0,40,2,0
27,Jewel Fever 2,Not found on hl2b,0.0,0.0,0.0,0,0,0
28,Battlefield 3: End Game,Battlefield 3: End Game,0.0,0.0,0.0,0,0,0
29,DmC: Devil May Cry - Vergil's Downfall,DmC: Devil May Cry - Vergil's Downfall DLC,2.06,2.86,7.96,65,170,200
30,Warframe,Warframe,111.33,693.32,1522.71,73,402,153
31,Naruto Shippuden: Ultimate Ninja Storm 3,Naruto Shippuden: Ultimate Ninja Storm 3,12.05,18.59,29.1,77,111,110
32,Final Fantasy XI: Seekers of Adoulin,Final Fantasy XI: Seekers of Adoulin DLC,10.79,0.0,0.0,80,4,1
33,Tiger Woods PGA Tour 14,Tiger Woods PGA Tour 14,44.84,0.0,0.0,90,2,2
34,LEGO City Undercover,LEGO City Undercover,15.51,24.47,48.89,76,345,580
35,Dead Space 3: Awakened,Dead Space 3: Awakened DLC,1.53,1.58,1.86,73,68,85
36,Slender: The Arrival,Slender: The Arrival,2.06,2.69,6.28,60,149,171
37,Zaccaria Pinball,Zaccaria Pinball,0.25,0.0,0.0,65,2,1
38,Darkstalkers Resurrection,Darkstalkers Resurrection,1.72,4.0,0.0,69,14,11
39,Gears of War: Judgment,Gears of War: Judgment,7.11,8.3,9.55,68,391,364
40,Anodyne,Anodyne,6.07,6.88,9.27,69,144,263
41,Ultratron,Ultratron,2.18,4.52,4.63,63,34,39
42,Sleeping Dogs: Year of the Snake,Sleeping Dogs: The Year of the Snake DLC,1.8,2.19,2.77,63,88,137
43,Sniper: Ghost Warrior 2,Sniper: Ghost Warrior 2,5.15,7.19,10.96,63,214,338
44,Army of Two: The Devil's Cartel,Army of Two: The Devil's Cartel,8.04,10.32,20.7,66,107,83
45,Kingdom Hearts Re:Chain of Memories,Kingdom Hearts Re:Chain of Memories,23.18,31.77,60.75,65,558,617
46,Alien Spidy,Alien Spidy,16.58,0.0,0.0,34,5,1
47,The Walking Dead: Survival Instinct,The Walking Dead: Survival Instinct,5.2,7.18,14.05,50,69,61
