,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Minecraft: Pac-Man,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Golf With Your Friends: Caddy Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,Decay Collection,Not found on hl2b,0.0,0.0,0.0,0,0,0
3,Deep Rock Galactic: MegaCorp Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,Deep Rock Galactic: Dark Future Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
5,Master of Survival Bundle,Not found on hl2b,0.0,0.0,0.0,0,0,0
6,Hidden Through Time: Aztec Rituals,Not found on hl2b,0.0,0.0,0.0,0,0,0
7,Samurai Aces,Samurai Aces,0.83,0.0,5.0,68,4,4
8,Zaccaria Pinball: Zombie Invasion,Not found on hl2b,0.0,0.0,0.0,0,0,0
9,Zaccaria Pinball: Deluxe Tables Pack 1,Not found on hl2b,0.0,0.0,0.0,0,0,0
10,Race With Ryan: Surprise Track Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
11,Deep Rock Galactic: Ultimate Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
12,Deep Rock Galactic: Deluxe Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
13,Hyposphere 3: Overdrive,Not found on hl2b,0.0,0.0,0.0,0,0,0
14,Wartile: Complete Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
15,Woodle Tree Bundle,Not found on hl2b,0.0,0.0,0.0,0,0,0
16,Jump Force: Character Pack 10 - Shoto Todoroki,Not found on hl2b,0.0,0.0,0.0,0,0,0
17,Portal Knights: Legendary Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
18,Dragon Ball FighterZ: Goku (Ultra Instinct),Not found on hl2b,0.0,0.0,0.0,0,0,0
19,MX vs. ATV All Out: 2020 AMA Pro Motocross Championship,Not found on hl2b,0.0,0.0,0.0,0,0,0
20,Conan Exiles: Architects of Argos Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
21,Void Bastards: Deluxe Bundle,Not found on hl2b,0.0,0.0,0.0,0,0,0
22,The LEGO Games Bundle,Not found on hl2b,0.0,0.0,0.0,0,0,0
23,Indivisible: Razmi Challenges,Not found on hl2b,0.0,0.0,0.0,0,0,0
24,Hidden Through Time: Viking Tales,Not found on hl2b,0.0,0.0,0.0,0,0,0
25,Moonlighter: Complete Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
26,Black Desert: Traveler Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
27,College Football Revamped,Not found on hl2b,0.0,0.0,0.0,0,0,0
28,WildTrax Racing,Not found on hl2b,0.0,0.0,0.0,0,0,0
29,Railway Empire: Down Under,Not found on hl2b,0.0,0.0,0.0,0,0,0
30,Hangman Adventure,Not found on hl2b,0.0,0.0,0.0,0,0,0
31,Railway Empire: Complete Collection,Not found on hl2b,0.0,0.0,0.0,0,0,0
32,The Surge 1 & 2: Dual Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
33,Wizodd,Wizodd,5.0,0.0,0.0,50,1,1
34,Project Blue,Project Blue,0.0,0.0,0.0,0,0,0
35,Apex Legends: Pathfinder Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
36,The Taller I Grow,Not found on hl2b,0.0,0.0,0.0,0,0,0
37,Tacticool Champs,Not found on hl2b,0.0,0.0,0.0,0,0,0
38,Warface: Breakout,Warface: Breakout,0.0,0.0,0.0,50,1,0
39,Outward: The Soroboreans,Not found on hl2b,0.0,0.0,0.0,0,0,0
40,Slime Rancher: Deluxe Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
41,Reed 2,Reed 2,0.83,0.87,1.0,60,1,3
42,Mortal Kombat 11: Aftermath Kollection,Not found on hl2b,0.0,0.0,0.0,0,0,0
43,Divinity: Original Sin - The Source Saga,Not found on hl2b,0.0,0.0,0.0,0,0,0
44,Shmup Collection,SHMUP Collection,0.0,0.0,0.0,0,0,0
45,Mortal Kombat 11: Aftermath,Mortal Kombat 11: Aftermath,3.01,3.9,4.94,79,94,116
46,Apex Legends: Season 5,Not found on hl2b,0.0,0.0,0.0,0,0,0
47,Megalan 11,Not found on hl2b,0.0,0.0,0.0,0,0,0
48,Monster Prom: XXL,Not found on hl2b,0.0,0.0,0.0,0,0,0
49,Island Saver,Island Saver,5.84,7.07,8.71,69,36,46
50,Draw a Stickman: Epic 3,Draw a Stickman: EPIC 3,1.5,5.7,20.0,0,0,3
51,Age of Wonders: Planetfall - Invasions,Not found on hl2b,0.0,0.0,0.0,0,0,0
52,Minecraft Dungeons: Hero Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
53,Borderlands Legendary Collection,Borderlands Legendary Collection,0.0,0.0,0.0,95,2,0
54,SokoBunny,SokoBunny,4.53,0.0,0.0,50,1,1
55,Formula Retro Racing,Formula Retro Racing,3.36,3.88,4.39,62,6,6
56,Infinite: Beyond the Mind,Infinite: Beyond the Mind,3.56,0.0,0.0,60,1,2
57,The Elder Scrolls Online: Greymoor,The Elder Scrolls Online: Greymoor,7.0,29.17,35.38,68,5,10
58,Breakneck City,Breakneck City,0.0,0.0,1.5,60,1,1
59,LIT: Bend the Light,LIT: Bend the Light,1.42,1.52,5.96,65,4,12
60,Escape from Life Inc,Escape from Life Inc,0.0,0.0,4.5,0,0,1
61,Jay and Silent Bob: Mall Brawl,Jay and Silent Bob: Mall Brawl,2.73,5.0,5.0,65,4,8
62,Indiecalypse,indiecalypse,3.27,4.44,4.5,60,5,10
63,Concept Destruction,Concept Destruction,0.0,1.11,1.22,48,5,9
64,Red Wings: Aces of the Sky,Red Wings: Aces of the Sky,5.03,7.47,0.0,67,10,9
65,Signs of the Sojourner,Signs of the Sojourner,4.01,6.4,10.97,67,49,59
66,Embr,Embr,7.2,9.31,22.09,59,16,10
67,Ayre and the Crystal Comet,Not found on hl2b,0.0,0.0,0.0,0,0,0
