,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Cross Channel: For All People,Cross Channel,12.15,13.84,28.11,78,10,12
1,Urban Freestyle Soccer,Freestyle Street Soccer,2.0,5.0,0.0,60,6,2
2,Tenchu: Return From Darkness,Tenchu: Wrath of Heaven,8.42,11.76,15.7,74,40,23
3,All-Star Baseball 2005,All-Star Baseball 2005,0.0,0.0,0.0,0,0,0
4,Yu-Gi-Oh! The Dawn of Destiny,Yu-Gi-Oh! The Dawn of Destiny,0.0,0.0,0.0,48,2,0
5,Trivial Pursuit: Unhinged,Trivial Pursuit: Unhinged,0.0,0.0,0.0,0,0,0
6,MTX Mototrax,MTX Mototrax,6.61,14.15,15.0,73,4,5
7,Dead Man's Hand,Dead Man's Hand,5.5,5.78,15.6,67,6,10
8,Dancing Stage Unleashed,Dancing Stage Unleashed,0.0,0.0,0.0,0,0,0
9,Tom Clancy's Splinter Cell: Pandora Tomorrow,Tom Clancy's Splinter Cell: Pandora Tomorrow,10.33,12.58,14.82,77,218,195
10,Ninja Gaiden,Ninja Gaiden,2.82,3.28,3.86,72,260,221
11,The Suffering,The Suffering,8.46,8.9,12.1,75,86,90
12,Syberia II,Syberia II,7.49,9.84,9.86,73,228,271
13,Counter-Strike: Condition Zero,Counter-Strike: Condition Zero,3.74,12.25,19.35,65,129,89
14,Knights of the Temple: Infernal Crusade,Knights of the Temple: Infernal Crusade,7.8,10.5,11.82,64,11,9
15,Hello Kitty: Roller Rescue,Hello Kitty: Roller Rescue,2.4,0.0,4.0,64,9,7
16,MVP Baseball 2004,MVP Baseball 2004,0.0,0.0,0.0,79,7,0
17,Scooby-Doo! Mystery Mayhem,Scooby-Doo! Mystery Mayhem,5.71,9.6,0.0,64,19,13
