,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Assetto Corsa: Red Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Fairy Elements,Fairy Elements,10.91,20.32,22.95,0,0,3
2,Uno: Winter Theme DLC,Not found on hl2b,0.0,0.0,0.0,0,0,0
3,Planet 2000,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,Kingdom Hearts HD 2.8 Final Chapter Prologue: Limited Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
5,Resident Evil 7: Biohazard - Steelbook Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
6,Resident Evil 7: Biohazard - Deluxe Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
7,Saban's Mighty Morphin Power Rangers: Mega Battle,Saban's Mighty Morphin Power Rangers: Mega Battle,3.87,0.0,0.0,52,5,3
8,Call of Duty: Infinite Warfare - Sabotage,Not found on hl2b,0.0,0.0,0.0,0,0,0
9,Pinball FX3: Star Wars Pinball - Rogue One,Not found on hl2b,0.0,0.0,0.0,0,0,0
10,Valkyria Revolution,Valkyria Revolution,33.17,46.86,61.96,56,23,30
11,Resident Evil 7: Biohazard - Gold Edition,Resident Evil 7: Biohazard - Gold Edition,9.09,16.11,42.9,86,121,138
12,ACA Neo Geo: The King of Fighters '98,Not found on hl2b,0.0,0.0,0.0,0,0,0
13,The Binding of Isaac: Afterbirth+,The Binding of Isaac: Afterbirth+,5.16,111.75,344.43,83,176,159
14,Resident Evil 7: Biohazard,Resident Evil 7: Biohazard,9.28,11.69,25.91,83,2531,3955
15,Instant Indie Collection: Vol. 4,Not found on hl2b,0.0,0.0,0.0,0,0,0
16,Wells,Wells,0.0,0.0,11.0,60,1,1
17,Little Triangle,Little Triangle,4.33,0.0,0.0,0,0,1
18,Angels with Scaly Wings,Angels with Scaly Wings,9.37,19.27,22.1,80,5,29
19,Resident Evil 7: Biohazard - Season Pass,Not found on hl2b,0.0,0.0,0.0,0,0,0
20,Kingdom Hearts 0.2: Birth by Sleep - A Fragmentary Passage,Kingdom Hearts 0.2: Birth by Sleep - A Fragmentary Passage,2.72,3.6,11.51,75,387,526
21,Memoranda,Memoranda,4.14,4.4,4.73,61,17,28
22,Rise & Shine,Rise & Shine,2.54,2.93,3.95,64,44,81
23,Kingdom Hearts HD 2.8 Final Chapter Prologue,Kingdom Hearts HD 2.8 Final Chapter Prologue,18.99,31.01,66.12,78,151,147
24,Kingdom Hearts Dream Drop Distance HD,Kingdom Hearts: Dream Drop Distance HD,20.19,26.67,56.26,72,306,371
25,Resident Evil 7: Biohazard - Banned Footage Vol. 1,Resident Evil 7: Biohazard - Banned Footage Vol. 1,1.5,2.28,3.92,70,71,68
26,Henry the Hamster Handler,Henry The Hamster Handler,0.0,0.81,0.0,50,2,1
27,MageQuit,MageQuit,0.0,0.0,0.0,0,0,0
28,The Videokid,The VideoKid,2.28,3.76,5.0,70,4,5
29,Save the Ninja Clan,Save the Ninja Clan,2.15,0.0,6.0,25,2,2
30,Warlock's Tower,Warlock's Tower,3.73,6.71,12.26,70,6,12
31,Spheroids,Spheroids,3.74,4.38,5.26,50,2,6
32,The Sims 4: Vampires,The Sims 4: Vampires,0.0,0.0,0.0,70,1,0
33,Doodle God: Ultimate Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
34,GoatPunks,GoatPunks,0.0,0.0,0.0,0,0,0
35,Vzerthos: Heir of Thunder,Vzerthos: Heir of Thunder,0.0,4.03,6.6,50,1,2
36,Horror of the Deep,Horror of the Deep,0.88,0.0,2.15,50,1,3
37,Siegecraft Commander,Siegecraft Commander,3.43,6.13,0.0,55,4,3
38,Nefarious,Nefarious,3.87,5.26,6.92,69,12,14
39,Adventure Pop,Adventure Pop,0.0,0.0,0.0,40,1,0
40,Outbreak,Outbreak,0.0,0.0,0.0,0,0,0
41,Days of War,Days of War,0.0,0.0,0.0,0,0,0
42,Double Dragon IV,Double Dragon IV,1.09,1.45,4.64,62,12,17
