,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Pure Pinball: American Pinball Reborn,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Ghost Master: The Gravenville Chronicles,Ghost Master,14.01,15.91,23.27,64,21,26
2,Tom Clancy's Rainbow Six 3: Black Arrow,Tom Clancy's Rainbow Six 3: Black Arrow,5.56,0.0,0.0,57,6,4
3,Wings of War,Wings of War,8.0,0.0,0.0,40,1,1
4,Test Drive: Eve of Destruction,Test Drive: Eve of Destruction,13.43,13.75,14.43,83,7,7
5,Headhunter: Redemption,Not found on hl2b,0.0,0.0,0.0,0,0,0
6,The Guy Game,The Guy Game,2.5,0.0,6.72,55,2,4
7,ESPN NHL 2K5,ESPN NHL 2K5,5.0,0.0,0.0,63,4,1
8,Cabela's Deer Hunt: 2005 Season,Cabela's Deer Hunt: 2005 Season,2.58,4.0,0.0,60,1,2
9,Second Sight,Second Sight,8.94,13.08,13.3,73,45,52
10,Doom 3,Doom 3,10.89,12.93,16.35,74,466,479
11,The King of Fighters: Maximum Impact,Not found on hl2b,0.0,0.0,0.0,0,0,0
12,World Soccer: Winning Eleven 8 International,Pro Evolution Soccer 4,26.25,55.0,102.15,80,30,11
13,Madden NFL 2005,Madden NFL 2005,25.37,0.0,0.0,79,15,3
14,Street Racing Syndicate,Street Racing Syndicate,12.26,13.82,16.42,58,26,27
15,NASCAR 2005: Chase for the Cup,NASCAR 2005: Chase for the Cup,42.0,0.0,142.27,75,10,4
