,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,SummonerRL,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Unholy Ossuary,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,Der Wanderer über dem Säuremeer,Not found on hl2b,0.0,0.0,0.0,0,0,0
3,Ever Shrine,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,Five Nights With 39,Not found on hl2b,0.0,0.0,0.0,0,0,0
5,Blood and Bones: A Skeleton Scorned,Not found on hl2b,0.0,0.0,0.0,0,0,0
6,Hellscape,Not found on hl2b,0.0,0.0,0.0,0,0,0
7,Water Spirit,Not found on hl2b,0.0,0.0,0.0,0,0,0
8,Chainworm Kommando,Not found on hl2b,0.0,0.0,0.0,0,0,0
9,Counterattack,CounterAttack,0.0,0.0,0.0,0,0,0
10,Power Rangers: Beats of Power - Special Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
11,Grim Tales: Graywitch,Grim Tales: Graywitch,0.0,0.0,2.9,0,0,1
12,Superhook,SUPERHOOK,0.58,0.0,0.0,0,0,1
13,Forsake The Rake,Not found on hl2b,0.0,0.0,0.0,0,0,0
14,Astral Sorcery,Not found on hl2b,0.0,0.0,0.0,0,0,0
15,Which Naruto Character Are You?,Not found on hl2b,0.0,0.0,0.0,0,0,0
16,Of Ice & Snow,Not found on hl2b,0.0,0.0,0.0,0,0,0
17,Drom,Rollerdrome,4.83,7.4,16.9,76,81,119
18,Rocksmith 2014 Edition: Remastered - Coldplay: Song Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
19,Neverwinter: The Cloaked Ascendancy,Not found on hl2b,0.0,0.0,0.0,0,0,0
20,Berserk and the Band of the Hawk: Additional Warhorse Set,Not found on hl2b,0.0,0.0,0.0,0,0,0
21,Umbral Soul,Not found on hl2b,0.0,0.0,0.0,0,0,0
22,Colorful Critter,Not found on hl2b,0.0,0.0,0.0,0,0,0
23,Sniper Elite 4: Target - Fuhrer,Not found on hl2b,0.0,0.0,0.0,0,0,0
24,Kami-sama Nante Yondenai!,Not found on hl2b,0.0,0.0,0.0,0,0,0
25,Agony,Agony,7.37,10.47,13.47,44,47,56
26,The Somerton Man,Not found on hl2b,0.0,0.0,0.0,0,0,0
27,SuperDoom,Not found on hl2b,0.0,0.0,0.0,0,0,0
28,Lollipop,Lollipop Chainsaw,6.39,9.17,18.99,72,300,268
29,Labyrinths of the World: Secrets of Easter Island,Not found on hl2b,0.0,0.0,0.0,0,0,0
30,Superhot Quake,Not found on hl2b,0.0,0.0,0.0,0,0,0
31,It All Boils Down to This,Not found on hl2b,0.0,0.0,0.0,0,0,0
32,The Great Tsunami,Not found on hl2b,0.0,0.0,0.0,0,0,0
33,Melone in the Dark,Not found on hl2b,0.0,0.0,0.0,0,0,0
34,Stray,Stray,5.08,6.43,9.98,80,2270,4052
35,Memories Fade,Not found on hl2b,0.0,0.0,0.0,0,0,0
36,Hunger,Fear & Hunger,8.96,19.45,41.66,83,39,37
37,Steep: Winterfest Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
38,WWE 2K17: Legends Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
39,Dariusburst: Chronicle Saviours - Varth: Operation Thunderstorm,Not found on hl2b,0.0,0.0,0.0,0,0,0
40,Dariusburst: Chronicle Saviours - Side Arms Hyper Dyne,Not found on hl2b,0.0,0.0,0.0,0,0,0
41,Naruto Shippuden: Ultimate Ninja Storm 4 - Road to Boruto Next Generations,Not found on hl2b,0.0,0.0,0.0,0,0,0
42,Alien Attack: Zero,Not found on hl2b,0.0,0.0,0.0,0,0,0
43,Payday 2: John Wick Heists,Not found on hl2b,0.0,0.0,0.0,0,0,0
44,VR Meditation SkyRun,Not found on hl2b,0.0,0.0,0.0,0,0,0
45,Farming Simulator 17: KUHN Equipment Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
46,Black Morph,Not found on hl2b,0.0,0.0,0.0,0,0,0
47,Sid Meier's Civilization VI: Australia Civilization & Scenario Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
48,Motorsport Manager: Create Your Own Team,Not found on hl2b,0.0,0.0,0.0,0,0,0
49,Jigsaw Puzzle Pack: Pixel Puzzles Ultimate - Pin-Ups,Not found on hl2b,0.0,0.0,0.0,0,0,0
50,Jigsaw Puzzle Pack: Pixel Puzzles Ultimate - Volcanoes,Not found on hl2b,0.0,0.0,0.0,0,0,0
51,Jigsaw Puzzle Pack: Pixel Puzzles Ultimate - Chernobyl,Not found on hl2b,0.0,0.0,0.0,0,0,0
52,Jigsaw Puzzle Pack: Pixel Puzzles Ultimate - PP2 Radical Roach,Not found on hl2b,0.0,0.0,0.0,0,0,0
53,Jigsaw Puzzle Pack: Pixel Puzzles Ultimate - Wild West,Not found on hl2b,0.0,0.0,0.0,0,0,0
54,Jigsaw Puzzle Pack: Pixel Puzzles Ultimate - Landscapes XL,Not found on hl2b,0.0,0.0,0.0,0,0,0
55,Jigsaw Puzzle Pack: Pixel Puzzles Ultimate - Australia,Not found on hl2b,0.0,0.0,0.0,0,0,0
56,VRC Pro: Deluxe Asia On-Road Tracks 2,Not found on hl2b,0.0,0.0,0.0,0,0,0
57,VRC Pro: Deluxe European On-Road Tracks,Not found on hl2b,0.0,0.0,0.0,0,0,0
58,VRC Pro: Deluxe Americas On-Road Tracks,Not found on hl2b,0.0,0.0,0.0,0,0,0
59,DC Universe Online: Episode Pack IV,Not found on hl2b,0.0,0.0,0.0,0,0,0
60,Microsoft Flight Simulator X: Steam Edition - Cessna CU206 Stationair,Not found on hl2b,0.0,0.0,0.0,0,0,0
61,Microsoft Flight Simulator X: Steam Edition - Toposim US Northeast,Not found on hl2b,0.0,0.0,0.0,0,0,0
62,Microsoft Flight Simulator X: Steam Edition - Battle of Britain Hurricane,Not found on hl2b,0.0,0.0,0.0,0,0,0
63,Microsoft Flight Simulator X: Steam Edition - Cessna C172N Skyhawk II,Not found on hl2b,0.0,0.0,0.0,0,0,0
64,Microsoft Flight Simulator X: Steam Edition - Toposim Mexico,Not found on hl2b,0.0,0.0,0.0,0,0,0
65,Microsoft Flight Simulator X: Steam Edition - Toposim US Southeast,Not found on hl2b,0.0,0.0,0.0,0,0,0
66,Microsoft Flight Simulator X: Steam Edition - Hawker Heroes,Not found on hl2b,0.0,0.0,0.0,0,0,0
67,Microsoft Flight Simulator X: Steam Edition - Toposim Canada,Not found on hl2b,0.0,0.0,0.0,0,0,0
68,Microsoft Flight Simulator X: Steam Edition - Cessna C152 II,Not found on hl2b,0.0,0.0,0.0,0,0,0
69,Automobilista: Legendary Tracks Part 2 - Adelaide,Not found on hl2b,0.0,0.0,0.0,0,0,0
