,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Madden NFL 10: Madden Ultimate Team,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Arcobaleno! Portable,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,Tenchu Kurenai Portable,Not found on hl2b,0.0,0.0,0.0,0,0,0
3,Valkyria Chronicles 2: Mellvere Crisis,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,Deflector,Deflector,0.0,0.0,0.0,0,0,0
5,Spelunker Black,Not found on hl2b,0.0,0.0,0.0,0,0,0
6,Mystery Dungeon: Shiren the Wanderer 3 Portable,Not found on hl2b,0.0,0.0,0.0,0,0,0
7,Machi-Ing Maker 3 x Tousouchuu,Not found on hl2b,0.0,0.0,0.0,0,0,0
8,Vandal Hearts: Flames of Judgment,Vandal Hearts: Flames of Judgment,10.14,13.39,13.65,62,15,21
9,Matt Hazard: Blood Bath and Beyond,Matt Hazard: Blood Bath and Beyond,3.01,0.0,0.0,49,7,6
10,The Akuma Hunters: Exorsister,The Akuma Hunters: Exorsister,0.0,0.0,0.0,40,1,0
11,Sodium One,Not found on hl2b,0.0,0.0,0.0,0,0,0
12,Spot the Differences,Not found on hl2b,0.0,0.0,0.0,0,0,0
13,Super Pocket Tennis,Super Pocket Tennis,0.0,0.0,0.0,0,0,0
14,Kingdom Hearts Birth by Sleep: Special Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
15,Magical Girl Lyrical Nanoha A's Portable: The Battle of Aces,Not found on hl2b,0.0,0.0,0.0,0,0,0
16,Dynogems,Dynogems,0.0,0.0,0.0,0,0,0
17,Kurulin Fusion,Kurulin Fusion,0.0,0.0,0.0,40,1,0
18,Bowling 3D,Free Bowling 3D,0.0,0.0,0.6,40,1,1
19,Gladiator Begins,Gladiator Begins,10.0,45.51,120.21,70,4,8
20,Kidou Senshi Gundam: Gundam vs. Gundam Next Plus,Kidou Senshi Gundam: Gundam vs. Gundam NEXT PLUS,10.0,22.5,0.0,87,3,3
21,MAG,MAG,58.33,76.74,499.67,65,11,8
22,Last Rebellion,Last Rebellion,11.14,12.79,13.16,47,13,19
23,Ar Tonelico Qoga: Knell of Ar Ciel,Ar tonelico Qoga: Knell of Ar Ciel,32.14,43.63,103.13,70,40,50
24,Mass Effect 2,Mass Effect 2,24.44,35.5,50.02,90,3031,4136
25,Kingdom Hearts Birth by Sleep,Kingdom Hearts Birth by Sleep,28.91,41.19,72.53,83,302,254
26,Mass Effect 2: Zaeed - The Price of Revenge,Mass Effect 2: Zaeed - The Price of Revenge,0.95,1.03,1.34,70,152,135
27,VVVVVV,VVVVVV,2.39,3.45,4.8,78,724,1115
28,Darksiders,Darksiders,17.07,20.36,27.8,75,1520,2306
29,Max & the Magic Marker,Max & the Magic Marker,2.68,4.61,5.0,63,7,14
30,Valkyria Chronicles 2,Not found on hl2b,0.0,0.0,0.0,0,0,0
31,Resonance of Fate,Resonance of Fate,51.03,67.22,112.32,75,108,145
32,Assassin's Creed II: Battle of Forlì,Assassin's Creed II: Battle of Forli DLC,1.29,1.52,1.93,69,112,101
33,Dark Void,Dark Void,7.08,9.45,16.33,58,89,92
34,Vancouver 2010,Vancouver 2010,1.14,0.0,0.0,58,4,2
35,Army of Two: The 40th Day,Army of Two: The 40th Day,7.73,9.51,13.54,67,155,108
36,Dragon Age: Origins - Return to Ostagar,Dragon Age: Origins - Return to Ostagar DLC,1.36,1.71,1.71,68,79,84
37,Flower Shop: Summer In Fairbrook,Flower Shop: Summer In Fairbrook,2.01,2.97,3.92,65,6,14
