,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,FILA World Tour Tennis,Fila World Tour Tennis,0.0,0.0,0.0,0,0,0
1,Jockey's Road,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,TransWorld Snowboarding,Transworld Snowboarding,0.0,0.0,0.0,80,1,0
3,Whacked!,Whacked!,5.0,0.0,20.0,53,2,2
4,Toxic Grind,Toxic Grind,0.0,0.0,0.0,0,0,0
5,ToeJam & Earl III: Mission to Earth,ToeJam & Earl III: Mission to Earth,4.0,8.5,0.0,55,5,3
6,Robot Wars: Extreme Destruction,Robot Wars: Extreme Destruction,0.0,0.0,23.0,70,1,1
7,Deathrow,Deathrow,0.0,16.22,0.0,63,3,2
8,Monopoly Party,Monopoly Party,0.5,0.0,0.0,70,1,1
9,Grand Theft Auto: Vice City,Grand Theft Auto: Vice City,17.82,25.6,40.54,84,1452,1403
10,TimeSplitters 2,TimeSplitters 2,8.72,19.09,32.76,82,157,88
11,Colin McRae Rally 3,Colin McRae Rally 3,8.8,10.34,12.42,75,19,19
12,Tony Hawk's Pro Skater 4,Tony Hawk's Pro Skater 4,10.93,17.02,26.73,82,157,79
13,Ty the Tasmanian Tiger,Ty the Tasmanian Tiger,9.04,10.91,14.56,75,131,177
14,BloodRayne,BloodRayne,7.03,8.12,10.04,68,126,164
15,The Lord of the Rings: The Two Towers,The Lord of the Rings: The Two Towers,6.04,8.5,13.61,70,193,114
16,NBA Live 2003,NBA Live 2003,27.5,30.0,0.0,72,13,3
17,NBA 2K3,NBA 2K3,0.0,0.0,0.0,73,4,0
18,Rocky,Rocky,4.56,0.0,0.0,55,11,4
19,Red Faction II,Red Faction II,4.51,5.95,6.1,62,153,200
20,The King of Fighters 2002,The King of Fighters 2002,0.78,2.02,8.65,79,49,38
21,Godzilla: Destroy All Monsters Melee,Godzilla: Destroy All Monsters Melee,0.81,2.39,3.17,70,37,21
22,Star Wars: The Clone Wars,Star Wars: The Clone Wars,5.65,8.5,13.7,63,55,38
23,X-Men: Next Dimension,X-Men: Next Dimension,2.95,4.02,0.0,46,9,7
24,Tiger Woods PGA Tour 2003,Tiger Woods PGA Tour 2003,0.0,46.67,0.0,88,4,1
25,Reign of Fire,Reign of Fire,6.0,6.62,0.0,58,6,3
26,Zapper: One Wicked Cricket!,Not found on hl2b,0.0,0.0,0.0,0,0,0
27,Nickelodeon Party Blast,Nickelodeon Party Blast,4.91,0.0,0.0,45,4,2
28,Blinx: The Time Sweeper,Blinx: The Time Sweeper,10.0,10.43,12.96,56,34,12
