,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Gakken DS: Otona no Gakushuu Kintaichi Sensei no Nihongo Lesson,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Tokimeki Memorial Girl's Side: 1st Love,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,Party Carnival,Party Carnival,0.0,0.0,0.0,0,0,0
3,Jet Impulse,Jet Impulse,0.0,0.0,0.0,80,1,0
4,Death Note Kira Game,Death Note: Kira Game,0.0,0.0,0.0,0,0,0
5,Trioncube,Trioncube,1.09,5.76,32.93,65,2,4
6,Soul Nomad & the World Eaters,Soul Nomad & the World Eaters,28.31,46.51,72.47,69,18,19
7,Disney's Kim Possible: Global Gemini,Disney's Kim Possible: Global Gemini,5.99,0.0,0.0,80,1,3
8,Major League Baseball 2K7,Major League Baseball 2K7,0.0,0.0,35.0,66,5,1
9,Professor Layton and the Curious Village,Professor Layton and the Curious Village,11.66,13.83,14.47,79,676,816
10,Cradle of Rome,Jewel Master: Cradle of Rome,0.0,0.0,0.0,10,1,0
11,Bleach: Dark Souls,Bleach: Dark Souls,5.41,10.97,13.0,62,18,8
12,Inuyasha: Secret of the Divine Jewel,InuYasha: Secret of the Divine Jewel,0.0,14.78,0.0,30,1,2
13,Alien Hominid HD,Alien Hominid HD,4.83,7.25,7.32,64,32,31
14,Meteos: Disney Magic,Meteos: Disney Magic,1.13,0.0,0.0,85,2,2
15,New Zealand Story Revolution,New Zealand Story Revolution,0.0,0.0,0.0,0,0,0
16,SimCity DS,SimCity DS,2.87,0.0,83.0,43,3,4
17,Air Traffic Chaos,Air Traffic Chaos,12.0,0.0,0.0,80,1,1
18,Diddy Kong Racing DS,Diddy Kong Racing DS,6.81,8.4,16.34,68,40,21
19,Luminous Arc,Luminous Arc,22.49,26.71,39.36,66,41,44
20,Steel Horizon,Not found on hl2b,0.0,0.0,0.0,0,0,0
