,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Orbz,Magic Orbz,8.28,9.5,12.62,65,13,8
1,Outlaw Golf: Holiday Golf,Outlaw Golf: Holiday Golf,0.0,0.0,0.0,0,0,0
2,Test Drive,Test Drive,5.37,9.25,13.68,61,10,9
3,Innocent Tears,Innocent Tears,0.0,0.0,0.0,0,0,0
4,Triangle Again 2,Not found on hl2b,0.0,0.0,0.0,0,0,0
5,Touge R,Touge R,0.0,0.0,0.0,0,0,0
6,Kikou Heidan J-Phoenix +,Not found on hl2b,0.0,0.0,0.0,0,0,0
7,Ultimate Pro Pinball,Pro Pinball Trilogy,0.0,0.0,0.0,0,0,0
8,SeaBlade,Seablade,4.67,0.0,0.0,0,0,1
9,Moto GP: Ultimate racing technology,MotoGP,7.98,0.0,0.0,74,5,7
10,Shin Megami Tensei: Nine,Shin Megami Tensei: Nine,47.02,60.0,68.0,80,3,6
11,Otogi: Myth of Demons,Otogi: Myth of Demons,11.61,14.92,20.71,76,19,15
12,NightCaster II: Equinox,NightCaster II: Equinox,0.0,0.0,0.0,60,1,0
13,Crimson Sea,Crimson Sea,10.74,0.0,0.0,58,4,5
14,Championship Manager: Season 02/03,Championship Manager: Season 02/03,0.0,0.0,100.0,77,3,1
15,Panzer Dragoon Orta,Panzer Dragoon Orta,4.19,7.3,15.78,81,71,74
16,FIFA Soccer 2003,FIFA Football 2003,8.51,23.46,0.0,61,27,6
17,Frogger Beyond,Frogger Beyond,5.32,0.0,0.0,60,2,2
18,Tom and Jerry: War of the Whiskers,Not found on hl2b,0.0,0.0,0.0,0,0,0
19,NCAA College Basketball 2K3,NCAA College Basketball 2K3,0.0,0.0,0.0,0,0,0
20,Prisoner of War,Prisoner of War,10.15,11.0,0.0,66,5,3
21,Super Bubble Pop,Super Bubble Pop,1.0,2.01,0.0,70,1,4
