,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Saints Row 2: Corporate Warfare,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Wallace & Gromit's Grand Adventures: Episode 2 - The Last Resort,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,Gel: Set & Match,Gel: Set & Match,0.0,0.0,0.0,0,0,0
3,Texas Cheat 'Em,Texas Cheat'em,0.0,0.0,10.0,0,0,1
4,Rock Band Track Pack: Classic Rock,Rock Band Track Pack: Classic Rock,1.54,0.0,0.0,80,4,1
5,Blazing Birds,Blazing Birds,0.0,0.0,0.0,0,0,0
6,Arkanoid Live!,Arkanoid Live!,0.0,0.0,0.0,0,0,0
7,Zombie Wranglers,Zombie Wranglers,3.0,0.0,0.0,0,0,1
8,11 Eyes: CrossOver,Not found on hl2b,0.0,0.0,0.0,0,0,0
9,Batman: Arkham Asylum - Dem Bones Challenge Map,Not found on hl2b,0.0,0.0,0.0,0,0,0
10,Fable II: See the Future,Fable II: See the Future DLC,1.57,2.29,2.82,72,10,11
11,CellFactor: Psychokinetic Wars,CellFactor: Psychokinetic Wars,4.03,0.0,0.0,60,2,3
12,SBK 09: Superbike World Championship,Not found on hl2b,0.0,0.0,0.0,0,0,0
13,Battlestations: Pacific,Battlestations: Pacific,11.13,12.5,12.86,73,11,13
14,Plants vs. Zombies,Plants vs. Zombies,8.22,18.61,43.38,82,1234,1196
15,Night at the Museum: Battle of the Smithsonian - The Video Game,Not found on hl2b,0.0,0.0,0.0,0,0,0
16,Sherlock Holmes Versus Jack the Ripper,Sherlock Holmes versus Jack the Ripper,10.76,11.55,11.58,71,53,80
17,Fallout 3: Broken Steel,Fallout 3: Broken Steel DLC,3.31,5.0,5.01,73,121,111
18,UFC 2009 Undisputed,UFC 2009 Undisputed,15.8,21.67,35.0,73,18,10
19,Bionic Commando,Bionic Commando,6.9,9.2,17.47,62,121,133
20,Up,Up,5.23,6.78,8.52,62,25,30
21,Dynasty Warriors 6: Empires,Dynasty Warriors 6: Empires,12.25,0.0,29.0,65,13,8
22,Damnation,Damnation,8.19,9.25,10.45,46,32,35
23,Virtua Tennis 2009,Virtua Tennis 2009,30.0,35.08,72.0,65,8,6
24,Terminator Salvation,Terminator Salvation,4.06,5.94,5.95,47,99,93
