,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,The Legend of Heroes: Sora no Kiseki SC - Kai HD Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Hihou-den: Taiyou wo Motomeru Mono-tachi,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,Solomon's Ring: Mizu no Shou,Not found on hl2b,0.0,0.0,0.0,0,0,0
3,Injustice: Gods Among Us - Special Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,Mass Effect: Genesis 2,Not found on hl2b,0.0,0.0,0.0,0,0,0
5,Borderlands 2 : Ultimate Vault Hunter Upgrade Pack,Borderlands 2: Ultimate Vault Hunter Upgrade Pack 2 - Digistruct Peak Challenge,0.7,0.86,1.08,63,23,18
6,LittleBigPlanet PS Vita: Marvel Arcade Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
7,Meikyuu Cross Blood: Infinity,Not found on hl2b,0.0,0.0,0.0,0,0,0
8,TOEIC Test: Jissen Tokkun 2,Not found on hl2b,0.0,0.0,0.0,0,0,0
9,Thomas Was Alone: Benjamin's Flight,Thomas Was Alone: Benjamin's Flight,0.51,0.53,0.54,74,40,61
10,Getsuei no Kusari: Sakuran Paranoia,Not found on hl2b,0.0,0.0,0.0,0,0,0
11,Akai Suna Ochiru Tsuki,Akai Suna Ochiru Tsuki,7.07,27.15,31.42,70,1,3
12,Injustice: Gods Among Us - Collector's Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
13,Kyoukaisen no Horizon Portable,Not found on hl2b,0.0,0.0,0.0,0,0,0
14,Table Mini Golf,Not found on hl2b,0.0,0.0,0.0,0,0,0
15,Amnesia Crowd,Amnesia Crowd,0.0,0.0,0.0,0,0,0
16,HatsuKare Renai Debut Sengen!,HatsuKare * Renai Debut Sengen!,0.0,0.0,0.0,0,0,0
17,Dragon Fantasy: Book I,Not found on hl2b,0.0,0.0,0.0,0,0,0
18,Deadly Premonition: The Director's Cut - Classified Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
19,Iru!,...iru!,3.6,5.17,6.42,62,5,9
20,God of War: Ascension - Special Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
21,Hyperdimension Neptunia Victory: Limited Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
22,Dead Island: Riptide - Special Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
23,Photo Kano Kiss,PhotoKano Kiss,0.0,0.0,0.0,50,1,0
24,BioShock Infinite: Ultimate Songbird Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
25,Rugby League Live 2,Rugby League Live 2,16.0,0.0,62.5,60,2,2
26,Megpoid the Music Sharp,Not found on hl2b,0.0,0.0,0.0,0,0,0
27,Labyrinth Cross Blood: Infinity,Not found on hl2b,0.0,0.0,0.0,0,0,0
28,Star Trek: The Video Game,Not found on hl2b,0.0,0.0,0.0,0,0,0
29,Tiny Token Empires,Not found on hl2b,0.0,0.0,0.0,0,0,0
30,Call of Duty: Black Ops II - Uprising,Call of Duty: Black Ops II - Uprising DLC,1.37,0.0,1.79,78,4,3
31,7th Dragon 2020-II,7th Dragon 2020-II,29.95,35.0,37.1,72,6,6
32,Monster Hunter Frontier G,Monster Hunter Frontier,0.0,0.0,0.0,86,2,0
33,Dragon's Dogma: Dark Arisen,Dragon's Dogma: Dark Arisen,33.07,53.63,113.16,79,641,753
34,Soul Sacrifice,Soul Sacrifice,25.17,36.34,61.44,74,52,57
35,Toki Tori 2+,Toki Tori 2+,9.15,17.72,24.36,74,35,50
36,Guacamelee!,Guacamelee!,6.17,8.8,14.42,81,544,903
37,Dishonored: The Knife of Dunwall,Dishonored: The Knife of Dunwall,3.88,5.16,8.11,80,338,462
38,Don't Starve,Don't Starve,30.6,66.8,103.36,72,268,70
39,Poker Night 2,Poker Night 2,4.87,10.15,14.45,70,108,130
40,Lethal League,Lethal League,7.34,13.11,25.98,73,48,17
41,Castle of Illusion Starring Mickey Mouse,Castle of Illusion Starring Mickey Mouse,2.64,3.55,5.31,70,257,420
42,Injustice: Gods Among Us,Injustice: Gods Among Us,5.02,8.64,19.01,74,382,254
43,Constant C,Constant C,8.0,0.0,0.0,40,1,1
44,Sacred Citadel,Sacred Citadel,5.07,6.42,21.53,63,56,77
45,Zeno Clash II,Zeno Clash II,5.77,7.7,8.68,62,55,98
46,Surgeon Simulator 2013,Surgeon Simulator,3.27,6.35,15.68,62,162,122
47,Kung Fu Rabbit,Kung Fu Rabbit,3.04,4.6,9.08,63,23,21
48,Dead Island: Riptide,Dead Island: Riptide,12.07,20.95,35.44,67,269,317
49,Assassin's Creed III: The Tyranny of King Washington,Assassin's Creed III: The Tyranny of King Washington DLC,5.09,7.07,9.2,67,130,199
50,Mars: War Logs,Mars: War Logs,9.07,12.7,18.84,64,100,171
51,Metal Gear Rising: Revengeance - Jetstream,Metal Gear Rising: Revengeance - Jetstream,1.32,1.98,5.28,76,109,151
52,Mugen Souls Z,Mugen Souls Z,22.95,0.0,208.32,54,7,4
53,Deadly Premonition: Director's Cut,Deadly Premonition,18.3,23.65,35.79,76,335,456
54,Defiance,Defiance,32.5,37.0,4500.0,61,31,10
55,Zombie Tycoon 2: Brainhov's Revenge,Zombie Tycoon II: Brainhov's Revenge,4.75,4.76,5.25,60,9,8
56,Draw Slasher,Draw Slasher,2.65,3.66,5.04,56,15,25
57,God Mode,God Mode,8.95,13.3,16.63,53,13,11
