,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Psychometrer Eiji,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Puzzle Mania,Puzzle Mania,0.0,0.0,0.0,0,0,0
2,Space Adventure Cobra: Galaxy Nights,Not found on hl2b,0.0,0.0,0.0,0,0,0
3,Option Tuning Car Battle 2,Option Tuning Car Battle 2,0.0,36.0,69.0,85,1,2
4,Kyoro-chan no Purikura Daisakusen,Kyoro-chan no Purikura Daisakusen,0.0,0.0,0.0,0,0,0
5,Magical Drop III: Yokubari Tokudaigou!,Not found on hl2b,0.0,0.0,0.0,0,0,0
6,Kuubo Senki,Not found on hl2b,0.0,0.0,0.0,0,0,0
7,Weltorv Estleia,Not found on hl2b,0.0,0.0,0.0,0,0,0
8,Devicereign,DeviceReign,0.0,0.0,0.0,0,0,0
9,Kouyasai: A Sherd of Youthful Memories,Not found on hl2b,0.0,0.0,0.0,0,0,0
10,Oasis Road,Oasis Road,0.0,0.0,0.0,0,0,0
11,Chousentou Kyuugi: The Ultimate Ballgame Van Borg,Not found on hl2b,0.0,0.0,0.0,0,0,0
12,Half-Life: Uplink,Half-Life: Uplink,0.48,0.59,0.84,71,30,42
13,Eliminator,Eliminator,0.0,0.0,0.0,0,0,0
14,Pop'n Music 2,Pop'N Music 2,0.0,0.0,0.0,0,0,0
15,Cobra: Galaxy Nights,Not found on hl2b,0.0,0.0,0.0,0,0,0
16,Pocket MuuMuu,Not found on hl2b,0.0,0.0,0.0,0,0,0
17,Rittai Ninja Katsugeki Tenchu: Shinobi Gaisen,Rittai Ninja Katsugeki Tenchu: Shinobi Gaisen,0.0,0.0,0.0,0,0,0
18,Favorite Dear,Not found on hl2b,0.0,0.0,0.0,0,0,0
19,Trick'N Snowboarder,Trick'N Snowboarder,1.5,0.0,0.0,55,2,1
20,Deep Freeze,Deep Freeze,0.0,0.0,0.0,0,0,0
21,Freestyle Boardin' '99,Freestyle Boardin' '99,0.0,0.0,0.0,0,0,0
22,NCAA Final Four 99,Not found on hl2b,0.0,0.0,0.0,0,0,0
23,MLB 2000,MLB 2000,0.0,0.0,0.0,60,1,0
24,Monkey Hero,Monkey Hero,10.3,0.0,17.62,90,1,4
25,Armored Core: Master of Arena,Armored Core: Master of Arena,3.71,5.31,9.69,75,24,28
26,Triple Play 2000,Triple Play 2000,0.0,0.0,0.0,73,4,0
27,Silent Hill,Silent Hill,7.07,8.07,14.36,83,843,885
28,Final Fantasy VIII,Final Fantasy VIII,39.87,53.75,78.93,80,1180,1323
29,Syphon Filter,Syphon Filter,10.21,11.45,14.56,73,121,95
30,T'ai Fu: Wrath of the Tiger,T'ai Fu: Wrath of the Tiger,4.71,0.0,11.0,74,13,8
31,Crazy Taxi,Crazy Taxi,2.8,4.66,6.71,70,254,171
32,Monster Rancher 2,Monster Rancher 2,16.38,19.7,49.17,80,13,10
33,Power Stone,Power Stone,1.1,3.26,5.83,73,43,36
