,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,The Legend of Zelda: Dungeon Rush,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Fire Emblem: Awakening - Future Past Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,Fire Emblem: Awakening - Rogues Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
3,Fire Emblem: Awakening - Lost Bloodlines Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,Warrior's Way,StreetPass Mii Plaza - Warrior's Way,10.0,40.0,0.0,66,5,3
5,Monster Manor,Monster Manor,1.28,0.0,0.0,40,1,1
6,Flower Town,StreetPass Mii Plaza - Flower Town,2.0,11.0,0.0,64,5,3
7,Mii Force,StreetPass Mii Plaza - Mii Force,0.88,0.0,0.0,75,10,2
8,Super Mario World: Tsunami Island,Not found on hl2b,0.0,0.0,0.0,0,0,0
9,Starry Sky: in Summer 3D,Not found on hl2b,0.0,0.0,0.0,0,0,0
10,MapleStory: The Girl Of Destiny,Not found on hl2b,0.0,0.0,0.0,0,0,0
11,Forever Lost: Episode 2,Forever Lost: Episode 2,2.5,0.0,0.0,30,1,1
12,Farming Simulator 3D,Farming Simulator 3D,0.0,0.0,0.0,0,0,0
13,Teddy Together,Teddy Together,0.0,0.0,0.0,60,1,0
14,Gabrielle's Ghostly Groove Mini,Not found on hl2b,0.0,0.0,0.0,0,0,0
15,Rhythm Core Alpha 2,Not found on hl2b,0.0,0.0,0.0,0,0,0
16,Digimon World Re:Digitize Decode,Digimon World Re:Digitize,27.16,34.78,44.53,78,19,22
17,Aqua Moto Racing 3D,Aqua Moto Racing 3D,0.0,0.0,0.0,0,0,0
18,Ninja JaJaMaru-kun: Sakura-hime to Karyu no Himitsu,Not found on hl2b,0.0,0.0,0.0,0,0,0
19,Big Bass Arcade: No Limit,Not found on hl2b,0.0,0.0,0.0,0,0,0
20,"Candy, Please!",Not found on hl2b,0.0,0.0,0.0,0,0,0
21,Mario & Luigi: Starlight Island Adventure,Not found on hl2b,0.0,0.0,0.0,0,0,0
22,Infinite Dunamis,Infinite Dunamis,16.6,18.13,0.0,50,1,2
23,Together,Together,0.0,0.0,0.27,60,2,2
24,Jewel Quest 5: The Sleepless Star,Not found on hl2b,0.0,0.0,0.0,0,0,0
25,Chibi-Robo!: Photo Finder,Not found on hl2b,0.0,0.0,0.0,0,0,0
26,Kokuga,Kokuga,3.14,13.0,0.0,90,2,2
27,Picross e3,Picross e3,10.13,14.47,15.51,77,32,56
28,Etrian Odyssey Untold: The Millennium Girl,Etrian Odyssey Untold: The Millennium Girl,47.52,63.27,95.97,82,74,104
29,Sayonara Umihara Kawase,Yumi's Odd Odyssey,1.61,7.34,19.0,70,8,14
30,Trine 2: Complete Story,Trine 2: Complete Story,9.16,13.49,35.27,74,243,297
31,Mutant Mudds Deluxe,Mutant Mudds Deluxe,4.79,7.44,9.23,70,52,82
32,Rogue Legacy,Rogue Legacy,16.38,26.09,36.93,79,689,929
33,3D Ecco the Dolphin,Ecco the Dolphin,5.38,5.4,6.43,62,58,34
34,Kid Tripp,Kid Tripp,1.23,1.91,5.11,62,10,20
35,Turbo: Super Stunt Squad,Turbo: Super Stunt Squad,15.0,0.0,0.0,0,0,2
36,Mighty Switch Force! 2,Mighty Switch Force! 2,2.86,4.44,5.87,69,41,54
37,Kingdom Rush Frontiers,Kingdom Rush Frontiers,10.44,17.43,34.57,79,80,100
38,LEGO Legends of Chima: Laval's Journey,LEGO Legends of Chima: Laval's Journey,8.18,20.24,40.07,68,12,19
39,"I, Zombie","I, Zombie",1.04,1.84,2.79,58,21,55
40,Knights of Pen & Paper: +1 Deluxier Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
41,Color Zen,Color Zen,1.57,3.16,8.12,63,11,7
42,Bugs vs. Tanks!,Bugs Vs. Tanks!,5.31,7.57,0.0,59,5,4
