,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Sakura Sakura: Haru Urara,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Madden NFL 11,Madden NFL 11,19.41,0.0,20.0,70,23,6
2,Shall we date? Eternal Vows: Love Beyond Time,Not found on hl2b,0.0,0.0,0.0,0,0,0
3,Hakuoki Zuisouroku Portable,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,J.League Winning Eleven 2010 Club Championship,Not found on hl2b,0.0,0.0,0.0,0,0,0
5,BioShock 2: The Protector Trials,Not found on hl2b,0.0,0.0,0.0,0,0,0
6,Shin Hisui no Shizuku: Hiiro no Kakera 2 Portable,Not found on hl2b,0.0,0.0,0.0,0,0,0
7,Winning Post 7 2010,Not found on hl2b,0.0,0.0,0.0,0,0,0
8,Snow Battle Princess Sayuki,Heavenly Guardian,3.94,8.5,0.0,53,6,3
9,Top Gun,Top Gun,1.34,2.0,0.0,58,16,6
10,Sam & Max: The Devil's Playhouse - Episode 5: The City That Dares Not Sleep,Not found on hl2b,0.0,0.0,0.0,0,0,0
11,Shin Master of Monsters Final EX,Shin Master of Monsters Final EX,0.0,0.0,0.0,0,0,0
12,Storm Lover,Storm Lover Kai!!,11.0,0.0,0.0,73,2,2
13,Monster Hunter Diary: Poka-poka Airu Village,Not found on hl2b,0.0,0.0,0.0,0,0,0
14,Oretachi no Sabage Versus,Not found on hl2b,0.0,0.0,0.0,0,0,0
15,Fly Fu,Furfly,0.0,0.0,0.0,0,0,0
16,Dark Awake: The King Has No Name,Dark Awake: The King Has No Name,0.0,0.0,0.0,0,0,0
17,Coconut Dodge,Coconut Dodge Revitalised,1.0,2.75,0.0,0,0,2
18,Ferrari Challenge Deluxe,Ferrari Challenge: Trofeo Pirelli,10.01,15.48,48.0,48,8,5
19,Project Cerberus,Project Cerberus,0.0,0.0,0.0,70,1,0
20,Tales of Phantasia: Narikiri Dungeon X,Tales of Phantasia: Narikiri Dungeon X,25.14,39.14,0.0,86,7,10
21,Ys vs. Trails in the Sky: Alternative Saga,Ys vs. Sora no Kiseki: Alternative Saga,3.0,12.5,0.0,56,5,4
22,Shin Megami Tensei: Persona 3 Portable - Collector's Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
23,Red Dead Redemption: Legends and Killers,Not found on hl2b,0.0,0.0,0.0,0,0,0
24,Carnivores: Dinosaur Hunter,Carnivores: Dinosaur Hunter Reborn,1.5,0.0,4.85,60,3,4
25,Another Century's Episode: R,Another Century's Episode: R,0.0,31.87,0.0,30,1,1
26,Martian Panic,Martian Panic,1.93,0.0,0.0,45,2,3
27,Grease,Grease,1.0,0.0,0.0,50,2,2
28,Disney Sing It: Family Hits,Disney Sing It: Family Hits,0.0,0.0,0.0,0,0,0
29,BioShock 2: Minerva's Den,BioShock 2: Minerva's Den,3.78,4.58,5.25,81,397,459
30,Mafia II,Mafia II,12.1,15.92,31.62,80,1459,1857
31,Scott Pilgrim vs. the World: The Game,Scott Pilgrim vs. the World: The Game,4.29,7.4,13.04,78,125,92
32,Lara Croft and the Guardian of Light,Lara Croft and the Guardian of Light,6.25,8.2,16.66,74,344,463
33,Corpse Party BloodCovered: ...Repeated Fear,Not found on hl2b,0.0,0.0,0.0,0,0,0
34,Shank,Shank,3.09,4.41,10.17,69,312,531
35,Castlevania: Harmony of Despair,Castlevania: Harmony of Despair,9.15,16.61,30.55,70,43,24
36,Kane & Lynch 2: Dog Days,Kane & Lynch 2: Dog Days,4.09,5.33,10.0,57,375,429
37,League of Evil,League of Evil,0.99,4.17,6.88,60,4,7
38,Ace Combat: Joint Assault,Ace Combat: Joint Assault,6.64,7.05,66.6,66,20,21
39,Dragon Age: Origins - The Golems of Amgarrak,Dragon Age: Origins - The Golems of Amgarrak DLC,1.2,1.6,1.99,65,86,118
40,Mafia II: The Betrayal of Jimmy,Not found on hl2b,0.0,0.0,0.0,0,0,0
