,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Air,Air,7.5,16.93,17.63,83,6,3
1,Minecraft: Minecon 2016 Skin Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,Firewatch: Audio Tour,Not found on hl2b,0.0,0.0,0.0,0,0,0
3,Dead or Alive 5: Last Round - Character: Mai Shiranui,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,FIFA 17,FIFA 17,23.48,137.65,159.96,73,226,148
5,Final Fantasy XIV: Soul Surrender,Final Fantasy XIV: Soul Surrender,5.21,7.79,0.0,83,26,24
6,Priministar,Not found on hl2b,0.0,0.0,0.0,0,0,0
7,"Genso Rondo: Additional character ""Flandre Scarlet""",Not found on hl2b,0.0,0.0,0.0,0,0,0
8,"Genso Rondo: Additional character ""Yukari Yakumo""",Not found on hl2b,0.0,0.0,0.0,0,0,0
9,LEGO Dimensions: Supergirl Polybag,Not found on hl2b,0.0,0.0,0.0,0,0,0
10,LEGO Dimensions: Mission - Impossible Level Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
11,LEGO Dimensions: B.A. Baracus (The A-Team) Fun Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
12,LEGO Dimensions: Ghostbusters - Story Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
13,AstralAir no Shiroki Towa -White Eternity-,Not found on hl2b,0.0,0.0,0.0,0,0,0
14,Kimi wo Aogi Otome wa Hime Ni,Not found on hl2b,0.0,0.0,0.0,0,0,0
15,Dynamic Chord feat. Rêve Parfait: V Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
16,Persona 5: 20th Anniversary Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
17,Yuukyuu no Tierblade: Lost Chronicle,Not found on hl2b,0.0,0.0,0.0,0,0,0
18,Geten no Hana with Yume Akari Aizouban,Not found on hl2b,0.0,0.0,0.0,0,0,0
19,Yunoha na Spring!: Cherishing Time,Not found on hl2b,0.0,0.0,0.0,0,0,0
20,Maji Kyun! Renaissance,Not found on hl2b,0.0,0.0,0.0,0,0,0
21,Minecraft: Story Mode - Episode 8: A Journey's End?,Minecraft: Story Mode - Episode 8: A Journey's End?,1.49,1.51,1.61,68,20,30
22,Arcade Archives: Atomic Robo-Kid,Not found on hl2b,0.0,0.0,0.0,0,0,0
23,Air Conflicts: Double Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
24,Don't Starve Together: Console Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
25,Resident Evil: Triple Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
26,Skylight Freerange 2: Gachduine,Not found on hl2b,0.0,0.0,0.0,0,0,0
27,Hitman: Episode 5 - Colorado,Not found on hl2b,0.0,0.0,0.0,0,0,0
28,Final Fantasy XV: Day One Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
29,Persona 5: Ultimate Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
30,"Sen no Hatou, Tsukisome no Kouki",Not found on hl2b,0.0,0.0,0.0,0,0,0
31,Homefront: The Revolution - The Voice Of Freedom,Homefront: The Revolution - The Voice of Freedom DLC,0.68,1.43,2.94,60,14,28
32,FIFA 17: Deluxe Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
33,Burly Men at Sea: Maestro Beard Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
34,The Banner Saga Complete Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
35,Worms WMD All-Stars,Not found on hl2b,0.0,0.0,0.0,0,0,0
36,Antiquia Lost,Antiquia Lost,0.0,10.73,27.0,35,2,2
37,The Bellows,The Bellows,0.0,0.0,0.0,30,1,0
38,King's Quest: Chapter 4 - Snow Place Like Home,King's Quest: Chapter 4 - Snow Place Like Home,3.24,4.32,5.35,70,13,23
39,Batman: The Telltale Series - Episode 2: Children of Arkham,Batman: The Telltale Series - Episode 2: Children of Arkham,1.33,1.36,1.49,77,77,110
40,Demon Gaze II,Demon Gaze II,40.01,40.93,44.78,71,7,14
41,Pinball FX2: Marvel's Women of Power,Not found on hl2b,0.0,0.0,0.0,0,0,0
42,Payday 2: The Big Score Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
43,SteamWorld Collection,Steamworld Collection,0.0,0.0,0.0,0,0,0
44,Criminal Girls 2: Party Favors,Criminal Girls 2: Party Favors,24.43,33.83,39.29,70,7,12
45,Call of Duty: Black Ops III - Salvation,Not found on hl2b,0.0,0.0,0.0,0,0,0
46,Star Wars Battlefront: Death Star,Not found on hl2b,0.0,0.0,0.0,0,0,0
47,Persona 5,Persona 5,97.5,113.28,173.34,92,2799,6183
48,Batman: Arkham Knight - Game of the Year Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
49,Steins;Gate Elite,Steins;Gate Elite,25.47,28.35,36.54,87,84,138
50,Utawarerumono: Mask of Truth,Utawarerumono: Mask of Truth,48.2,66.52,86.15,85,61,94
51,BioShock: The Collection,Bioshock: The Collection,34.77,48.1,63.88,87,115,88
52,Rive,RIVE,4.31,7.07,12.99,74,46,63
53,BioShock Remastered,BioShock,12.11,15.61,22.67,85,4864,6175
54,Jazzpunk: Director's Cut,Jazzpunk,2.07,2.82,3.53,72,334,585
55,BioShock 2 Remastered,BioShock 2,10.63,14.42,23.41,78,2549,3186
56,NBA 2K17,NBA 2K17,35.9,59.78,177.64,71,54,25
57,Tokyo Xanadu eX+,Tokyo Xanadu eX+,45.29,58.05,86.19,75,148,206
58,Masquerada: Songs and Shadows,Masquerada: Songs and Shadows,14.59,14.75,16.95,75,17,26
59,Pierhead Arcade,Pierhead Arcade,2.74,0.0,9.32,66,5,3
