,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,"3,2,1...WordsUp!",Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Nekojara Monogatari,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,Pinball Arcade,The Pinball Arcade,1.03,5.11,50.0,70,21,9
3,New Super Mario Bros. 5: Clone Tag Team,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,Dora Kazu: Nobita no Suuji Daibouken,Not found on hl2b,0.0,0.0,0.0,0,0,0
5,Danball Senki Baku Boost,Not found on hl2b,0.0,0.0,0.0,0,0,0
6,Kingdom Hearts 3D: Dream Drop Distance - Mark of Mastery Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
7,The Phantom Thief Stina and 30 Jewels,Not found on hl2b,0.0,0.0,0.0,0,0,0
8,Masyu by Nikoli,Not found on hl2b,0.0,0.0,0.0,0,0,0
9,Decathlon 2012,Not found on hl2b,0.0,0.0,0.0,0,0,0
10,Topoloco,Not found on hl2b,0.0,0.0,0.0,0,0,0
11,Akari by Nikoli,Puzzle by Nikoli X Sudoku,0.0,0.92,2.11,50,2,3
12,Rabi Laby 2,Rabi Laby 2,0.0,0.0,0.0,0,0,0
13,"3, 2, 1... Words Up!",Not found on hl2b,0.0,0.0,0.0,0,0,0
14,Ace Mathician,Ace Mathician,0.0,0.0,1.07,0,0,2
15,Taiko no Tatsujin: Chibi Dragon to Fushigi na Orb,Taiko no Tatsujin: Chibi Dragon to Fushigi na Orb,10.78,40.0,0.0,75,4,3
16,The Sushi Spinnery,The Sushi Spinnery,13.07,20.75,21.5,70,1,4
17,Jewel Master: Cradle of Rome 2,Jewel Master: Cradle of Rome 2,0.0,0.0,0.0,0,0,0
18,American Mensa Academy,American Mensa Academy,0.0,0.0,11.33,0,0,1
19,Shutsugeki!! Otometachi no Senjou 2: Yuukoku o Kakeru Koujo no Tsubasa,Not found on hl2b,0.0,0.0,0.0,0,0,0
20,The Legend of Nayuta: Boundless Trails,The Legend of Nayuta: Boundless Trails,18.76,26.75,42.33,79,38,54
21,Super Metroid: Eris,Not found on hl2b,0.0,0.0,0.0,0,0,0
22,Johnny Kung-Fu,Not found on hl2b,0.0,0.0,0.0,0,0,0
23,Planet Crashers,Planet Crashers,0.0,0.0,0.0,0,0,0
24,Time Travelers,Time Travelers,11.31,0.0,0.0,60,2,4
25,La-Mulana,La-Mulana,21.0,54.95,66.4,65,11,11
26,Spelunky,Spelunky,20.16,44.23,93.48,80,278,173
27,Danganronpa 2: Goodbye Despair,Danganronpa 2: Goodbye Despair,33.45,41.45,60.29,85,1171,1458
28,Nintendo Pocket Football Club,Nintendo Pocket Football Club,58.09,0.0,0.0,68,9,3
29,Candle Route,Candle Route,0.0,0.0,0.0,55,2,0
30,Etrian Odyssey IV: Legends of the Titan,Etrian Odyssey IV: Legends of the Titan,56.05,75.19,94.43,85,75,122
31,Art Academy: Lessons for Everyone!,New Art Academy,0.0,0.0,0.0,55,2,0
32,Rune Factory 4,Rune Factory 4,52.38,111.91,219.69,84,76,101
33,Brain Age: Concentration Training,Brain Age: Concentration Training,16.64,27.5,150.0,73,8,9
34,New Super Mario Bros. 2,New Super Mario Bros. 2,5.47,11.09,19.93,70,768,838
35,Thomas Was Alone,Thomas Was Alone,3.52,3.86,4.15,77,974,1802
36,LBX: Little Battlers eXperience,LBX: Little Battlers Experience,27.6,34.69,44.01,67,19,17
37,Ice Age: Continental Drift - Arctic Games,Ice Age: Continental Drift - Arctic Games,1.19,0.0,0.0,37,3,3
38,"Freakyforms Deluxe: Your Creations, Alive!","Freakyforms Deluxe: Your Creations, Alive!",0.0,0.0,0.0,0,0,0
39,Dokuro,Dokuro,16.01,18.92,20.17,66,18,18
40,Cinders,Cinders,3.6,6.04,7.65,69,50,104
