,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Injustice: Gods Among Us - Special Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Mass Effect: Genesis 2,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,Borderlands 2 : Ultimate Vault Hunter Upgrade Pack,Borderlands 2: Ultimate Vault Hunter Upgrade Pack 2 - Digistruct Peak Challenge,0.7,0.86,1.08,63,23,18
3,Thomas Was Alone: Benjamin's Flight,Thomas Was Alone: Benjamin's Flight,0.51,0.53,0.54,74,40,61
4,Injustice: Gods Among Us - Collector's Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
5,Halo 4: Castle Map Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
6,Indiemon: Earth Nation,Not found on hl2b,0.0,0.0,0.0,0,0,0
7,Pushmasters,Not found on hl2b,0.0,0.0,0.0,0,0,0
8,Dead Island: Riptide - Special Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
9,BioShock Infinite: Ultimate Songbird Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
10,Rugby League Live 2,Rugby League Live 2,16.0,0.0,62.5,60,2,2
11,Star Trek: The Video Game,Not found on hl2b,0.0,0.0,0.0,0,0,0
12,Forza Horizon - 1000 Club Expansion Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
13,Call of Duty: Black Ops II - Uprising,Call of Duty: Black Ops II - Uprising DLC,1.37,0.0,1.79,78,4,3
14,Motocross Madness,Motocross Madness,4.0,5.79,18.5,61,17,7
15,Monster Hunter Frontier G,Monster Hunter Frontier,0.0,0.0,0.0,86,2,0
16,Dragon's Dogma: Dark Arisen,Dragon's Dogma: Dark Arisen,33.07,53.63,113.16,79,642,753
17,BattleBlock Theater,BattleBlock Theater,10.21,16.42,40.35,76,515,442
18,Dishonored: The Knife of Dunwall,Dishonored: The Knife of Dunwall,3.88,5.16,8.11,80,338,462
19,Don't Starve,Don't Starve,30.6,66.8,103.36,72,268,70
20,Poker Night 2,Poker Night 2,4.87,10.15,14.45,70,108,130
21,Lethal League,Lethal League,7.34,13.11,25.98,73,48,17
22,Castle of Illusion Starring Mickey Mouse,Castle of Illusion Starring Mickey Mouse,2.64,3.55,5.31,70,257,420
23,Injustice: Gods Among Us,Injustice: Gods Among Us,5.02,8.64,19.01,74,382,254
24,Constant C,Constant C,8.0,0.0,0.0,40,1,1
25,Sacred Citadel,Sacred Citadel,5.07,6.42,21.53,63,56,77
26,Zeno Clash II,Zeno Clash II,5.77,7.7,8.68,62,55,98
27,Monaco: What's Yours Is Mine,Monaco: What's Yours is Mine,8.28,15.59,35.01,69,105,89
28,Dead Island: Riptide,Dead Island: Riptide,12.07,20.95,35.44,67,269,317
29,Assassin's Creed III: The Tyranny of King Washington,Assassin's Creed III: The Tyranny of King Washington DLC,5.09,7.07,9.2,67,130,199
30,Mars: War Logs,Mars: War Logs,9.07,12.7,18.84,64,100,171
31,Metal Gear Rising: Revengeance - Jetstream,Metal Gear Rising: Revengeance - Jetstream,1.32,1.98,5.28,76,109,151
32,Defiance,Defiance,32.5,37.0,4500.0,61,31,10
33,Dark Quest,Dark Quest,2.72,4.83,4.89,50,2,5
34,Jamsouls,Jamsouls,0.0,0.0,0.0,40,1,0
35,God Mode,God Mode,8.95,13.3,16.63,53,13,11
