,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,A Megawad in Two Weeks,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,More Bloons,More Bloons,0.0,0.0,0.0,0,0,0
2,Half-Life ZDoom,Not found on hl2b,0.0,0.0,0.0,0,0,0
3,Hard Truck Tycoon,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,Casino VIP,Not found on hl2b,0.0,0.0,0.0,0,0,0
5,SpaceInvasion,Not found on hl2b,0.0,0.0,0.0,0,0,0
6,Boxer's Revenge: Moscow's Criminality,Not found on hl2b,0.0,0.0,0.0,0,0,0
7,Nagomibako Innocent Grey Fandisc,Not found on hl2b,0.0,0.0,0.0,0,0,0
8,12nin no Onna Kyoushi Re-Innovation -In-,Not found on hl2b,0.0,0.0,0.0,0,0,0
9,12nin no Onna Kyoushi Re-Innovation: San,Not found on hl2b,0.0,0.0,0.0,0,0,0
10,Steam,SteamWorld Dig 2,7.31,10.2,13.35,81,668,1232
11,Guxt,Not found on hl2b,0.0,0.0,0.0,0,0,0
12,TV Station Manager,Not found on hl2b,0.0,0.0,0.0,0,0,0
13,Akatsuki Blitzkampf,Akatsuki Blitzkampf,0.26,2.77,0.0,77,3,3
14,Adventures of Keith Night: After a Shadow,Not found on hl2b,0.0,0.0,0.0,0,0,0
15,Forbidden.exe,Forbidden.exe,0.17,0.0,0.0,44,5,4
16,Whirlwind of Vietnam,Not found on hl2b,0.0,0.0,0.0,0,0,0
17,Princess Nightmare,Princess Nightmare,0.0,0.0,0.0,0,0,0
18,32nd America's Cup: The Game,Not found on hl2b,0.0,0.0,0.0,0,0,0
19,Monster Eggs,Not found on hl2b,0.0,0.0,0.0,0,0,0
20,Fairy Godmother Tycoon,Fairy Godmother Tycoon,14.0,0.0,0.0,75,2,2
21,Higurashi Daybreak Kai,Not found on hl2b,0.0,0.0,0.0,0,0,0
22,Ultra Car: Obsticon Onslaught,Not found on hl2b,0.0,0.0,0.0,0,0,0
23,Tsunoda Thunder Love!!,Not found on hl2b,0.0,0.0,0.0,0,0,0
24,Panzer Elite Action: Gold Edition,Panzer Elite Action: Gold Edition,0.0,0.0,0.0,0,0,0
25,F.E.A.R.: Gold Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
26,Genesis Rising: The Universal Crusade,Genesis Rising: The Universal Crusade,8.0,0.0,0.0,40,2,1
27,Battlefield 2: Complete Collection,Battlefield 2: Complete Collection,5.87,10.0,0.0,65,4,2
28,SpellForce 2: Gold Edition,SpellForce 2 - Anniversary Edition,31.47,43.52,43.79,82,10,12
29,Dawn of Magic,Dawn of Magic,0.0,35.0,105.0,67,3,2
30,Free Running,Free Running,0.0,0.0,16.59,61,7,3
31,Fate/stay night,Fate/stay night,60.19,74.69,101.5,84,142,204
32,Sam & Max: Save the World - Episode 6: Bright Side of the Moon,Not found on hl2b,0.0,0.0,0.0,0,0,0
33,The Lord of the Rings Online,The Lord of the Rings Online,148.59,254.62,1609.76,69,45,17
34,Shin Megami Tensei: Imagine,Shin Megami Tensei: Imagine,30.0,0.0,0.0,80,6,1
35,The Fish Fillets 2,The Fish Fillets 2,0.0,0.0,0.0,0,0,0
36,Ancient Wars: Sparta,Ancient Wars: Sparta,15.0,20.98,0.0,67,3,3
37,Sporcle,Sporcle,4.15,0.0,0.0,50,1,1
38,The Sims 2: Celebration! Stuff,The Sims 2: Celebration! Stuff,0.0,0.0,0.0,0,0,0
39,Theatre of War,Theatre of War,11.12,18.67,0.0,70,1,2
40,7 Wonders II,7 Wonders II,5.88,5.46,6.04,60,6,16
