,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Carrion: Greatest Time of Year,Carrion: Greatest Time of the Year,0.62,1.74,4.02,71,29,49
1,Fortnite: Diamond Diva Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,The Solitaire Conspiracy: Return of the Merry,Not found on hl2b,0.0,0.0,0.0,0,0,0
3,Madden NFL 21,Madden NFL 21,20.25,56.32,62.64,60,41,27
4,Generation Zero: US Weapons Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
5,TerraTech: Fantabulous Contraptions,Not found on hl2b,0.0,0.0,0.0,0,0,0
6,TerraTech: Warriors of Future Past,Not found on hl2b,0.0,0.0,0.0,0,0,0
7,Planet Coaster: Spooky & Adventure Bundle,Not found on hl2b,0.0,0.0,0.0,0,0,0
8,Dying Light: Classified Operation Bundle,Not found on hl2b,0.0,0.0,0.0,0,0,0
9,Tom Clancy's The Division 2: Warlords of New York - Season 4: End of Watch,Not found on hl2b,0.0,0.0,0.0,0,0,0
10,Tom Clancy's The Division 2: Warlords of New York - Season Four: End of Watch,Not found on hl2b,0.0,0.0,0.0,0,0,0
11,Spellbreak: Chapter 1 - The Spellstorm,Not found on hl2b,0.0,0.0,0.0,0,0,0
12,CRSED: F.O.A.D. - Biker Queen,Not found on hl2b,0.0,0.0,0.0,0,0,0
13,Devil May Cry 5: Playable Character - Vergil,Not found on hl2b,0.0,0.0,0.0,0,0,0
14,SoulCalibur VI: Hwang,Not found on hl2b,0.0,0.0,0.0,0,0,0
15,One Piece: Pirate Warriors 4 - Land of Wano Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
16,Immortals: Fenyx Rising - Shadowmaster Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
17,Lose Your Head Deluxe Bundle,Not found on hl2b,0.0,0.0,0.0,0,0,0
18,All in! Bundle,Not found on hl2b,0.0,0.0,0.0,0,0,0
19,Artists of the World Bundle,Not found on hl2b,0.0,0.0,0.0,0,0,0
20,EA Star Wars Triple Bundle,Not found on hl2b,0.0,0.0,0.0,0,0,0
21,Metro Saga Bundle,Not found on hl2b,0.0,0.0,0.0,0,0,0
22,Fishing Sim World: Pro Tour + The Catch: Carp & Coarse,Not found on hl2b,0.0,0.0,0.0,0,0,0
23,Cartoon Puzzler Bundle,Not found on hl2b,0.0,0.0,0.0,0,0,0
24,Sword & Sorcery Bundle,Not found on hl2b,0.0,0.0,0.0,0,0,0
25,Morkredd: Ra Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
26,EA Speed & Seed Bundle,Not found on hl2b,0.0,0.0,0.0,0,0,0
27,Tesla vs Lovecraft: Game of the Year Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
28,Minimalist Bundle,Not found on hl2b,0.0,0.0,0.0,0,0,0
29,Digerati Presents: RPG Bundle Vol. 1,Not found on hl2b,0.0,0.0,0.0,0,0,0
30,Digerati Horror Bundle Vol. 2,Not found on hl2b,0.0,0.0,0.0,0,0,0
31,Hammerwatch: Heroic Bundle,Not found on hl2b,0.0,0.0,0.0,0,0,0
32,60 Parseconds! Bundle,Not found on hl2b,0.0,0.0,0.0,0,0,0
33,"Cook, Serve, Delicious! 2/3 Bundle!!",Not found on hl2b,0.0,0.0,0.0,0,0,0
34,Back to Belt,Back to Belt,3.95,0.0,0.0,60,1,1
35,Necromunda: Underhive Wars - Van Saar Gang,Not found on hl2b,0.0,0.0,0.0,0,0,0
36,Ride 4: Ultimate 2020,Not found on hl2b,0.0,0.0,0.0,0,0,0
37,Superhot: One of Us Bundle,Not found on hl2b,0.0,0.0,0.0,0,0,0
38,Tropico 6: Caribbean Skies,Not found on hl2b,0.0,0.0,0.0,0,0,0
39,For Honor: Season 16 - Mayhem,Not found on hl2b,0.0,0.0,0.0,0,0,0
40,TheHunter: Call of the Wild - Te Awaroa National Park,Not found on hl2b,0.0,0.0,0.0,0,0,0
41,Synthetik: Ultimate,Not found on hl2b,0.0,0.0,0.0,0,0,0
42,Digerati Best Sellers,Not found on hl2b,0.0,0.0,0.0,0,0,0
43,Roundout by Powgi,Roundout by POWGI,0.0,0.0,0.0,0,0,0
44,Mahjong Adventure,Not found on hl2b,0.0,0.0,0.0,0,0,0
45,16-Bit Soccer,Not found on hl2b,0.0,0.0,0.0,0,0,0
46,Chroma Quaternion,Chroma Quaternion,21.43,0.0,22.19,0,0,2
47,Cattch,Not found on hl2b,0.0,0.0,0.0,0,0,0
48,NHL 94 Rewind,NHL '94,8.27,10.34,13.75,81,24,18
49,The Outer Worlds: Board-Approved Bundle,Not found on hl2b,0.0,0.0,0.0,0,0,0
50,Dirt 5: Ford Raptor Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
51,Ruinverse,Ruinverse,24.5,33.87,0.0,55,2,2
52,Kauil's Treasure,Kauil's Treasure,0.0,0.0,1.09,0,0,3
53,Life of Fly,Life of Fly,0.0,0.0,0.95,0,0,1
54,PlayerUnknown's Battlegrounds: Season 10,Not found on hl2b,0.0,0.0,0.0,0,0,0
55,Zombie Army 4: Dead War - Mission 5: Alpine Blitz,Not found on hl2b,0.0,0.0,0.0,0,0,0
56,Phantasy Star Online 2: Tails Collaboration Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
57,Outward: The Three Brothers,Not found on hl2b,0.0,0.0,0.0,0,0,0
58,Super Sports Blast,Not found on hl2b,0.0,0.0,0.0,0,0,0
59,Trophy,Trophy,0.0,0.0,0.0,70,1,0
60,Neon Chrome: Overseer Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
61,Gears 5: Game of the Year Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
62,Air Bounce: The Jump 'n' Run Challenge,Not found on hl2b,0.0,0.0,0.0,0,0,0
63,NHL 21: Rewind Bundle,Not found on hl2b,0.0,0.0,0.0,0,0,0
64,Liberated: Enhanced Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
65,Farming Simulator 19: Alpine Farming,Not found on hl2b,0.0,0.0,0.0,0,0,0
66,No Place Like Home,No Place Like Home,13.47,26.51,27.05,64,5,12
67,Papa's Quiz,Papa's Quiz,0.5,0.0,0.0,70,1,1
68,PBA Pro Bowling 2021,PBA Pro Bowling 2021,0.0,0.0,0.0,0,0,0
69,Minecraft Dungeons: Howling Peaks,Minecraft Dungeons: Howling Peaks,1.47,2.91,0.0,68,4,5
70,Rocket League: Season 2,Not found on hl2b,0.0,0.0,0.0,0,0,0
71,Call of Duty: Black Ops Cold War - Season One,Not found on hl2b,0.0,0.0,0.0,0,0,0
72,Fallout 76: Season 3 - The Scribe of Avalon,Not found on hl2b,0.0,0.0,0.0,0,0,0
73,Submerged: Hidden Depths,Submerged: Hidden Depths,4.09,5.88,8.29,72,54,94
74,FIFA 21: NXT LVL Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
75,Headbängers in Holiday Hell,Headbangers in Holiday Hell,7.0,7.75,9.0,0,0,6
76,Tom Clancy's Rainbow Six Siege: Operation Neon Dawn,Not found on hl2b,0.0,0.0,0.0,0,0,0
77,Madden NFL 21: NXT LVL Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
78,Fortnite: Chapter 2 - Season 5,Not found on hl2b,0.0,0.0,0.0,0,0,0
79,Dying Light: Anniversary Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
80,Colossus Down,Colossus Down,4.88,0.0,0.0,50,1,2
81,Puyo Puyo Tetris 2: Launch Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
82,MXGP 2020: The Official Motocross Videogame,Not found on hl2b,0.0,0.0,0.0,0,0,0
83,Black Desert Online: Prestige Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
84,Fortnite: The Last Laugh Bundle,Not found on hl2b,0.0,0.0,0.0,0,0,0
85,Override 2: Super Mech League - Ultraman Deluxe Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
86,Call of Duty: Black Ops Cold War - Ultimate Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
87,Immortals Fenyx Rising: Gold Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
88,Immortals Fenyx Rising: Limited Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
89,Little Nightmares II: Day 1 Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
90,Skycadia,Skycadia,1.0,0.0,0.0,80,1,1
91,Phoenix Point: Year One Edition,Phoenix Point: Year One Edition,25.51,34.4,49.1,68,8,11
92,Ori Collector's Edition,Christmas Stories: Enchanted Express,2.72,3.17,0.0,0,0,3
93,Marvel's Avengers: Kate Bishop - Taking AIM,Not found on hl2b,0.0,0.0,0.0,0,0,0
94,Captain Pegleg,Not found on hl2b,0.0,0.0,0.0,0,0,0
95,Override 2: Super Mech League,Override 2: Super Mech League,15.0,0.0,0.0,60,2,1
96,Geometric Sniper,Geometric Sniper,1.73,2.58,4.38,60,11,30
