,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Mario vs. Sonic.EXE,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Puffle Paddle 3DS,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,Kaizo Mario Bros. 3,Not found on hl2b,0.0,0.0,0.0,0,0,0
3,Minecraft: Greek Mythology Mash-up,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,Go! Princess PreCure: Sugar Oukoku to 6-nin no Princess!,Not found on hl2b,0.0,0.0,0.0,0,0,0
5,D/Generation,D/Generation,0.0,0.0,6.0,75,2,1
6,Guild of Dungeoneering: Ultimate Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
7,Smashy Road: Wanted 2,Smashy Road: Wanted 2,0.0,0.0,0.0,55,2,0
8,Spiral Memoria: The Summer I Meet Myself,Spiral Memoria: The Summer I Meet Myself,0.0,0.0,7.5,40,2,4
9,Super Mario World: Piranha Island,Not found on hl2b,0.0,0.0,0.0,0,0,0
10,Arcade Archives: Super Dodge Ball,Not found on hl2b,0.0,0.0,0.0,0,0,0
11,Arcade Archives: Shanghai III,Not found on hl2b,0.0,0.0,0.0,0,0,0
12,Forever Lost: Episode 3,Forever Lost: Episode 3,4.0,0.0,0.0,50,1,1
13,Flick Golf 3D,Not found on hl2b,0.0,0.0,0.0,0,0,0
14,Epic Word Search Collection,Epic Word Search Collection,3.0,0.0,5.0,40,3,3
15,G.G Series Drilling Attack!!,Not found on hl2b,0.0,0.0,0.0,0,0,0
16,G.G Series Great Whip Adventure,Not found on hl2b,0.0,0.0,0.0,0,0,0
17,G.G Series Score Attacker,Not found on hl2b,0.0,0.0,0.0,0,0,0
18,G.G Series The Last Knight,Not found on hl2b,0.0,0.0,0.0,0,0,0
19,G.G Series Vector,Not found on hl2b,0.0,0.0,0.0,0,0,0
20,G.G Series Vertex,Not found on hl2b,0.0,0.0,0.0,0,0,0
21,I Love my Cats,Not found on hl2b,0.0,0.0,0.0,0,0,0
22,I Love My Dogs,Not found on hl2b,0.0,0.0,0.0,0,0,0
23,Hello Kitty & Friends: Rock n' World Tour,Not found on hl2b,0.0,0.0,0.0,0,0,0
24,G.G Series: Energy Chain,Not found on hl2b,0.0,0.0,0.0,0,0,0
25,G.G Series: Run & Strike,Not found on hl2b,0.0,0.0,0.0,0,0,0
26,Sweet Clown: Gozen San-ji no Okashi na Doukeshi,Not found on hl2b,0.0,0.0,0.0,0,0,0
27,I Am An Air Traffic Controller: Airport Hero Narita,Not found on hl2b,0.0,0.0,0.0,0,0,0
28,Cho Tousouchuu Atsumare Saikyou no Tousousya Tachi,Not found on hl2b,0.0,0.0,0.0,0,0,0
29,Yo-Kai Watch Blasters: White Dog Squad,Not found on hl2b,0.0,0.0,0.0,0,0,0
30,Energy Balance,Energy Balance,2.85,0.0,3.55,41,7,13
31,Quadle,Quadle,0.0,0.0,0.0,0,0,0
32,Battle for Blood,Battle for Blood,0.0,0.0,8.28,50,1,7
33,Langrisser Re:Incarnation Tensei,Langrisser Re:Incarnation Tensei,18.69,43.29,0.0,10,1,5
34,Red Game Without a Great Name,Red Game Without A Great Name,0.0,0.0,2.17,40,1,2
35,Yo-kai Watch Blasters: Red Cat Corps,Not found on hl2b,0.0,0.0,0.0,0,0,0
36,N++,N++,28.62,58.65,423.6,75,35,24
37,The Great Ace Attorney: Adventures,The Great Ace Attorney: Adventures,30.43,34.55,34.6,82,142,169
38,"Warhammer 40,000: Deathwatch Tyranids Invasion",Not found on hl2b,0.0,0.0,0.0,0,0,0
39,Odallus: The Dark Call,Odallus: The Dark Call,5.82,7.3,8.39,76,53,86
40,3D Sonic the Hedgehog 2,Sonic the Hedgehog 2 (16-bit),2.46,2.97,3.15,80,744,580
41,3D Streets of Rage 2,Not found on hl2b,0.0,0.0,0.0,0,0,0
42,Keep Talking and Nobody Explodes,Keep Talking and Nobody Explodes,4.75,5.52,13.98,80,112,39
43,Rocket League,Rocket League,4.67,24.66,84.85,79,1180,414
44,Draw a Stickman: Epic 2,Draw a Stickman: EPIC 2,2.01,0.0,5.35,60,6,9
45,Fire Emblem Fates: Revelation,Not found on hl2b,0.0,0.0,0.0,0,0,0
46,Skullgirls: 2nd Encore,Not found on hl2b,0.0,0.0,0.0,0,0,0
47,Job the Leprechaun,Job the Leprechaun,0.93,1.19,1.77,54,8,12
48,Inferno 2,Inferno 2,3.13,5.1,0.0,60,1,3
49,Secrets of Me,Secrets of Me,0.0,0.0,9.59,60,3,3
50,Holy Potatoes! A Weapon Shop?!,Holy Potatoes! A Weapon Shop?!,10.9,16.47,27.43,61,34,53
51,Absolute Drift,Absolute Drift,2.72,4.35,9.07,65,106,163
52,Anna's Quest,Anna's Quest,9.71,10.65,11.39,74,58,133
53,Musynx,MUSYNC,5.3,5.76,35.25,63,16,9
54,Animal Crossing: Happy Home Designer,Animal Crossing: Happy Home Designer,12.04,26.79,59.15,66,86,69
55,The Swindle,The Swindle,11.01,22.86,47.47,59,17,15
56,Galacide,Galacide,0.0,0.0,0.0,0,0,0
57,Luckslinger,Luckslinger,3.6,8.78,0.0,0,0,2
