,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Pixel Paint 2: Ocean,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Super Mario 74: The Twelve Year Comet,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,Story of Seasons: A Wonderful Life - Premium Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
3,Umokay 64 DS X: To Infinity And Beyond!,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,Knights & Guns: Armor Pack #2,Not found on hl2b,0.0,0.0,0.0,0,0,0
5,Knights & Guns: Armor Pack #1,Not found on hl2b,0.0,0.0,0.0,0,0,0
6,Master Detective Archives: Rain Code - Season Pass,Not found on hl2b,0.0,0.0,0.0,0,0,0
7,Happy Game/Pilgrims,Not found on hl2b,0.0,0.0,0.0,0,0,0
8,Octopath Traveler II + Various Daylife Bundle,Not found on hl2b,0.0,0.0,0.0,0,0,0
9,PowerWash Simulator: SpongeBob SquarePants Special Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
10,Warframe: The Seven Crimes of Kullervo,Not found on hl2b,0.0,0.0,0.0,0,0,0
11,Fortnite: Airphoria Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
12,Comic Coloring Book: Complete Edition - Paint Extended,Not found on hl2b,0.0,0.0,0.0,0,0,0
13,Draw and Color: Kawaii - Happy Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
14,Knights & Guns: Deluxe Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
15,9 R.I.P.: Special Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
16,Sport & Fun: Swimming: Definitive Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
17,Isle of Jura Fishing Trip: Special Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
18,Fun Chess: Deluxe Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
19,The Legend of Zelda: Tears of the Kingdom Randomizer,Not found on hl2b,0.0,0.0,0.0,0,0,0
20,Pixel Paint 2: Deluxe Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
21,Dogotchi: Virtual Pet - Deluxe Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
22,Smash Remix: Version 1.4.0,Not found on hl2b,0.0,0.0,0.0,0,0,0
23,The Last Hope: Dead Zone Survival,Not found on hl2b,0.0,0.0,0.0,0,0,0
24,Rifter,Rifter,0.0,0.0,0.0,0,0,0
