,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Suitcase of Gor,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Chrome Wolf,Chrome Wolf,0.0,11.97,0.0,0,0,1
2,The Groundskeeper,Not found on hl2b,0.0,0.0,0.0,0,0,0
3,Donald Fuck,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,Touhou Genmu Youtan: The Nightmare of Rebellion,Not found on hl2b,0.0,0.0,0.0,0,0,0
5,Golden Galaxy,Not found on hl2b,0.0,0.0,0.0,0,0,0
6,Z Day Shootout,Not found on hl2b,0.0,0.0,0.0,0,0,0
7,NagiQ 2: Treasure Hunt,NagiQ 2: Treasure Hunt,0.0,0.0,0.0,0,0,0
8,You May,Not found on hl2b,0.0,0.0,0.0,0,0,0
9,Apple,Pineapple on Pizza,0.16,0.23,0.44,68,86,161
10,Unable,Not found on hl2b,0.0,0.0,0.0,0,0,0
11,Trial,Trials of Mana,20.59,27.29,43.35,76,324,638
12,Negaigoto,Not found on hl2b,0.0,0.0,0.0,0,0,0
13,Empty,The Endless Empty,0.0,4.37,4.92,0,0,2
14,Super Lesbian Horse RPG,Not found on hl2b,0.0,0.0,0.0,0,0,0
15,Rocksmith 2014 Edition: Remastered - Muse: Song Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
16,LEGO Marvel Super Heroes: Super Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
17,Payday 2: Gage Weapon Pack #01,Not found on hl2b,0.0,0.0,0.0,0,0,0
18,Neverwinter: Shadowmantle,Not found on hl2b,0.0,0.0,0.0,0,0,0
19,Coma,Coma,0.35,0.0,0.39,63,7,5
20,Final Fantasy XIV: A Realm Awoken,Final Fantasy XIV: A Realm Awoken,6.37,19.61,55.27,69,44,49
21,Itoshi no My Master,Not found on hl2b,0.0,0.0,0.0,0,0,0
22,Fushigi no Daibouken: Cirno Kenzan! 2+1,Not found on hl2b,0.0,0.0,0.0,0,0,0
