,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Ant General,Fantasy General II: Prologue,3.02,5.6,0.0,70,1,2
1,Transformers: Fall of Cybertron - Multiplayer Havoc Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,Darksiders II: Limited Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
3,The Walking Dead: Season One - Episode 3: Long Road Ahead,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,The 4th Wall,The 4th Wall,0.17,0.0,0.0,60,1,2
5,SpyLeaks,Not found on hl2b,0.0,0.0,0.0,0,0,0
6,Crystaloid,Not found on hl2b,0.0,0.0,0.0,0,0,0
7,0 Gravity Y3030,Not found on hl2b,0.0,0.0,0.0,0,0,0
8,JoJo's Bizarre Adventure HD,Not found on hl2b,0.0,0.0,0.0,0,0,0
9,Hybrid,Hybrid,7.29,0.0,0.0,0,0,1
10,Worms Collection,Worms Collection,0.0,0.0,0.0,0,0,0
11,Dark Souls: Prepare to Die Edition,Dark Souls: Prepare to Die Edition,45.8,62.94,103.66,91,1084,1653
12,Dark Souls: Artorias of the Abyss,Dark Souls: Artorias of the Abyss,5.82,6.36,8.16,88,127,102
13,Final Fantasy VII,Final Fantasy VII,36.46,49.85,82.08,89,2483,3247
14,Mass Effect 3: Leviathan,Mass Effect 3: Leviathan,2.5,2.88,2.96,80,150,140
15,Counter-Strike: Global Offensive,Counter-Strike 2,55.06,361.42,726.77,74,977,207
16,Sleeping Dogs,Sleeping Dogs,15.31,22.33,34.13,82,1318,1839
17,Dust: An Elysian Tail,Dust: An Elysian Tail,10.1,13.5,18.26,79,731,1230
18,Darksiders II,Darksiders II,21.51,28.97,44.27,77,489,670
19,King Oddball,King Oddball,4.62,9.22,13.98,60,30,22
20,Deponia,Deponia,8.15,9.72,10.41,72,415,729
21,Transformers: Fall of Cybertron,Transformers: Fall of Cybertron,7.54,10.16,16.16,79,143,157
22,Mars Rover Landing,Kinect Fun Labs: Mars Rover Landing,0.1,0.0,1.85,45,2,4
23,Madden NFL 13,Madden NFL 13,16.87,62.17,229.14,66,33,13
24,Unmechanical,Unmechanical,2.63,3.24,4.17,67,92,196
25,Rock Band Blitz,Rock Band Blitz,3.47,6.7,29.33,80,17,12
