,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Canvas 3: Tanshoku no Pastel,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Yamamura Misa Suspense: Kyoto Kurama Sansou Satsujin Jiken,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,Need for Speed: Shift,Need for Speed: Shift,13.02,25.7,29.96,68,149,113
3,Colin McRae: Dirt 2,Colin McRae: Dirt 2,13.99,21.43,28.16,79,161,167
4,Jikkyou Pawafuru Puroyakyu Portable 4,Not found on hl2b,0.0,0.0,0.0,0,0,0
5,Madden NFL 10: AFL Legacy Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
6,Tales of Vesperia,Tales of Vesperia,50.29,73.31,168.67,85,252,312
7,Wand of Fortune 2: Jikuu ni Shizumu Mokushiroku,Not found on hl2b,0.0,0.0,0.0,0,0,0
8,Meine Liebe: Yuubinaru Kioku,Not found on hl2b,0.0,0.0,0.0,0,0,0
9,"Amagoushi no Yakata: Portable - Ichiyanagi Nagomu, Saisho no Junan",Not found on hl2b,0.0,0.0,0.0,0,0,0
10,Resident Evil 4 and Resident Evil Code: Veronica X Bundle,Not found on hl2b,0.0,0.0,0.0,0,0,0
11,Mobile Suit Gundam: Battlefield Record U.C.0081,Not found on hl2b,0.0,0.0,0.0,0,0,0
12,AFL Challenge,Not found on hl2b,0.0,0.0,0.0,0,0,0
13,Halfbrick Rocket Racing,Not found on hl2b,0.0,0.0,0.0,0,0,0
14,Tantei Jinguuji Saburo: Hai to Diamond,Not found on hl2b,0.0,0.0,0.0,0,0,0
15,Football Genius: The Ultimate Quiz,Football Genius: The Ultimate Quiz,0.63,0.0,0.0,60,1,1
16,Learning With the PooYoos: Episode 1,Learning With the PooYoos: Episode 1,0.0,0.0,0.92,0,0,1
17,Katekyo Hitman Reborn! Battle Arena 2 - Spirits Burst,Katekyoo Hitman Reborn! Battle Arena 2 - Spirits Burst,0.0,0.0,0.0,0,0,0
18,Way of the Samurai Portable 2,Not found on hl2b,0.0,0.0,0.0,0,0,0
19,Aliens in the Attic,Aliens In The Attic,2.04,0.0,0.0,70,2,2
20,Ninja Gaiden Sigma 2: Collector's Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
21,Planetarian,Planetarian: Chiisana Hoshi no Yume,3.07,3.9,3.9,78,74,143
22,Batman: Arkham Asylum - Collector's Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
23,Fate/unlimited codes Portable,Not found on hl2b,0.0,0.0,0.0,0,0,0
24,Aqua Panic!,Aqua Panic!,0.0,0.0,0.0,50,1,0
25,Batman: Arkham Asylum - Insane Night Challenge Map Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
26,Batman: Arkham Asylum - Prey in the Darkness Map Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
27,NBA 2K10: Draft Combine,Not found on hl2b,0.0,0.0,0.0,0,0,0
28,LittleBigPlanet: Game of the Year Edition,LittleBigPlanet: Game of the Year Edition,7.42,10.0,15.0,78,7,7
29,Military Madness: Nectaris,Military Madness: Nectaris,0.0,0.0,0.0,60,2,0
30,Beaterator,Beaterator,0.0,0.0,0.0,0,0,0
31,Zombie Apocalypse,Zombie Apocalypse,4.88,5.4,6.17,64,12,16
32,SingStar: Motown,Not found on hl2b,0.0,0.0,0.0,0,0,0
33,Supercar Challenge,Supercar Challenge,0.0,0.0,0.0,0,0,0
34,Family Feud: 2010 Edition,Family Feud: 2010 Edition,0.0,0.0,0.0,70,1,0
35,Command & Conquer: Red Alert 3 - Commander's Challenge,Command & Conquer: Red Alert 3 - Commander's Challenge,38.26,40.0,80.0,78,2,4
36,IL-2 Sturmovik: Birds of Prey,Wings of Prey,8.07,9.77,0.0,63,9,13
37,Tears to Tiara Gaiden: Avalon no Nazo,Not found on hl2b,0.0,0.0,0.0,0,0,0
38,The Beatles: Rock Band,The Beatles: Rock Band,3.68,7.17,17.42,82,114,60
39,Rock Band: Metal Track Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
40,NHL 10,NHL 10,23.5,0.0,0.0,76,14,2
41,Ninja Gaiden Sigma 2,Ninja Gaiden Sigma 2,11.04,15.85,110.06,77,127,122
42,Backbreaker,Backbreaker,0.0,0.0,0.0,55,4,0
43,Cabela's Big Game Hunter 2010,Cabela's Big Game Hunter 2010,6.0,0.0,12.0,68,4,3
44,Ys Seven,Ys Seven,21.94,27.26,36.55,80,205,301
45,Mini Ninjas,Mini Ninjas,7.81,10.97,15.39,70,123,155
46,Heroes Over Europe,Heroes Over Europe,5.7,6.27,0.0,70,8,6
47,Tornado Outbreak,Tornado Outbreak,5.43,7.0,0.0,67,9,10
48,NHL 2K10,NHL 2K10,0.0,0.0,0.0,68,5,0
49,Cloudy with a Chance of Meatballs,Cloudy with a Chance of Meatballs,5.91,7.85,9.21,58,16,25
50,Teenage Mutant Ninja Turtles: Smash-Up,Teenage Mutant Ninja Turtles: Smash-Up,0.48,9.0,0.0,57,15,9
51,Marvel: Ultimate Alliance 2,Marvel: Ultimate Alliance 2,8.89,15.3,33.06,70,151,127
52,MotorStorm: Arctic Edge,MotorStorm: Arctic Edge,13.96,16.59,19.8,74,27,17
53,Zuma's Revenge!,Zuma's Revenge!,4.86,10.17,21.98,73,62,82
54,Section 8,Section 8,3.1,3.83,4.72,51,29,38
55,Scooby-Doo! First Frights,Scooby-Doo! First Frights,5.85,9.93,13.11,70,27,20
56,Dead Space: Extraction,Dead Space: Extraction,5.92,6.57,12.72,69,145,112
57,F.E.A.R. 2: Reborn,F.E.A.R. 2: Reborn,1.34,1.6,2.05,64,89,143
58,Wet,Wet,6.83,9.67,11.86,62,108,96
59,Toy Story Mania!,Toy Story Mania!,2.38,3.99,4.15,46,13,14
60,.Detuned,.detuned,0.17,0.37,0.94,30,12,17
61,Cabela's Outdoor Adventures,Cabela's Outdoor Adventures,4.0,7.0,0.0,53,4,2
