,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Super Mario Bros HF,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Puzzle Series Vol. 3: Sudoku,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,Jissen Pachi-Slot Hisshouhou! DS: Aladdin II Evolution,Not found on hl2b,0.0,0.0,0.0,0,0,0
3,Doraemon: Nobita no Kyouryuu 2006,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,Top Spin 2,Top Spin 2,9.98,0.0,0.0,62,13,3
5,Ice Age 2: The Meltdown,Ice Age 2: The Meltdown,4.83,6.99,10.95,59,35,26
6,Mega Man in the Mushroom Kingdom,Not found on hl2b,0.0,0.0,0.0,0,0,0
7,Power Pocket Dash,Not found on hl2b,0.0,0.0,0.0,0,0,0
8,Style Book: Cinnamoroll,Not found on hl2b,0.0,0.0,0.0,0,0,0
9,Garaku Tale,Not found on hl2b,0.0,0.0,0.0,0,0,0
10,Daikoukai Jidai IV: Rota Nova,Not found on hl2b,0.0,0.0,0.0,0,0,0
11,Hoshizora Navi,Not found on hl2b,0.0,0.0,0.0,0,0,0
12,Jan Sangoku Musou,Not found on hl2b,0.0,0.0,0.0,0,0,0
13,Chou Gekijouban Keroro Gunsou: Enshuu Da yo! Zenin Shuugou,Chou Gekijouban Keroro Gunsou: Enshuu Dayo! Zenin Shuugou,10.0,0.0,0.0,60,1,1
14,The Sensha,Not found on hl2b,0.0,0.0,0.0,0,0,0
15,Syphon Filter: Dark Mirror,Syphon Filter: Dark Mirror,7.08,8.08,10.06,76,36,30
16,Ys Strategy,Ys Strategy,0.0,0.0,0.0,0,0,0
17,Phoenix Wright: Ace Attorney - Trials and Tribulations,Phoenix Wright: Ace Attorney - Trials and Tribulations,21.13,24.72,25.65,90,527,350
18,Xenosaga I & II,Xenosaga I & II,19.9,0.0,0.0,80,1,2
19,Tetris DS,Tetris DS,13.14,43.03,118.7,82,80,20
20,Contact,Contact,11.64,21.23,25.62,64,25,33
21,Phoenix Wright: Ace Attorney - Justice for All,Phoenix Wright: Ace Attorney - Justice for All,18.3,20.51,20.76,80,619,461
22,Metroid Prime Hunters,Metroid Prime Hunters,8.66,9.03,11.2,67,162,113
23,Cooking Mama,Cooking Mama,7.14,11.87,13.47,66,66,27
24,Pokémon Ranger,Pokémon Ranger,11.07,14.26,24.16,70,264,206
25,Odama,Odama,6.0,0.0,0.0,50,2,1
26,Magnetica,Magnetica,9.93,0.0,0.0,0,0,1
27,Tom Clancy's Ghost Recon Advanced Warfighter,Tom Clancy's Ghost Recon Advanced Warfighter,8.19,8.88,16.11,70,98,64
28,Children of Mana,Children of Mana,16.05,20.68,27.93,64,42,50
29,Worms: Open Warfare,Worms: Open Warfare,3.3,0.0,5.5,57,12,3
