,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Dark Souls II: Black Armor Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,The Walking Dead: Season Two - Episode 2: A House Divided,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,Assassin's Creed IV: Black Flag - Jackdaw Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
3,Space Whip,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,Lifeguard,Not found on hl2b,0.0,0.0,0.0,0,0,0
5,Dead Rising 3: The Last Agent,Dead Rising 3: The Last Agent,2.19,2.58,3.01,56,15,14
6,Awesomenauts Assemble!,Awesomenauts Assemble!,0.0,20.0,0.0,65,7,1
7,South Park: The Stick of Truth,South Park: The Stick of Truth,11.38,14.64,20.87,83,2250,3431
8,BioShock Infinite: Burial at Sea - Episode 2,BioShock Infinite: Burial at Sea - Episode 2,3.52,4.7,6.47,82,627,749
9,Diablo III: Reaper of Souls,Diablo III: Reaper of Souls,9.67,27.62,86.1,80,414,370
10,Titanfall,Titanfall,6.51,30.12,91.17,75,231,129
11,MXGP: The Official Motocross Videogame,MXGP: The Official Motocross Videogame,9.85,12.18,16.7,66,7,18
12,Dark Souls II,Dark Souls II,43.51,62.92,118.08,82,776,1231
13,Metal Gear Solid V: Ground Zeroes,Metal Gear Solid V: Ground Zeroes,1.83,6.6,20.43,74,1717,2543
14,TowerFall Ascension,TowerFall Ascension,3.7,11.16,33.13,79,125,66
15,Castlevania: Lords of Shadow 2 - Revelations,Castlevania: Lords of Shadow 2 - Revelations DLC,2.63,3.02,3.25,73,27,29
16,Clockwork Tales: Of Glass and Ink,Clockwork Tales: Of Glass and Ink,3.17,3.39,4.14,66,50,151
17,Devious Dungeon,Devious Dungeon,5.8,5.7,6.11,68,18,23
18,Smite,Smite,12.27,432.54,10579.1,64,147,22
19,Mercenary Kings,Mercenary Kings,19.69,35.42,53.88,61,52,39
20,Nightmares from the Deep 3: Davy Jones,Nightmares from the Deep 3: Davy Jones,4.27,5.43,6.91,65,32,99
21,Yaiba: Ninja Gaiden Z,Yaiba: Ninja Gaiden Z,6.08,7.82,10.26,57,41,43
22,The Bluecoats: North vs. South,Not found on hl2b,0.0,0.0,0.0,0,0,0
