,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Bikkuri Mouse,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Ganbare! Nippon! Olympics 2000,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,jikkyou Pawafuru Puroyakyu 2000: Kaimaku-ban,Not found on hl2b,0.0,0.0,0.0,0,0,0
3,Simple 1500 Series Vol. 29: The Tsuri,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,MoHo,Ball Breakers,0.0,0.0,0.0,0,0,0
5,LEGO Rock Raiders,LEGO Rock Raiders,10.33,19.0,30.84,65,17,9
6,Catch! Kimochi Sensation,Not found on hl2b,0.0,0.0,0.0,0,0,0
7,Suna no Embrace: Eden no Sato no Never,Suna no Embrace: Eden no Sato no Never,0.0,0.0,0.0,0,0,0
8,Michelin Rally Masters: Race of Champions,Michelin Rally Masters: Race of Champions,0.0,0.0,0.0,70,2,0
9,Inagawa Junji: Mayonaka no Taxi,Not found on hl2b,0.0,0.0,0.0,0,0,0
10,Simple 1500 Series Vol. 31: The Sound Novel,Not found on hl2b,0.0,0.0,0.0,0,0,0
11,SuperLite 1500 series: The Tetris,Not found on hl2b,0.0,0.0,0.0,0,0,0
12,Jikkyou Pawafuru Puroyakyu 7,Not found on hl2b,0.0,0.0,0.0,0,0,0
13,Baroque Syndrome,Not found on hl2b,0.0,0.0,0.0,0,0,0
14,Twilight Syndrome Saikai,Not found on hl2b,0.0,0.0,0.0,0,0,0
15,Reel Fishing II,Reel Fishing II,0.0,0.0,0.0,80,1,0
16,The Flintstones: Bedrock Bowling,The Flintstones: Bedrock Bowling,0.64,1.0,0.0,53,4,4
17,Wipeout 3 Special Edition,Wipeout 3,12.36,15.0,0.0,80,11,8
18,Suzuki Bakuhatsu,Suzuki Bakuhatsu,2.19,0.0,5.0,70,2,5
19,Player Manager 2000,Player Manager 2000,0.0,0.0,0.0,50,1,0
20,NCAA Football 2000,NCAA Football 2000,0.0,0.0,0.0,80,1,0
21,All Star Pro-Wrestling,All Star Pro-Wrestling,0.0,0.0,0.0,0,0,0
22,Narcissu: Moshimo Ashita ga Runara,Not found on hl2b,0.0,0.0,0.0,0,0,0
23,Star Trek: Invasion,Star Trek: Invasion,0.0,0.0,0.0,0,0,0
24,Jeremy McGrath Supercross 2000,Jeremy McGrath Supercross 2000,0.0,0.0,0.0,0,0,0
25,Final Fantasy IX,Final Fantasy IX,38.5,52.69,83.27,89,1381,1681
26,Colin McRae Rally 2.0,Colin McRae Rally 2.0,6.39,16.29,37.1,77,61,34
27,Kiss: Psycho Circus - The Nightmare Child,Not found on hl2b,0.0,0.0,0.0,0,0,0
28,The King of Fighters 2000,The King of Fighters 2000,0.79,2.41,6.83,74,39,34
29,Digimon World 2,Digimon World 2,67.11,91.91,113.19,63,39,20
30,Sydney 2000,Sydney 2000,1.5,0.0,0.0,53,3,1
31,X-Men: Mutant Academy,X-Men: Mutant Academy,0.36,1.86,7.64,58,21,20
