,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,New Super Mario World: The Seven Crystals of Peace,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Royal Flush: Princess Sidestory,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,Skylanders: Swap Force,Skylanders: Swap Force,9.08,20.83,36.03,69,80,52
3,Bibi Blocksberg: Das große Hexenbesen-Rennen 2,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,Starry Sky: in Winter 3D,Not found on hl2b,0.0,0.0,0.0,0,0,0
5,SpongeBob SquarePants: Plankton's Robotic Revenge,SpongeBob SquarePants: Plankton's Robotic Revenge,2.61,3.0,10.0,43,12,15
6,Brain Training 3D,Brain Training 3D,0.0,0.0,0.0,0,0,0
7,2 Player Co-op Quest!,Not found on hl2b,0.0,0.0,0.0,0,0,0
8,Family Bowling 3D,Not found on hl2b,0.0,0.0,0.0,0,0,0
9,Doodle Jump Journey,Doodle Jump Journey,0.0,0.0,7.8,0,0,2
10,Escape From Zombie City,Escape From Zombie City,2.03,0.0,0.0,55,2,1
11,Crazy Chicken: Director's Cut 3D,Not found on hl2b,0.0,0.0,0.0,0,0,0
12,Brunch Panic,Brunch Panic,3.69,0.0,0.0,67,3,3
13,Zombie Blaster,Zombiez Seeker,0.0,0.0,0.0,50,1,0
14,Secret Agent Files: Miami,Secret Agent Files: Miami,0.0,0.0,0.0,0,0,0
15,Animal Hospital,Animal Hospital,0.0,0.0,0.0,0,0,0
16,My Vet Practice 3D - In the Country,Not found on hl2b,0.0,0.0,0.0,0,0,0
17,Games Festival Volume 1,Not found on hl2b,0.0,0.0,0.0,0,0,0
18,Games Festival Volume 2,Not found on hl2b,0.0,0.0,0.0,0,0,0
19,My Little Baby 3D,Not found on hl2b,0.0,0.0,0.0,0,0,0
20,101 Penguin Pets 3D,Not found on hl2b,0.0,0.0,0.0,0,0,0
21,Arcade Classics 3D,Not found on hl2b,0.0,0.0,0.0,0,0,0
22,Nicole,Nicole,6.0,0.0,7.81,68,6,8
23,Angry Bunnies,Angry Bunnies: Colossal Carrot Crusade,0.69,0.74,0.75,34,5,7
24,Halloween: Trick or Treat 2,Not found on hl2b,0.0,0.0,0.0,0,0,0
25,Danball Senki Wars,Danball Senki Wars,0.0,0.0,0.0,0,0,0
26,Doodle Jump Adventures,Doodle Jump Adventures,0.0,0.0,0.0,80,1,0
27,Pocket Harvest,Pocket Harvest,0.0,0.0,0.0,0,0,0
28,Monster High: 13 Wishes,Monster High: 13 Wishes,3.6,0.0,0.0,45,2,3
29,Pinkalicious/Silverlicious 2-Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
30,Assassin's Creed IV Black Flag,Assassin's Creed IV: Black Flag,23.38,40.94,60.53,82,2790,3484
31,Goodbye Deponia,Goodbye Deponia,10.16,12.19,12.3,77,148,244
32,Naruto Shippuden: Ultimate Ninja Storm 3 Full Burst,Naruto Shippuden: Ultimate Ninja Storm 3 Full Burst,13.03,26.45,35.63,76,330,360
33,Root Double: Before Crime * After Days - Xtend Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
34,Megabyte Punch,Megabyte Punch,6.44,10.83,17.03,64,7,12
35,Pokémon Y,Pokémon X and Y,31.38,70.77,204.9,77,2085,2312
36,Kami,KAMI,1.84,3.06,4.32,66,41,71
37,Pokémon X,Pokémon X and Y,31.38,70.77,204.9,77,2085,2312
38,Gas Guzzlers Extreme,Gas Guzzlers Extreme,10.22,10.48,12.82,68,22,29
39,140,140,1.18,2.19,5.52,72,181,397
40,Batman: Arkham Origins Blackgate,Batman: Arkham Origins Blackgate,7.63,10.29,15.28,60,171,243
41,Alphadia Genesis,Alphadia Genesis,16.87,21.47,29.47,50,5,13
42,Solar Flux,Solar Flux,2.93,0.0,11.23,60,4,6
43,Pac-Man and the Ghostly Adventures,Pac-Man and the Ghostly Adventures,6.08,6.96,10.07,61,15,26
44,Mitsurugi Kamui Hikae,Mitsurugi Kamui Hikae,2.15,4.45,8.72,58,65,82
45,Type: Rider,Type:Rider,2.47,3.15,4.13,67,130,251
46,Warface,Warface,33.42,0.0,40.0,54,59,4
47,Snow Moto Racing 3D,Snow Moto Racing 3D,2.92,0.0,0.0,40,1,1
48,Regular Show: Mordecai and Rigby in 8-Bit Land,Regular Show: Mordecai and Rigby in 8-Bit Land,2.03,3.41,3.77,58,13,11
49,Pandemic: The Board Game,Pandemic: The Board Game,1.23,5.92,23.29,58,12,13
50,Ethan: Meteor Hunter,Ethan: Meteor Hunter,9.66,24.0,0.0,42,5,8
51,Moshi Monsters: Katsuma Unleashed,Moshi Monsters: Katsuma Unleashed,2.78,0.0,0.0,0,0,1
52,Sonic Lost World,Sonic Lost World,7.44,9.06,19.43,60,226,246
53,Knock-knock,Knock-Knock,3.42,4.93,8.82,62,37,59
54,LEGO Marvel Super Heroes: Universe in Peril,LEGO Marvel Super Heroes: Universe in Peril,15.61,16.0,26.45,60,5,8
55,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2.46,4.49,5.9,62,124,87
56,Hometown Story,Hometown Story,31.23,58.0,0.0,33,7,3
57,Beyblade: Evolution,Beyblade: Evolution,7.0,12.72,27.0,38,3,4
