,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,RRWard02,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Crescent Satsujin Jiken: Hyena no Jijou,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,Disney's Animated Storybook: The Lion King,Not found on hl2b,0.0,0.0,0.0,0,0,0
3,Disney's Activity Center: Aladdin,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,JumpStart Kindergarten,Not found on hl2b,0.0,0.0,0.0,0,0,0
5,U.S. Navy Fighters,Jane's Combat Simulations: U.S. Navy Fighters 97,0.0,0.0,0.0,0,0,0
6,Microleague Baseball 4,Not found on hl2b,0.0,0.0,0.0,0,0,0
7,Checkered Flag,Checkered Flag,1.37,0.0,2.68,20,1,3
8,Alien Carnage,Alien Carnage,2.97,3.0,0.0,60,4,3
9,King's Quest VII: The Princeless Bride,King's Quest VII: The Princeless Bride,7.39,8.0,8.09,71,25,25
10,Gex,Gex,5.14,7.58,8.01,63,55,43
