,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Hotel Mario II,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Super Mario 64: Halloween Mayhem,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,Skylanders: Trap Team,Skylanders: Trap Team,9.28,18.2,33.2,72,55,34
3,Minecraft: Doctor Who Skin Pack - Volume I,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,New Nintendo 3DS Internet Browser: Breakout,Not found on hl2b,0.0,0.0,0.0,0,0,0
5,Peppy Mario,Not found on hl2b,0.0,0.0,0.0,0,0,0
6,Choco-ken no Chokotto Fushigi na Monogatari: Chocolate Hime to Mahou no Recipe,Not found on hl2b,0.0,0.0,0.0,0,0,0
7,Kingdom Hearts Birth by Sleep Final Mix,Kingdom Hearts Birth by Sleep Final Mix,25.54,37.18,96.17,78,483,567
8,Duck Dynasty,Duck Dynasty,4.05,6.0,8.0,28,4,5
9,My Little Car Wash,Not found on hl2b,0.0,0.0,0.0,0,0,0
10,Club Nintendo Picross Plus,Club Nintendo Picross Plus,12.55,17.77,18.13,83,6,20
11,Multidude,Multidude,0.76,0.0,1.5,50,1,2
12,F-Zero X Climax,F-Zero Climax,1.28,3.25,0.0,65,6,6
13,Kitty Love -Way to look for love-,Kitty Love -Way to look for love-,0.0,0.0,17.5,40,2,2
14,Iris School of Wizardry: Vinculum Hearts,Not found on hl2b,0.0,0.0,0.0,0,0,0
15,Arcade Archives: City Connection,Not found on hl2b,0.0,0.0,0.0,0,0,0
16,Pyramids 2,Not found on hl2b,0.0,0.0,0.0,0,0,0
17,Survivor: Heroes,Not found on hl2b,0.0,0.0,0.0,0,0,0
18,Poptropica: Forgotten Islands,Poptropica: Forgotten Islands,0.0,0.0,0.0,0,0,0
19,Painting Workshop,Not found on hl2b,0.0,0.0,0.0,0,0,0
20,Magical Diary: Secrets Sharing,Not found on hl2b,0.0,0.0,0.0,0,0,0
21,Best of Board Games: Chess,Not found on hl2b,0.0,0.0,0.0,0,0,0
22,Secret Journeys: Cities of the World,Not found on hl2b,0.0,0.0,0.0,0,0,0
23,Riding Star 3D,Not found on hl2b,0.0,0.0,0.0,0,0,0
